标题,开发商,房子信息,发布信息,售价/万,单价
售汇晖名苑毛坯3房，带露台花园170方，南向视野无遮挡,汇晖名苑 -南朗镇,3室2厅 | 107.41平米 | 南 | 毛坯 | 低楼层(共13层)  | 板楼,0人关注 / 2个月以前发布,137,"12,755元/平"
中山北站旁刚需两居室，户型方正实用，品牌物业,大信芊翠家园 -兴港南路,2室1厅 | 78.57平米 | 南 | 简装 | 中楼层(共11层) | 2010年建 | 板楼,10人关注 / 一年前发布,71,"9,037元/平"
装修保养好 厅出 阳台看小区花园 税少,中信左岸花园 -博爱一南,3室2厅 | 108平米 | 南 | 精装 | 低楼层(共24层) | 2012年建 | 板塔结合,5人关注 / 4个月以前发布,100,"9,260元/平"
大大的家，业主诚意出售，户型方正,大大的家 -横栏镇,3室2厅 | 99.34平米 | 东南 | 毛坯 | 中楼层(共26层)  | 板楼,0人关注 / 9个月以前发布,76.8,"7,732元/平"
天然大氧吧，精装三房，东南向，,雅居乐畔山中心城 -三乡镇,3室2厅 | 101平米 | 东南 | 精装 | 低楼层(共29层)  | 暂无数据,2人关注 / 6个月以前发布,93,"9,208元/平"
采光通风良好，视野好 朝南向 很安静,剑桥郡4区城家 -铁城小学,3室2厅 | 107.35平米 | 东南 | 精装 | 中楼层(共33层)  | 板塔结合,1人关注 / 3个月以前发布,168,"15,650元/平"
三角新小区，万景豪庭，房子价格叫板小区目前价格,万景豪庭 -三角镇,3室2厅 | 89.15平米 | 南 北 | 毛坯 | 低楼层(共17层) | 2019年建 | 塔楼,3人关注 / 1个月以前发布,55.8,"6,260元/平"
万科柏悦湾高层大四房，尽览湖景别墅，享三代同堂之乐,万科柏悦湾 -凯茵,4室2厅 | 139平米 | 西南 | 精装 | 高楼层(共34层) | 2018年建 | 板塔结合,4人关注 / 一年前发布,230,"16,547元/平"
中间楼层 朝南通风采光好 户型方正,星港城市名都B区 -港口市场,3室2厅 | 114平米 | 南 | 毛坯 | 中楼层(共26层)  | 板塔结合,0人关注 / 一年前发布,117,"10,264元/平"
全新未入住 无抵押 过户快 单价便宜,万科金色家园万科里 -东凤镇,4室2厅 | 121.06平米 | 西南 | 简装 | 低楼层(共35层)  | 板楼,1人关注 / 1个月以前发布,113,"9,335元/平"
保利二期 楼层佳 户型方正 视野好 红本在手 诚心出售,保利国际广场二期 -华师附中,3室2厅 | 118.95平米 | 南 北 | 毛坯 | 中楼层(共17层) | 2015年建 | 塔楼,8人关注 / 一年前发布,120,"10,089元/平"
标准三房，户型方正，采光充足，视野开阔,海伦湾 -东凤镇,3室2厅 | 116平米 | 东南 | 毛坯 | 高楼层(共32层) | 2016年建 | 板楼,0人关注 / 1个月以前发布,113,"9,742元/平"
臻华花园，红本在手，加急出售换别墅,臻华花园 -太阳城,3室1厅 | 103平米 | 北 | 毛坯 | 中楼层(共25层)  | 塔楼,0人关注 / 2个月以前发布,93,"9,030元/平"
离深中通道较近的小区，约1.8公里（百度地图）,臻华花园 -太阳城,3室2厅 | 103平米 | 北 | 毛坯 | 中楼层(共25层)  | 塔楼,0人关注 / 一年前发布,91,"8,835元/平"
好楼层视野俱佳不靠路户型方正大方采光通风好实用率高,华发四季 -溪角中学,3室2厅 | 102平米 | 南 | 其他 | 高楼层(共34层)  | 塔楼,0人关注 / 1个月以前发布,95,"9,314元/平"
小区在菜市场边，交通便利，户型方正的，楼层好，全新,尚景天峰 -南头镇,3室2厅 | 91.13平米 | 南 | 精装 | 中楼层(共12层) | 2017年建 | 板塔结合,1人关注 / 3个月以前发布,79.8,"8,757元/平"
楼层好！满五唯一，业主诚心出售，采光好！,利信花园 -横栏镇,3室2厅 | 106.12平米 | 南 | 毛坯 | 中楼层(共25层)  | 板楼,0人关注 / 2个月以前发布,73,"6,880元/平"
世纪新城三期 117方南向三房两卫 高楼层视野无遮挡,世纪新城三期 -博爱一南,3室2厅 | 118.7平米 | 南 | 精装 | 中楼层(共23层)  | 板塔结合,1人关注 / 2个月以前发布,113,"9,520元/平"
售汇晖名苑毛坯3房，带露台花园170方，南向视野无遮挡,汇晖名苑 -南朗镇,3室2厅 | 107.41平米 | 南 | 毛坯 | 低楼层(共13层)  | 板楼,0人关注 / 2个月以前发布,137,"12,755元/平"
越秀可逸豪苑 南北对流3+1户型 中高楼层,越秀可逸豪苑 -坦背,3室2厅 | 118.7平米 | 南 北 | 毛坯 | 高楼层(共25层) | 2017年建 | 板楼,5人关注 / 7个月以前发布,98,"8,257元/平"
太阳城傍刚需三房  朝南向  毛坯可自主设计装修,裕龙君悦 -太阳城,3室2厅 | 89.05平米 | 南 | 毛坯 | 低楼层(共32层)  | 暂无数据,1人关注 / 3个月以前发布,110,"12,353元/平"
紧挨珠海北，户型南北通透，业主诚心出售，价格优美！,锦绣海湾城九期 -南朗镇,3室2厅 | 116平米 | 南 北 | 其他 | 低楼层(共33层) | 2020年建 | 板塔结合,0人关注 / 1个月以前发布,135,"11,638元/平"
茵华花园装修三房 业主诚心出售,茵华花园 -坦背,3室2厅 | 108平米 | 西北 | 简装 | 低楼层(共18层) | 2008年建 | 塔楼,1人关注 / 5个月以前发布,82,"7,593元/平"
精装修  标准三房  产权明晰  过户快 税费少,雅居乐民森迪茵湖小镇 -三角镇,3室2厅 | 113.15平米 | 北 | 精装 | 中楼层(共20层)  | 板楼,1人关注 / 1个月以前发布,95,"8,396元/平"
满五唯一 生活便利 价格便宜 采光很好 户型方正,世源天际阳光 -三角镇,3室2厅 | 90.55平米 | 西 | 简装 | 低楼层(共32层)  | 塔楼,1人关注 / 2个月以前发布,80,"8,835元/平"
锦绣海湾城九期 大阳台朝南 三房,锦绣海湾城九期 -南朗镇,3室2厅 | 108平米 | 南 | 精装 | 高楼层(共33层)  | 暂无数据,3人关注 / 4个月以前发布,115,"10,649元/平"
三角大信商圈 融创全新精装三房出售 南北通安静看花园,融创月湾首府 -三角镇,4室2厅 | 116平米 | 南 北 | 精装 | 高楼层(共27层) | 2020年建 | 塔楼,1人关注 / 4个月以前发布,118,"10,173元/平"
房子格局方正，楼层好，视野开阔 ，采光充足，,时代御京新城 -坦背,4室1厅 | 158平米 | 南 北 | 简装 | 高楼层(共20层)  | 板楼,0人关注 / 1个月以前发布,117.2,"7,418元/平"
匯喬花園 1室1厅 东南,匯喬花園 -坦洲镇,1室1厅 | 45平米 | 东南 | 精装 | 中楼层(共17层)  | 板塔结合,0人关注 / 1个月以前发布,43,"9,556元/平"
高绿化舒适小区 大楼间距 南向小三房 可按揭,优越家园 -坦洲镇,3室2厅 | 90.67平米 | 南 | 毛坯 | 低楼层(共25层) | 2012年建 | 塔楼,28人关注 / 一年前发布,107,"11,802元/平"
精装小三房，采光通风，低首付，拎包入住,中澳新城御湖居 -坦洲镇,3室1厅 | 89.89平米 | 西北 | 简装 | 中楼层(共11层) | 2009年建 | 塔楼,0人关注 / 2个月以前发布,90,"10,013元/平"
此房满五唯一，楼层好，南向，业主诚心卖，看房方便,臻华花园 -太阳城,3室2厅 | 98.71平米 | 南 北 | 毛坯 | 中楼层(共16层)  | 暂无数据,0人关注 / 1个月以前发布,92,"9,321元/平"
雅居乐畔山中心城4-2-1-2 129.00m² 103 万,雅居乐畔山中心城 -三乡镇,4室2厅 | 129平米 | 南 | 毛坯 | 中楼层(共32层)  | 板楼,1人关注 / 2个月以前发布,100,"7,752元/平"
朝南刚需小三房，带小平台，总价低。,金澳华庭 -板芙镇,3室2厅 | 82.91平米 | 南 | 精装 | 低楼层(共6层)  | 板楼,2人关注 / 6个月以前发布,55,"6,634元/平"
全新精装好三房，拎包即住好舒心，一级物业品质高。,融创月湾首府 -三角镇,3室2厅 | 95.47平米 | 南 | 精装 | 低楼层(共32层)  | 塔楼,4人关注 / 10个月以前发布,90,"9,428元/平"
石岐区 大两房 楼层适中 有车房 税费少 位置优越,孙文东路（石岐区） -市人大,2室2厅 | 88平米 | 南 | 简装 | 中楼层(共6层)  | 塔楼,59人关注 / 5个月以前发布,37,"4,205元/平"
大信商圈领裕园 南向精装三房 拎包即可入住,旭日领裕园 -三角镇,3室2厅 | 106.83平米 | 南 北 | 精装 | 低楼层(共18层)  | 塔楼,3人关注 / 10个月以前发布,82.8,"7,751元/平"
珠海后花园，中高楼层，东南向，三房两卫,优越家园 -坦洲镇,3室2厅 | 89.9平米 | 东南 | 毛坯 | 中楼层(共25层) | 2014年建 | 塔楼,6人关注 / 一年前发布,126,"14,016元/平"
房子朝南，所在小区环境优美安静，交通方便，配套好,海伦时光 -铁城小学,3室2厅 | 101平米 | 南 | 毛坯 | 中楼层(共27层)  | 板塔结合,25人关注 / 4个月以前发布,112,"11,090元/平"
满五不唯一，交通方便，配套完善，衣食住行全都有。,悦来正街 -纪念堂,2室1厅 | 43.5平米 | 东南 | 简装 | 高楼层(共4层)  | 板塔结合,58人关注 / 一年前发布,18,"4,138元/平"
单边位双拼别墅，200多方花，园，南向，通风透气。,星晨花园三期 -星晨花园,4室2厅 | 127.35平米 | 南 | 简装 | 1层  | 板塔结合 | 双拼别墅 ,5人关注 / 5个月以前发布,245,"19,239元/平"
花园小区 方正小三房  价格实惠 楼层好,旭日领裕园 -三角镇,3室2厅 | 87平米 | 南 | 毛坯 | 中楼层(共15层) | 2013年建 | 塔楼,0人关注 / 2个月以前发布,60,"6,897元/平"
花海湾精装房，客厅房间全部朝南大三房，单价11000多,花海湾 -彩虹,3室1厅 | 112.33平米 | 南 | 精装 | 低楼层(共22层) | 2016年建 | 塔楼,32人关注 / 4个月以前发布,138,"12,286元/平"
唯美全新装修 视野无遮挡 一览无遗,唯美新都汇 -东凤镇,3室2厅 | 93平米 | 南 | 精装 | 高楼层(共25层)  | 板楼,0人关注 / 4个月以前发布,92.6,"9,957元/平"
西区彩虹商圈优格国际三房两厅两卫业主诚心出售,优格国际 -新中医院,3室2厅 | 98平米 | 南 北 | 毛坯 | 低楼层(共16层) | 2015年建 | 塔楼,1人关注 / 4个月以前发布,118,"12,041元/平"
石岐区美的公馆好房 业主诚心出售,美的公馆 -岐港,3室2厅 | 112平米 | 南 北 | 简装 | 低楼层(共21层) | 2020年建 | 塔楼,5人关注 / 一年前发布,133,"11,875元/平"
岐江新城 一线江景房 家门口湿地公园 雅居乐御滨名门,御滨名门 -实验小学,3室2厅 | 131平米 | 西北 | 毛坯 | 高楼层(共30层) | 2016年建 | 塔楼,5人关注 / 4个月以前发布,183.5,"14,008元/平"
该房源是自己装修小三房，有个平台,朗晴盛荟 -横栏镇,3室2厅 | 82平米 | 南 | 简装 | 低楼层(共17层)  | 板楼,2人关注 / 1个月以前发布,62,"7,561元/平"
雅居乐花园小别墅，单边位带30平方花园,雅居乐花园 -三乡镇,4室2厅 | 106平米 | 西北 | 精装 | 低楼层(共2层)  | 暂无数据,7人关注 / 2个月以前发布,130,"12,265元/平"
只有契税，南向，户型方正，配套设施齐全，交通便利。,丽豪花园 -民众镇,3室2厅 | 103平米 | 南 | 毛坯 | 低楼层(共11层)  | 板楼,1人关注 / 10个月以前发布,75,"7,282元/平"
格局方正，通风采光好 经典名雅园三房,经典名雅园 -三角镇,3室2厅 | 95平米 | 南 | 毛坯 | 中楼层(共11层) | 2014年建 | 板楼,0人关注 / 一年前发布,66,"6,948元/平"
近珠海全新装修 格局方正拎包入住,御城金湾 -坦洲镇,1室1厅 | 47平米 | 西南 | 精装 | 中楼层(共32层)  | 板塔结合,2人关注 / 一年前发布,61.5,"13,086元/平"
四期精装房，业主诚心出售，中间楼层，朝南向三房,保利国际广场四期 -华师附中,3室2厅 | 101.82平米 | 南 | 精装 | 32层  | 塔楼,6人关注 / 7个月以前发布,105,"10,313元/平"
碧桂园锦绣东方 3室2厅 南,碧桂园锦绣东方 -南头镇,3室2厅 | 120.02平米 | 南 | 精装 | 中楼层(共18层)  | 塔楼,0人关注 / 1个月以前发布,90,"7,499元/平"
雅居乐万象郡 带南向3房有车位 满五唯一 视野开阔！,雅居乐万象郡 -三乡镇,3室2厅 | 99.27平米 | 东南 | 毛坯 | 中楼层(共33层)  | 塔楼,1人关注 / 6个月以前发布,83.8,"8,442元/平"
"高档小区，面积实用达108方，凤凰楼层,南北对流无抵押",泰丰凤凰源 -民众镇,4室2厅 | 92.25平米 | 南 | 毛坯 | 高楼层(共32层)  | 塔楼,0人关注 / 1个月以前发布,89.8,"9,735元/平"
全新北欧装修新房没住过，南北对流户型税费低,君华新城 -华佗山公园,4室2厅 | 126.79平米 | 东南 | 精装 | 33层 | 2017年建 | 板楼,13人关注 / 一年前发布,140,"11,042元/平"
万代精装修3房，业主诚意出售，价格实惠,万代御景小区 -三角镇,3室2厅 | 92.46平米 | 东 | 精装 | 高楼层(共17层)  | 塔楼,4人关注 / 5个月以前发布,81.8,"8,848元/平"
海伦湾江景三房，三个房间都可以看江，欢迎看房,海伦湾 -东凤镇,3室2厅 | 118.74平米 | 南 | 毛坯 | 高楼层(共32层)  | 板楼,24人关注 / 一年前发布,101.9,"8,582元/平"
大信物业满五唯一空置看房有钥匙看泳池,大信新家园一期 -彩虹,3室2厅 | 127平米 | 南 | 精装 | 低楼层(共10层) | 2011年建 | 塔楼,16人关注 / 一年前发布,111,"8,741元/平"
南北户型，高楼层视野好，看小区园林，3+1毛坯,华发四季 -溪角中学,3室2厅 | 115.58平米 | 南 | 毛坯 | 高楼层(共34层)  | 塔楼,0人关注 / 一年前发布,111,"9,604元/平"
翠亨新区雅居乐大盘，近珠海，准新房，看海景,雅居乐山海郡 -南朗镇,3室1厅 | 104.51平米 | 东北 | 精装 | 高楼层(共32层) | 2018年建 | 塔楼,2人关注 / 2个月以前发布,101,"9,665元/平"
第三期教师楼，3房2厅2卫，拎包入住。,第三期教师职工楼 -板芙镇,3室2厅 | 117平米 | 南 | 精装 | 高楼层(共6层)  | 暂无数据,6人关注 / 一年前发布,50,"4,274元/平"
两梯三户独立电梯间，南向3+1房，中高层，采光好,枫璟美地 -坦背,3室2厅 | 120.52平米 | 东南 南 | 毛坯 | 中楼层(共26层) | 2013年建 | 塔楼,0人关注 / 1个月以前发布,96,"7,966元/平"
家私设备全齐 拎包直接入住 南北对流精装大四房,万领蓝珊郡 -三角镇,4室2厅 | 132.22平米 | 南 北 | 精装 | 高楼层(共18层) | 2013年建 | 塔楼,1人关注 / 3个月以前发布,90,"6,807元/平"
大信物业满五唯一空置看房有钥匙看泳池,大信新家园一期 -彩虹,3室2厅 | 127平米 | 南 | 精装 | 低楼层(共10层) | 2011年建 | 塔楼,16人关注 / 一年前发布,111,"8,741元/平"
万代精装修3房，业主诚意出售，价格实惠,万代御景小区 -三角镇,3室2厅 | 92.46平米 | 东 | 精装 | 高楼层(共17层)  | 塔楼,4人关注 / 5个月以前发布,81.8,"8,848元/平"
此房朝向好，实用户型.使用空间面积大.采光充足,利信花园 -横栏镇,3室2厅 | 86.23平米 | 南 | 毛坯 | 中楼层(共25层)  | 板楼,1人关注 / 6个月以前发布,55,"6,379元/平"
此房朝南，户型格局好，诚心出售。,花海湾 -彩虹,3室2厅 | 119平米 | 南 | 毛坯 | 低楼层(共22层) | 2016年建 | 塔楼,18人关注 / 一年前发布,121.5,"10,211元/平"
汇乔金色名都 精装小户型一房一厅 租住两宜,汇乔金色名都 -坦洲镇,1室1厅 | 45.87平米 | 南 | 精装 | 中楼层(共10层)  | 板楼,4人关注 / 一年前发布,46,"10,029元/平"
三角镇碧桂园旁，毛坯3房，配套成熟，业主诚意出售,宝盛和煦名轩 -三角镇,3室2厅 | 90.13平米 | 南 | 毛坯 | 高楼层(共10层)  | 板楼,6人关注 / 一年前发布,75,"8,322元/平"
户型方正，视野宽阔，采光充足，小区物业好,朗晴盛荟 -横栏镇,3室2厅 | 110平米 | 南 | 简装 | 低楼层(共17层)  | 板楼,2人关注 / 9个月以前发布,73,"6,637元/平"
誉峯名门 3室2厅 东南 南,誉峯名门 -坦洲镇,3室2厅 | 116平米 | 东南 南 | 精装 | 中楼层(共32层) | 2016年建 | 塔楼,0人关注 / 1个月以前发布,153,"13,190元/平"
锦秀蓝山 4室2厅 南 北,锦秀蓝山 -竹秀园,4室2厅 | 124.16平米 | 南 北 | 毛坯 | 高楼层(共30层)  | 塔楼,0人关注 / 2个月以前发布,115,"9,263元/平"
此房户型方正，楼层低，通风采光好，交通便利。,怡景花园 -中山港口岸,3室2厅 | 116平米 | 南 | 简装 | 中楼层(共8层) | 2002年建 | 塔楼,1人关注 / 2个月以前发布,59.6,"5,138元/平"
深中口，带装修，带全屋家私。业主诚心出,保利林语爱丁堡 -凯茵,3室2厅 | 124.53平米 | 南 | 精装 | 中楼层(共34层)  | 塔楼,0人关注 / 31天以前发布,166,"13,331元/平"
雅居乐大盘，南向，双向大阳台，视野开阔，开发商精装,雅居乐山海郡 -南朗镇,3室2厅 | 116.57平米 | 西南 | 精装 | 高楼层(共32层)  | 塔楼,0人关注 / 2个月以前发布,131,"11,238元/平"
只交契税，只交契税，业主急售房源,保利香槟国际 -黄圃镇,3室2厅 | 91平米 | 南 | 精装 | 高楼层(共18层)  | 板楼,0人关注 / 5个月以前发布,73,"8,022元/平"
小三房户型格局好，采光好通风佳自住好，交通便利,东方玫瑰园 -三角镇,3室2厅 | 87平米 | 北 南 | 毛坯 | 低楼层(共26层)  | 板楼,0人关注 / 3个月以前发布,62,"7,127元/平"
此房子格局方正，通风效果良好。,海伦湾 -东凤镇,3室2厅 | 127.9平米 | 东南 | 毛坯 | 低楼层(共29层) | 2004年建 | 板楼,4人关注 / 一年前发布,96,"7,506元/平"
此房满五年唯一朝南高楼层视野无遮挡格局方正实用；,时代倾城 -博爱一南,3室1厅 | 106平米 | 北 | 精装 | 高楼层(共28层) | 2012年建 | 塔楼,6人关注 / 6个月以前发布,99.5,"9,387元/平"
翠亨新区南朗街道精装3房2厅2卫出售,顺枫华庭 -南朗镇,3室2厅 | 105.56平米 | 南 北 | 精装 | 低楼层(共17层) | 2010年建 | 塔楼,2人关注 / 2个月以前发布,102,"9,663元/平"
石岐经济总部旁  长虹蓝湾半岛花园 诚意出售！,长虹蓝湾半岛 -轻轨北站,3室2厅 | 101平米 | 北 | 精装 | 中楼层(共11层) | 2007年建 | 塔楼,15人关注 / 一年前发布,96,"9,505元/平"
此房子楼层好，视野好，光线好，小区环境好，治安好,万景豪庭 -三角镇,3室2厅 | 90.07平米 | 南 北 | 精装 | 高楼层(共17层)  | 塔楼,2人关注 / 1个月以前发布,72,"7,994元/平"
悦景园 精装两房带平台 看园景 格局方正,雅居乐花园悦景园 -三乡镇,2室2厅 | 81平米 | 南 | 精装 | 低楼层(共27层)  | 塔楼,9人关注 / 一年前发布,77.9,"9,618元/平"
楼层好、精装修电梯、满五 唯一、采光充足、交通便利,万科金域蓝湾 -张溪,4室2厅 | 142.4平米 | 东 西 | 精装 | 中楼层(共7层) | 2018年建 | 塔楼,4人关注 / 7个月以前发布,200,"14,045元/平"
南沙后花园，三角旭日领裕园 交通方便,旭日领裕园 -三角镇,3室1厅 | 87.2平米 | 南 | 毛坯 | 中楼层(共15层)  | 塔楼,4人关注 / 一年前发布,61,"6,996元/平"
深中通道黎村出口 健康花城3房2卫 约200平方左右露台,宇宏健康花城一期 -太阳城,3室2厅 | 126.9平米 | 南 | 简装 | 低楼层(共16层)  | 塔楼,4人关注 / 7个月以前发布,128,"10,087元/平"
中山路 天奕国际旁 大三房  业主急售,传盛东方名都 -中职院,3室2厅 | 140.24平米 | 南 | 毛坯 | 25层  | 塔楼,0人关注 / 2个月以前发布,175,"12,479元/平"
此房楼层好，朝向好，视野开阔，税费少,品湖居 -横栏镇,3室2厅 | 110平米 | 南 | 毛坯 | 高楼层(共18层)  | 板楼,0人关注 / 1个月以前发布,83,"7,546元/平"
保利国际四期 三房格局方正，高楼层痛风好,保利国际广场四期 -华师附中,3室2厅 | 102平米 | 南 | 精装 | 32层  | 塔楼,0人关注 / 一年前发布,110,"10,785元/平"
此房户型好，双阳台户型，格局好，客厅够大,雅居乐新城一期 -三乡镇,3室2厅 | 115平米 | 东 西 | 简装 | 高楼层(共6层)  | 塔楼,14人关注 / 6个月以前发布,77,"6,696元/平"
第一城，中间楼层，有单车房，看房方便。,第一城 -第一城小学,3室2厅 | 77平米 | 南 | 精装 | 高楼层(共6层) | 1990年建 | 塔楼,2人关注 / 2个月以前发布,47,"6,104元/平"
汇乔金色名都 精装小户型一房一厅 租住两宜,汇乔金色名都 -坦洲镇,1室1厅 | 45.87平米 | 南 | 精装 | 中楼层(共10层)  | 板楼,4人关注 / 一年前发布,46,"10,029元/平"
户型方正，视野宽阔，采光充足，小区物业好,朗晴盛荟 -横栏镇,3室2厅 | 110平米 | 南 | 简装 | 低楼层(共17层)  | 板楼,2人关注 / 9个月以前发布,73,"6,637元/平"
深中口，带装修，带全屋家私。业主诚心出,保利林语爱丁堡 -凯茵,3室2厅 | 124.53平米 | 南 | 精装 | 中楼层(共34层)  | 塔楼,0人关注 / 31天以前发布,166,"13,331元/平"
锦秀蓝山 4室2厅 南 北,锦秀蓝山 -竹秀园,4室2厅 | 124.16平米 | 南 北 | 毛坯 | 高楼层(共30层)  | 塔楼,0人关注 / 2个月以前发布,115,"9,263元/平"
此房户型方正，楼层低，通风采光好，交通便利。,怡景花园 -中山港口岸,3室2厅 | 116平米 | 南 | 简装 | 中楼层(共8层) | 2002年建 | 塔楼,1人关注 / 2个月以前发布,59.6,"5,138元/平"
小三房户型格局好，采光好通风佳自住好，交通便利,东方玫瑰园 -三角镇,3室2厅 | 87平米 | 北 南 | 毛坯 | 低楼层(共26层)  | 板楼,0人关注 / 3个月以前发布,62,"7,127元/平"
三角镇碧桂园旁，毛坯3房，配套成熟，业主诚意出售,宝盛和煦名轩 -三角镇,3室2厅 | 90.13平米 | 南 | 毛坯 | 高楼层(共10层)  | 板楼,6人关注 / 一年前发布,75,"8,322元/平"
此房满五年唯一朝南高楼层视野无遮挡格局方正实用；,时代倾城 -博爱一南,3室1厅 | 106平米 | 北 | 精装 | 高楼层(共28层) | 2012年建 | 塔楼,6人关注 / 6个月以前发布,99.5,"9,387元/平"
翠亨新区南朗街道精装3房2厅2卫出售,顺枫华庭 -南朗镇,3室2厅 | 105.56平米 | 南 北 | 精装 | 低楼层(共17层) | 2010年建 | 塔楼,2人关注 / 2个月以前发布,102,"9,663元/平"
融创月湾 业主急售精装3房 各付各税,融创月湾首府 -三角镇,3室2厅 | 85.63平米 | 南 北 | 精装 | 高楼层(共32层)  | 塔楼,19人关注 / 一年前发布,77,"8,993元/平"
物业管理好，近主干道，壹加壹旁，精装三房领包入住,中铭新达城 -中山港口岸,3室2厅 | 90.51平米 | 北 | 精装 | 高楼层(共22层)  | 板塔结合,3人关注 / 一年前发布,103.8,"11,469元/平"
大三房，精装修保养好，采光通风好，业主诚心出售。,海逸华庭 -港口市场,3室2厅 | 119平米 | 北 | 精装 | 高楼层(共11层) | 2008年建 | 板楼,1人关注 / 3个月以前发布,108,"9,076元/平"
花园中间位置，看花园大阳台，户型方正，税费少,保利国际广场二期 -华师附中,3室2厅 | 128平米 | 北 | 毛坯 | 高楼层(共28层) | 2015年建 | 塔楼,2人关注 / 3个月以前发布,136,"10,625元/平"
品质新小区电梯精装两房拎包入住,雅居乐岭峰 -三乡镇,2室2厅 | 79.94平米 | 西南 | 其他 | 高楼层(共11层)  | 板楼,0人关注 / 16天以前发布,78,"9,758元/平"
珠海“后花园”，东南向大阳台三房，各付税,锦绣国际花城四期 -坦洲镇,3室2厅 | 106平米 | 南 | 精装 | 中楼层(共31层)  | 暂无数据,6人关注 / 5个月以前发布,125,"11,793元/平"
"中海龙湾国际,南北对流，视野宽阔，采光通风好",中海龙湾国际 -轻轨北站,4室2厅 | 196平米 | 南 | 精装 | 低楼层(共23层) | 2013年建 | 板楼,0人关注 / 1个月以前发布,270,"13,776元/平"
低总价小三房 装修保养都不错 满五年 无欠款 诚售,星洲花园 -坦洲镇,3室2厅 | 87平米 | 西南 | 简装 | 中楼层(共7层)  | 板楼,0人关注 / 1个月以前发布,66,"7,587元/平"
总价65万，可以买到石岐区大型三房，带精装,岐江苑 -老安山,3室2厅 | 101平米 | 南 | 精装 | 高楼层(共7层) | 1995年建 | 塔楼,7人关注 / 7个月以前发布,58,"5,743元/平"
汇乔金色名都 电梯高层东南向三房 诚心出售方便看房,汇乔金色名都 -坦洲镇,3室2厅 | 91.29平米 | 东南 | 精装 | 高楼层(共18层) | 2013年建 | 塔楼,35人关注 / 一年前发布,103,"11,283元/平"
西区精装南北通三房满五税少出售,美林假日 -沙朗,3室2厅 | 109平米 | 南 北 | 精装 | 低楼层(共31层)  | 板塔结合,0人关注 / 1个月以前发布,100,"9,175元/平"
近珠海大型社区，看小区精装三房两卫。,州际新天 -坦洲镇,3室2厅 | 103.6平米 | 北 | 简装 | 中楼层(共11层) | 2009年建 | 塔楼,0人关注 / 2个月以前发布,103,"9,943元/平"
博达汇峰5-2-1-2 98.00m² 138万,博达汇峰 -国际酒店,5室2厅 | 98平米 | 北 南 | 精装 | 中楼层(共32层)  | 塔楼,13人关注 / 一年前发布,125,"12,756元/平"
电梯房带平台 碧涛花园 精装保养新  看房方便,碧涛花園 -坦洲镇,2室2厅 | 86.7平米 | 南 | 简装 | 低楼层(共9层)  | 塔楼,3人关注 / 一年前发布,73,"8,420元/平"
此房满 五 唯 一，精装三房，采光充足，保养良好！,中澳世纪城 -坦洲镇,3室2厅 | 90.93平米 | 北 | 精装 | 中楼层(共18层) | 2011年建 | 塔楼,0人关注 / 2个月以前发布,105,"11,548元/平"
石岐大三房，证满二，精装修，随时可看房,远洋新悦 -老安山,3室2厅 | 114.05平米 | 北 | 精装 | 中楼层(共29层) | 2016年建 | 塔楼,0人关注 / 4个月以前发布,129,"11,311元/平"
优越家园 精装3房 中高楼层 南北通,优越家园 -坦洲镇,3室2厅 | 119.03平米 | 南 北 | 精装 | 中楼层(共28层)  | 塔楼,144人关注 / 10个月以前发布,165,"13,863元/平"
国际花城三期 精装修 视野采光无遮挡 三房 看房方便,锦绣国际花城三期二区 -坦洲镇,3室2厅 | 119.93平米 | 东南 | 精装 | 中楼层(共26层) | 2016年建 | 板楼,0人关注 / 2个月以前发布,120,"10,006元/平"
时代倾城大4房 业主急售 带装修 保养好,时代倾城 -博爱一南,4室2厅 | 137.34平米 | 南 | 简装 | 低楼层(共32层) | 2012年建 | 塔楼,0人关注 / 1个月以前发布,130,"9,466元/平"
中山南部新区，湖居大城，首期23万，电梯房。,锦绣国际花城三期二区 -坦洲镇,3室2厅 | 117平米 | 东南 | 精装 | 高楼层(共26层)  | 板楼,0人关注 / 一年前发布,115,"9,830元/平"
房子户型方正实用，四房两卫商圈配套设施齐全,优越家园 -坦洲镇,4室2厅 | 105.1平米 | 东 | 精装 | 中楼层(共18层)  | 塔楼,10人关注 / 8个月以前发布,133,"12,655元/平"
近珠海  南向舒适性大三房 无遮挡 可拎包入住,佳境康城 -坦洲镇,3室2厅 | 99平米 | 东南 | 精装 | 中楼层(共17层)  | 板楼,0人关注 / 5个月以前发布,140,"14,142元/平"
花城装修二房  保养好有平台私家花园,锦绣国际花城一期 -坦洲镇,2室2厅 | 84.53平米 | 东南 | 精装 | 低楼层(共17层)  | 塔楼,3人关注 / 6个月以前发布,95,"11,239元/平"
精装三房 视野宽阔 户型方正 格局好 业主诚心出售,正和中州 -第一城小学,3室2厅 | 111.66平米 | 南 | 简装 | 低楼层(共18层) | 2013年建 | 板塔结合,2人关注 / 2个月以前发布,115,"10,300元/平"
精装四房两厅两卫，南北通，采光通风好，电梯高层,龙光海悦华庭 -坦洲镇,4室2厅 | 111.04平米 | 南 北 | 精装 | 中楼层(共32层) | 2013年建 | 塔楼,0人关注 / 2个月以前发布,130,"11,708元/平"
