标题,开发商,房子信息,发布信息,售价/万,单价
好房出售，户型好，采光佳，入住舒适健康,新世纪绿树湾 -东南,3室2厅 | 99.81平米 | 南 | 精装 | 中楼层(共5层)  | 暂无数据,1人关注 / 一年前发布,160,"16,031元/平"
中南世纪城北区 大跃层179.03平毛坯329.8万,中南世纪城北区 -文化片区,5室2厅 | 179.03平米 | 南 | 毛坯 | 32层  | 板楼,0人关注 / 5个月以前发布,329.8,"18,422元/平"
叙利亚风格 中间楼层 看房随时 诚心卖是关键价格美丽,常客隆信一隆庭 -市区,3室2厅 | 141.49平米 | 南 北 | 毛坯 | 中楼层(共48层)  | 暂无数据,0人关注 / 10个月以前发布,225,"15,903元/平"
绿树湾 大三房  随时看房  全新未住,新世纪绿树湾 -东南,3室2厅 | 98.84平米 | 南 | 毛坯 | 中楼层(共5层)  | 暂无数据,1人关注 / 7个月以前发布,126,"12,748元/平"
沁香园4-2-1-2 137.13m² 190 万,沁香园 -辛庄镇,4室2厅 | 137.13平米 | 南 北 | 毛坯 | 中楼层(共7层)  | 板楼,0人关注 / 一年前发布,182,"13,273元/平"
熙悦豪庭 3室2厅2卫 品质小区  南北通透,熙悦豪庭 -辛庄镇,3室2厅 | 116.29平米 | 南 北 | 精装 | 高楼层(共18层)  | 板塔结合,0人关注 / 10个月以前发布,155.5,"13,372元/平"
尚隽华庭3-2-1-2 107.00m² 120 万,尚隽华庭 -尚湖镇,3室2厅 | 107平米 | 南 北 | 精装 | 高楼层(共18层)  | 板塔结合,0人关注 / 8个月以前发布,110,"10,281元/平"
好房出售，户型好，采光佳，入住舒适健康,新世纪绿树湾 -东南,3室2厅 | 99.81平米 | 南 | 精装 | 中楼层(共5层)  | 暂无数据,1人关注 / 一年前发布,160,"16,031元/平"
漕泾二区 90平 3房2厅1卫 看中价格可谈的,漕泾新村二区 -市区,3室2厅 | 87.74平米 | 南 北 | 简装 | 低楼层(共7层)  | 暂无数据,1人关注 / 一年前发布,182,"20,744元/平"
世茂创富世纪 四期 全新毛坯 含汽车位 满2年,创富世纪·南苑 -市区,3室2厅 | 123.96平米 | 南 北 | 毛坯 | 高楼层(共34层)  | 暂无数据,0人关注 / 9个月以前发布,240,"19,362元/平"
中南锦苑 全新毛坯 4房2卫出售 中间楼层,中南锦苑(常熟市) -文化片区,4室2厅 | 135平米 | 南 北 | 毛坯 | 中楼层(共32层)  | 板塔结合,3人关注 / 一年前发布,316,"23,408元/平"
满两年，精装修，房东诚心出售，有钥匙，看房随时,荣安尚湖中央花园 -尚湖风景区,2室1厅 | 66.95平米 | 南 北 | 简装 | 中楼层(共18层)  | 板楼,3人关注 / 9个月以前发布,84,"12,547元/平"
叙利亚风格 中间楼层 看房随时 诚心卖是关键价格美丽,常客隆信一隆庭 -市区,3室2厅 | 141.49平米 | 南 北 | 毛坯 | 中楼层(共48层)  | 暂无数据,0人关注 / 10个月以前发布,225,"15,903元/平"
前排电梯洋房，中上南户，4室带阳台，满二位置好,金科集美院 -辛庄镇,4室2厅 | 97.87平米 | 南 | 精装 | 中楼层(共8层)  | 板塔结合,2人关注 / 7个月以前发布,138.8,"14,183元/平"
市区大面积 单价低，156平米只需234万，诚心出售,明晖园 -常福,3室2厅 | 156.25平米 | 南 北 | 精装 | 高楼层(共18层)  | 暂无数据,1人关注 / 一年前发布,215,"13,760元/平"
中南锦苑 两房一厅一卫 65.72平 180万,中南锦苑(常熟市) -文化片区,2室1厅 | 65.72平米 | 南 | 精装 | 低楼层(共33层)  | 塔楼,5人关注 / 一年前发布,180,"27,389元/平"
中南世纪城北区 大跃层179.03平毛坯329.8万,中南世纪城北区 -文化片区,5室2厅 | 179.03平米 | 南 | 毛坯 | 32层  | 板楼,0人关注 / 5个月以前发布,329.8,"18,422元/平"
星宝花园 万达旁边 品质小区 环境优美 看房方便,星宝花园(常熟市) -虞山高新区,3室2厅 | 125.49平米 | 南 北 | 毛坯 | 中楼层(共11层)  | 板楼,3人关注 / 一年前发布,225,"17,930元/平"
漕泾新村一区 78平 两房一厅一卫 全新装修 采光好,漕泾新村一区东区 -市区,2室1厅 | 78.1平米 | 南 北 | 精装 | 高楼层(共4层)  | 暂无数据,1人关注 / 一年前发布,189,"24,200元/平"
一眼望虞山仅一套通透户型出血出售,爱乐国际公寓 -虞山高新区,1室2厅 | 69.74平米 | 南 | 精装 | 中楼层(共23层)  | 板塔结合,4人关注 / 3个月以前发布,45.8,"6,568元/平"
户型南北通格局，楼层好采光无遮挡。,衡丰家园 -市区,3室2厅 | 143平米 | 南 | 毛坯 | 低楼层(共18层)  | 板塔结合,0人关注 / 一年前发布,376,"26,294元/平"
新世纪绿树湾 精装洋房 业主诚心出售,新世纪绿树湾 -东南,2室2厅 | 85平米 | 南 | 精装 | 高楼层(共5层)  | 暂无数据,2人关注 / 3个月以前发布,118,"13,883元/平"
明辉园三室二厅精装修保养好，生活配套齐全，价格可谈,明晖园 -常福,3室2厅 | 156平米 | 南 北 | 简装 | 高楼层(共18层)  | 暂无数据,0人关注 / 一年前发布,227,"14,552元/平"
中南锦城全新毛坯3房2卫经典户型,中南锦城 -虞山高新区,3室2厅 | 130平米 | 南 北 | 毛坯 | 中楼层(共29层)  | 板楼,0人关注 / 一年前发布,246,"18,924元/平"
罕见户型 上下2层 镇中位置 出行方便 适合人多家庭,禾盛美璟湾 -辛庄镇,3室2厅 | 114.29平米 | 南 北 | 毛坯 | 低楼层(共6层)  | 板塔结合,2人关注 / 一年前发布,178,"15,575元/平"
中南锦苑 四房二厅二卫 好楼层,中南锦苑(常熟市) -文化片区,4室2厅 | 138.63平米 | 南 | 简装 | 中楼层(共33层)  | 暂无数据,2人关注 / 8个月以前发布,320,"23,084元/平"
拎包入住  2房2厅 户型方正,桃花苑 -辛庄镇,2室2厅 | 91.57平米 | 南 北 | 精装 | 中楼层(共5层)  | 板楼,1人关注 / 7个月以前发布,102,"11,140元/平"
沁香园3-2-1-2 102.00m² 155 万,沁香园 -辛庄镇,3室2厅 | 100.5平米 | 南 北 | 精装 | 中楼层(共18层)  | 板塔结合,0人关注 / 8个月以前发布,150,"14,926元/平"
沁香园 前排小洋房 采光好  视野无遮挡 看房方便,沁香园 -辛庄镇,3室2厅 | 94.93平米 | 南 北 | 毛坯 | 高楼层(共7层)  | 板楼,1人关注 / 一年前发布,165,"17,382元/平"
弘阳尊邸3-2-1-2 130.28m² 诚心出售,弘阳尊邸 -琴湖,3室2厅 | 130.28平米 | 南 | 毛坯 | 中楼层(共11层)  | 暂无数据,1人关注 / 11个月以前发布,230,"17,655元/平"
户型方正人车分流，交通便利成熟社区,聆湖苑 -昆承湖西,3室1厅 | 141.11平米 | 南 | 毛坯 | 低楼层(共17层)  | 暂无数据,0人关注 / 2个月以前发布,158,"11,197元/平"
中南锦苑 四方二厅二卫  好楼层,中南锦苑(常熟市) -文化片区,4室2厅 | 141.04平米 | 南 | 毛坯 | 中楼层(共33层)  | 暂无数据,1人关注 / 8个月以前发布,328,"23,256元/平"
森兰公寓 毛坯三房 南北双阳台 户型通透 采光充足,森兰公寓 -东南,3室2厅 | 136.9平米 | 南 | 毛坯 | 高楼层(共21层)  | 板楼,0人关注 / 2个月以前发布,155,"11,323元/平"
沁香园4-2-1-2 137.13m² 190 万,沁香园 -辛庄镇,4室2厅 | 137.13平米 | 南 北 | 毛坯 | 中楼层(共7层)  | 板楼,0人关注 / 一年前发布,182,"13,273元/平"
熙悦豪庭 3室2厅2卫 品质小区  南北通透,熙悦豪庭 -辛庄镇,3室2厅 | 116.29平米 | 南 北 | 精装 | 高楼层(共18层)  | 板塔结合,0人关注 / 10个月以前发布,155.5,"13,372元/平"
森兰公寓 毛坯三房 南北双阳台 户型通透 采光充足,森兰公寓 -东南,3室2厅 | 136.9平米 | 南 | 毛坯 | 高楼层(共21层)  | 板楼,0人关注 / 2个月以前发布,155,"11,323元/平"
虞园60平米，多层2楼，新装修，满2年142万,虞園新村 -市区,2室2厅 | 60平米 | 南 | 精装 | 低楼层(共6层)  | 暂无数据,1人关注 / 2个月以前发布,141,"23,500元/平"
湖畔现代城三期，南北通透的，户型正，能看湖景,湖畔现代城三期 -东南,2室2厅 | 93平米 | 南 北 | 简装 | 32层  | 板塔结合,1人关注 / 一年前发布,140,"15,054元/平"
湖畔全新毛坯大三房 户型方正 看房方便欢迎咨询,湖畔现代城三期 -东南,3室2厅 | 134.86平米 | 南 北 | 毛坯 | 低楼层(共33层)  | 板塔结合,0人关注 / 2个月以前发布,154,"11,420元/平"
精装三室，诚心出售，保养嘎嘎好。,新世纪花苑 -东南,3室2厅 | 143.91平米 | 南 北 | 精装 | 高楼层(共25层)  | 板塔结合,2人关注 / 7个月以前发布,160,"11,119元/平"
房子房型方正 格局通透 好楼层 采光无遮挡,鸿福名苑 -滨江开发区,3室2厅 | 89平米 | 南 北 | 毛坯 | 高楼层(共6层)  | 板塔结合,5人关注 / 8个月以前发布,80,"8,989元/平"
港龙香江华庭 三房一卫户型 中间楼层 采光无遮挡,港龙香江华庭 -滨江开发区,3室2厅 | 91.01平米 | 北 南 | 简装 | 低楼层(共27层)  | 暂无数据,3人关注 / 5个月以前发布,116,"12,746元/平"
琴川嘉安毛坯小三房出售，满两年，业主诚售看中可谈,琴川.嘉安 -市区,3室2厅 | 88.16平米 | 南 北 | 毛坯 | 高楼层(共26层)  | 板楼,0人关注 / 3个月以前发布,165,"18,716元/平"
碧桂园品质精装修，装修很好家电都是好牌子，保养好,星奕名筑 -支塘镇,3室2厅 | 120.85平米 | 南 北 | 精装 | 高楼层(共18层)  | 板楼,0人关注 / 8个月以前发布,135,"11,171元/平"
五星五区，户型方正，两房朝南.采光好,五星新村五区 -常福,2室1厅 | 64.39平米 | 南 北 | 精装 | 高楼层(共5层)  | 暂无数据,2人关注 / 一年前发布,125,"19,413元/平"
采光好面积大，格局通透，房东诚心出售,滨江科技创新中心花园 -滨江开发区,3室2厅 | 139.09平米 | 南 | 毛坯 | 低楼层(共21层)  | 暂无数据,0人关注 / 一年前发布,130,"9,347元/平"
藕渠家园3-2-1-2 129.00m² 185 万,藕渠家园 -琴湖,3室2厅 | 129.03平米 | 南 | 毛坯 | 高楼层(共29层)  | 暂无数据,0人关注 / 1个月以前发布,183,"14,183元/平"
聚沙锦苑 精装修 诚心出售  带阳台,聚沙锦苑 -梅李镇,3室2厅 | 106平米 | 南 北 | 简装 | 低楼层(共8层)  | 板塔结合,0人关注 / 1个月以前发布,125,"11,793元/平"
文化片区 新城虞悦豪庭 电梯小高层 户型好 看中可谈,新城·虞悦豪庭 -文化片区,3室2厅 | 117.05平米 | 南 | 精装 | 低楼层(共18层)  | 板楼,8人关注 / 一年前发布,278,"23,751元/平"
华臣天邑  精装修  两房 自住保养好 采光无遮挡,华臣天邑 -滨江开发区,2室2厅 | 83.3平米 | 南 | 精装 | 低楼层(共17层)  | 板塔结合,0人关注 / 3个月以前发布,103,"12,365元/平"
衡泰国际花园 精装修 保养好 采光楼层 有上 学名 额,衡泰国际花园 -市区,4室2厅 | 143.36平米 | 南 北 | 精装 | 中楼层(共18层)  | 板塔结合,6人关注 / 一年前发布,338,"23,578元/平"
世茂玉珑花园 全新毛坯 满2年 3房 楼层好,世茂·玉珑花园 -市区,3室2厅 | 91.87平米 | 南 | 毛坯 | 高楼层(共33层)  | 板塔结合,4人关注 / 一年前发布,162,"17,634元/平"
城北万达片区 明晖园 婚房精装4房未住 南北通透,明晖园 -常福,4室2厅 | 169.55平米 | 南 北 | 精装 | 低楼层(共11层)  | 暂无数据,4人关注 / 一年前发布,243,"14,333元/平"
珺悦阁学府 精装交付 楼层好 交通便利 小区环境好,珺悦阁 -梅李镇,3室2厅 | 121平米 | 北 南 | 精装 | 中楼层(共11层)  | 暂无数据,1人关注 / 一年前发布,168,"13,885元/平"
梅李润泰花园  房东诚心卖 大润发*市 就在边上,润泰花园 -梅李镇,3室2厅 | 119.3平米 | 南 北 | 毛坯 | 中楼层(共13层)  | 板楼,0人关注 / 一年前发布,158,"13,244元/平"
清枫和院小区高档装修，独此一套，错过拍大腿,清枫和院 -常福,4室3厅 | 174.17平米 | 南 北 | 精装 | 高楼层(共6层)  | 暂无数据,3人关注 / 一年前发布,620,"35,598元/平"
信一广场3室2厅1厨1卫房屋出售,信一广场 -市区,3室2厅 | 118.8平米 | 南 北 | 简装 | 低楼层(共17层)  | 暂无数据,2人关注 / 一年前发布,238,"20,034元/平"
梅李电梯洋房107.92平150万 业主诚心出售 看房随时,创想魅力城 -梅李镇,3室2厅 | 107.92平米 | 南 北 | 毛坯 | 高楼层(共6层)  | 暂无数据,0人关注 / 一年前发布,142,"13,158元/平"
海阳广场 满五 健身楼层 采光无忧 地理位置好学府之地,海阳广场 -海虞镇,2室2厅 | 92.93平米 | 南 北 | 精装 | 高楼层(共6层)  | 暂无数据,2人关注 / 一年前发布,118,"12,698元/平"
智汇澜庭  通透户型采光好  房东诚心出售,滨江科技创新中心花园 -滨江开发区,3室2厅 | 139平米 | 南 | 毛坯 | 低楼层(共21层)  | 暂无数据,2人关注 / 一年前发布,110,"7,914元/平"
湖悦澜庭精装4房  看房方便 诚心出售,湖悦澜庭 -尚湖镇,4室2厅 | 142.67平米 | 南 北 | 精装 | 中楼层(共18层)  | 板塔结合,0人关注 / 2个月以前发布,148,"10,374元/平"
董浜高速出入口2公里新小区香悦四季小高层三房两卫,香悦四季 -董浜镇,3室2厅 | 111.44平米 | 南 北 | 毛坯 | 低楼层(共11层)  | 板楼,0人关注 / 一年前发布,102,"9,153元/平"
东湖京华 空中 别墅 产证197.86平（私家花园100多平）,京润苑 -东南,5室3厅 | 197.86平米 | 南 西 北 | 精装 | 高楼层(共25层)  | 板塔结合,0人关注 / 2个月以前发布,268,"13,545元/平"
洋房  自带地下室     出小区就是可到求学地点,沁香园 -辛庄镇,3室2厅 | 198.79平米 | 东 南 | 毛坯 | 低楼层(共7层)  | 板楼,3人关注 / 一年前发布,194,"9,760元/平"
常熟老街花园坊143平带院子，四房，明厨明卫，随时看,常熟老街三期 -虞山高新区,4室2厅 | 143.31平米 | 南 北 | 简装 | 低楼层(共5层)  | 板塔结合,7人关注 / 一年前发布,270,"18,841元/平"
香溢璟庭110平三房两卫毛坯，2 18万，随时看，价可谈,香溢璟庭 -虞山高新区,3室2厅 | 109.59平米 | 南 北 | 毛坯 | 低楼层(共12层)  | 板楼,0人关注 / 一年前发布,199.8,"18,232元/平"
东湖京华 空中 别墅 产证197.86平（私家花园100多平）,京润苑 -东南,5室3厅 | 197.86平米 | 南 西 北 | 精装 | 高楼层(共25层)  | 板塔结合,0人关注 / 2个月以前发布,268,"13,545元/平"
降价20万 绿树湾  精装-大阳台  满2年,新世纪绿树湾 -东南,3室2厅 | 143.11平米 | 南 | 简装 | 高楼层(共6层)  | 暂无数据,2人关注 / 8个月以前发布,178,"12,438元/平"
全新毛坯 穿堂风很大 三开间朝南 有钥匙,琴湖花园 -琴湖,2室2厅 | 102.24平米 | 南 北 | 毛坯 | 高楼层(共33层)  | 板塔结合,9人关注 / 一年前发布,185,"18,095元/平"
五星新村六区 户型方正  采光通风 多多推荐,五星新村六区 -常福,2室2厅 | 71平米 | 南 | 简装 | 高楼层(共6层)  | 板塔结合,0人关注 / 11个月以前发布,130,"18,310元/平"
开发商  交付 新房 3坊厅2卫  116平,熙悦豪庭 -辛庄镇,3室2厅 | 116.29平米 | 南 北 | 简装 | 高楼层(共18层)  | 板塔结合,0人关注 / 10个月以前发布,180,"15,479元/平"
湖畔现代城三期  全新户型 房东急售 看房方便,湖畔现代城三期 -东南,4室2厅 | 137.04平米 | 南 北 | 毛坯 | 33层  | 板塔结合,1人关注 / 5个月以前发布,173,"12,625元/平"
洋房 一楼带院子 房东诚心出售  清水毛坯,三一荣域 -东南,4室2厅 | 151.38平米 | 南 | 毛坯 | 低楼层(共5层)  | 板塔结合,1人关注 / 7个月以前发布,265,"17,506元/平"
金科集美院3室2厅两卫精装修106平,金科集美院 -辛庄镇,3室2厅 | 106.64平米 | 南 | 精装 | 18层  | 板塔结合,2人关注 / 10个月以前发布,142,"13,316元/平"
经济实惠，适合工薪家庭购买的小区,金盛园 -辛庄镇,3室2厅 | 101.3平米 | 南 北 | 精装 | 高楼层(共6层)  | 塔楼,3人关注 / 一年前发布,102,"10,070元/平"
三一 精装修   大三房  业主未住,三一荣域 -东南,3室2厅 | 106平米 | 南 北 | 精装 | 中楼层(共24层)  | 板塔结合,1人关注 / 1个月以前发布,158,"14,906元/平"
柏悦华府，房东诚心卖，平价出售，期待有缘人,柏悦华府 -市区,4室2厅 | 143.47平米 | 南 北 | 精装 | 低楼层(共18层)  | 暂无数据,2人关注 / 一年前发布,298,"20,771元/平"
世茂大润发隔条马路 能学习 带车位 看房有钥匙随时,常熟世茂世纪中心 -市区,3室2厅 | 140.19平米 | 南 北 | 精装 | 中楼层(共37层)  | 板塔结合,7人关注 / 7个月以前发布,230,"16,407元/平"
（中南锦城2-1-1-1 40.29m² 38 万,中南锦城 -虞山高新区,2室1厅 | 40.29平米 | 西 | 精装 | 低楼层(共6层)  | 板楼,0人关注 / 2个月以前发布,38,"9,432元/平"
中南林樾    小高层四开间朝南  随时可看,林樾香庭 -文化片区,4室2厅 | 150平米 | 南 北 | 精装 | 低楼层(共12层)  | 暂无数据,2人关注 / 8个月以前发布,405,"27,000元/平"
中和家园  全新毛坯  采光无遮挡,中和家园 -梅李镇,3室2厅 | 110平米 | 南 北 | 毛坯 | 中楼层(共8层)  | 暂无数据,0人关注 / 2个月以前发布,140,"12,728元/平"
满五电梯好房，看房方便，房东诚心出售,滨江花园 -滨江开发区,3室2厅 | 132.92平米 | 南 | 毛坯 | 中楼层(共18层)  | 板塔结合,2人关注 / 9个月以前发布,120,"9,028元/平"
世茂商圈 文化片区 毛坯3房 视野开阔 采光好,中南世纪城南区 -文化片区,5室2厅 | 144平米 | 南 北 | 毛坯 | 24层  | 板塔结合,0人关注 / 一年前发布,355,"24,653元/平"
常熟万达华府， 70年住宅精装小户,万达华府(常熟) -虞山高新区,2室1厅 | 59.63平米 | 西 东 | 简装 | 高楼层(共35层)  | 板塔结合,0人关注 / 一年前发布,95,"15,932元/平"
明日枫林户型方正，采光充足，配套齐全,明日枫林 -方塔,3室2厅 | 163.3平米 | 东南 | 简装 | 低楼层(共16层)  | 暂无数据,3人关注 / 10个月以前发布,283,"17,331元/平"
华鑫全新毛坯 全明通透4房2卫格局 通风采光俱佳 配套,华鑫天域居 -滨江开发区,4室2厅 | 140平米 | 南 | 毛坯 | 高楼层(共33层)  | 板楼,0人关注 / 6个月以前发布,150,"10,715元/平"
急售怡馨佳苑73.13平米 毛坯  满2年   111.5万,怡馨佳苑 -虞山高新区,2室1厅 | 73.13平米 | 南 | 毛坯 | 高楼层(共14层)  | 板塔结合,1人关注 / 4个月以前发布,106,"14,495元/平"
世茂片区 文化片区 中南锦苑 毛坯3房 满2年 有车位,中南锦苑(常熟市) -文化片区,3室2厅 | 128平米 | 南 北 | 精装 | 中楼层(共32层)  | 板塔结合,4人关注 / 一年前发布,335,"26,172元/平"
房东换房诚心卖精装四房家电打包卖满两年好楼层,天和佳苑 -梅李镇,4室2厅 | 160平米 | 北 南 | 精装 | 中楼层(共26层)  | 板楼,1人关注 / 7个月以前发布,160,"10,000元/平"
品质小区，紧缺房源，连接市场，值得拥有,佳和水岸 -琴湖,3室2厅 | 140平米 | 南 西北 北 | 精装 | 低楼层(共24层)  | 暂无数据,0人关注 / 一年前发布,198,"14,143元/平"
满二年免增值税，小区位置繁华，出行方便,新城·虞悦豪庭 -文化片区,3室2厅 | 115平米 | 南 北 | 精装 | 低楼层(共18层)  | 暂无数据,5人关注 / 11个月以前发布,260,"22,609元/平"
万达商圈 万达华府 精装3房 满2年 有车位,万达华府(常熟) -虞山高新区,3室2厅 | 101.83平米 | 南 北 | 精装 | 低楼层(共22层)  | 板塔结合,3人关注 / 一年前发布,158,"15,517元/平"
新城·虞悦豪庭 3室2厅 南,新城·虞悦豪庭 -文化片区,3室2厅 | 87.78平米 | 南 | 精装 | 低楼层(共18层)  | 暂无数据,2人关注 / 7个月以前发布,250,"28,481元/平"
世茂片区 文化片区 中南锦苑 毛坯3房 满2年 有车位,中南锦苑(常熟市) -文化片区,3室2厅 | 128平米 | 南 北 | 精装 | 中楼层(共32层)  | 板塔结合,4人关注 / 一年前发布,335,"26,172元/平"
房东换房诚心卖精装四房家电打包卖满两年好楼层,天和佳苑 -梅李镇,4室2厅 | 160平米 | 北 南 | 精装 | 中楼层(共26层)  | 板楼,1人关注 / 7个月以前发布,160,"10,000元/平"
品质小区，紧缺房源，连接市场，值得拥有,佳和水岸 -琴湖,3室2厅 | 140平米 | 南 西北 北 | 精装 | 低楼层(共24层)  | 暂无数据,0人关注 / 一年前发布,198,"14,143元/平"
满二年免增值税，小区位置繁华，出行方便,新城·虞悦豪庭 -文化片区,3室2厅 | 115平米 | 南 北 | 精装 | 低楼层(共18层)  | 暂无数据,5人关注 / 11个月以前发布,260,"22,609元/平"
万达商圈 万达华府 精装3房 满2年 有车位,万达华府(常熟) -虞山高新区,3室2厅 | 101.83平米 | 南 北 | 精装 | 低楼层(共22层)  | 板塔结合,3人关注 / 一年前发布,158,"15,517元/平"
常熟老城区 李闸小区 精装三房，南北通风，方塔商圈,李闸小区 -方塔,3室1厅 | 96.57平米 | 南 北 | 精装 | 高楼层(共6层)  | 板塔结合,0人关注 / 3个月以前发布,155,"16,051元/平"
商品房满2年小区成熟物业费便宜,锦洪苑小区 -市区,3室2厅 | 123平米 | 南 | 简装 | 中楼层(共6层)  | 暂无数据,2人关注 / 5个月以前发布,256,"20,814元/平"
格林小镇4-2-1-2 137.00m² 152 万,格林小镇 -辛庄镇,4室2厅 | 137平米 | 南 | 精装 | 中楼层(共6层)  | 暂无数据,0人关注 / 9个月以前发布,133,"9,709元/平"
新世纪花苑 西边套 景观房 带八角阳台,新世纪花苑 -东南,3室2厅 | 140平米 | 南 北 | 毛坯 | 中楼层(共16层)  | 板楼,1人关注 / 一年前发布,135,"9,643元/平"
刚需两房！小户型总价低，满五年，还是精装修，随时看,青洲河沿 -琴湖,2室2厅 | 82平米 | 南 北 | 精装 | 高楼层(共6层)  | 暂无数据,6人关注 / 一年前发布,112,"13,659元/平"
京珠苑7栋 简单装修 看房方便  业主诚心出售,京珠苑 -东南,2室2厅 | 68.31平米 | 北 | 简装 | 低楼层(共30层)  | 板楼,6人关注 / 一年前发布,48,"7,027元/平"
精品好房，千万不要错过，你值得拥有。,京珠苑 -东南,3室2厅 | 142.45平米 | 南 北 | 毛坯 | 高楼层(共32层)  | 暂无数据,1人关注 / 11个月以前发布,166,"11,654元/平"
急卖！新茂新河湾 简装2室2厅1卫 好楼层 视野无遮挡,新茂轻纺城 -招商城,2室2厅 | 91平米 | 南 北 | 简装 | 低楼层(共18层)  | 暂无数据,0人关注 / 1个月以前发布,112,"12,308元/平"
新城虞悦豪庭   三房二厅二卫  飞机户型  一梯一户,新城·虞悦豪庭 -文化片区,3室2厅 | 119平米 | 南 | 精装 | 低楼层(共18层)  | 板塔结合,0人关注 / 2个月以前发布,300,"25,211元/平"
湖畔现代城三期，224平，毛坯4房3卫，,湖畔现代城三期 -东南,4室2厅 | 224平米 | 南 北 | 毛坯 | 33层  | 板塔结合,0人关注 / 6个月以前发布,259.5,"11,585元/平"
通透格局 楼层好 视野开阔 采光通风俱佳,福兴华府 -滨江开发区,4室2厅 | 113平米 | 南 | 毛坯 | 高楼层(共33层)  | 板楼,0人关注 / 9个月以前发布,129,"11,416元/平"
业主换房诚心出售 南北通透 景观楼层随时看房,常熟老街五期 -虞山高新区,3室2厅 | 134平米 | 南 北 | 毛坯 | 高楼层(共30层)  | 暂无数据,4人关注 / 一年前发布,196,"14,627元/平"
文化片区昆承公寓70平110万带装修 看房有密码房东诚售,中江凯悦 -文化片区,1室1厅 | 69.79平米 | 北 | 精装 | 中楼层(共27层)  | 板楼,1人关注 / 一年前发布,110,"15,762元/平"
房子户型方正 全天采光无遮挡 房东诚心出售,滨江花园 -滨江开发区,2室2厅 | 85.96平米 | 南 | 简装 | 中楼层(共18层)  | 塔楼,4人关注 / 7个月以前发布,84,"9,772元/平"
漕泾五区  南北通透 采光好  看房方便,漕泾新村五区 -市区,2室2厅 | 77.99平米 | 南 北 | 简装 | 低楼层(共6层)  | 暂无数据,0人关注 / 一年前发布,184,"23,593元/平"
小三房 户型好 高铁站旁 位置好 业主诚心出售,晨枫家园 -城铁,3室2厅 | 92平米 | 南 北 | 毛坯 | 中楼层(共18层)  | 板楼,0人关注 / 一年前发布,125,"13,587元/平"
翡翠湾 上叠复式  两室一厅 精装修 湖景房 满五唯一,翡翠湾 -尚湖风景区,2室1厅 | 85.92平米 | 南 北 | 精装 | 15层  | 板楼,0人关注 / 1个月以前发布,160,"18,622元/平"
五星新村五区，2房，业主诚心出售，,五星新村五区 -常福,2室2厅 | 58平米 | 南 | 简装 | 中楼层(共4层)  | 暂无数据,0人关注 / 6个月以前发布,112,"19,311元/平"
中南世纪城4房2厅2卫好房出售，,中南世纪城北区 -文化片区,4室2厅 | 142.82平米 | 南 北 | 毛坯 | 33层  | 板楼,4人关注 / 一年前发布,285,"19,956元/平"
东湖京华 京珠苑 新2房 好楼层 钥匙房随时看 价格可谈,京珠苑 -东南,2室2厅 | 101平米 | 南 | 毛坯 | 中楼层(共32层)  | 板塔结合,0人关注 / 2个月以前发布,109,"10,793元/平"
鸿福名苑  89平精装三房  自主保养好  采光无遮挡,鸿福名苑 -滨江开发区,3室2厅 | 89.36平米 | 南 | 精装 | 高楼层(共6层)  | 板塔结合,3人关注 / 6个月以前发布,88,"9,848元/平"
港龙香语华庭 楼层好 采光充足,香语华庭 -海虞镇,4室2厅 | 129.21平米 | 南 | 毛坯 | 中楼层(共6层)  | 暂无数据,1人关注 / 一年前发布,165,"12,770元/平"
滨江花园距离江南印象100米，小区交通便捷，看房方便,滨江花园 -滨江开发区,2室2厅 | 85.96平米 | 东南 | 精装 | 高楼层(共18层)  | 塔楼,0人关注 / 一年前发布,88,"10,238元/平"
聚和佳苑精装一室 中间好楼层 业主诚心出售,聚和佳苑三区 -滨江开发区,2室1厅 | 61.34平米 | 南 | 精装 | 中楼层(共32层)  | 暂无数据,1人关注 / 3个月以前发布,62,"10,108元/平"
此房满两年，楼层好，采光充足视野开阔，配套设施齐全,锦湖花园 -市区,2室1厅 | 76.94平米 | 南 | 简装 | 高楼层(共7层)  | 板塔结合,0人关注 / 9个月以前发布,189,"24,565元/平"
滨江花园距离江南印象100米，小区交通便捷，看房方便,滨江花园 -滨江开发区,2室2厅 | 85.96平米 | 东南 | 精装 | 高楼层(共18层)  | 塔楼,0人关注 / 一年前发布,88,"10,238元/平"
成熟社区，生活便利，此房户型方正，采光充足。,海盛家园 -海虞镇,2室2厅 | 100平米 | 南 北 | 毛坯 | 低楼层(共15层)  | 暂无数据,0人关注 / 11个月以前发布,105,"10,500元/平"
华臣天邑 精装修 业主换房 好楼层 看房方便,华臣天邑 -滨江开发区,2室2厅 | 83.12平米 | 南 | 精装 | 低楼层(共25层)  | 板塔结合,0人关注 / 6个月以前发布,100,"12,031元/平"
满两年精装修花园洋房，位置好，户型通透，看房方便,京盛苑 -东南,3室1厅 | 113.52平米 | 南 | 精装 | 中楼层(共5层)  | 暂无数据,0人关注 / 2个月以前发布,164,"14,447元/平"
精装 两房朝南 采光无遮挡 楼层好，低总价，看房方便,凯悦金领公寓 -东南,2室1厅 | 66.99平米 | 南 | 精装 | 中楼层(共21层)  | 塔楼,0人关注 / 2个月以前发布,54,"8,061元/平"
