标题,开发商,房子信息,发布信息,售价/万,单价
绿城蓝庭  两本证   满五年   品质小区,绿城蓝庭东区 -东湖,4室2厅 | 76.95平米 | 东 西 | 简装 | 高楼层(共15层)  | 板楼,21人关注 / 3个月以前发布,131,"17,025元/平"
三房自住精装修，拎包入住，中间楼层，采光好，,林之语 -萧山科技城,3室2厅 | 109.7平米 | 南 | 精装 | 中楼层(共22层)  | 板楼,3人关注 / 8个月以前发布,240,"21,878元/平"
5号线地铁口 2000年房龄 中间楼层 一梯两户 三房均大,永康苑 -建国北路,3室2厅 | 75.93平米 | 南 | 简装 | 7层  | 板塔结合,76人关注 / 6个月以前发布,275,"36,218元/平"
良渚文化村 万科劝学里 边套3室 采光视野佳 诚心出售,万科劝学里 -良渚,3室2厅 | 89.2平米 | 南 北 | 精装 | 11层  | 板楼,14人关注 / 2个月以前发布,258,"28,924元/平"
房子精装修 带地暖 带花园 采光无遮挡 满五年,三墩颐景园 -三墩,3室2厅 | 122.31平米 | 南 北 | 精装 | 10层  | 板楼,30人关注 / 1个月以前发布,475,"38,836元/平"
此房诚心出售，满二唯一，采光视野无遮挡，能看湖景,乐虹湾 -湘湖,3室2厅 | 88.73平米 | 南 | 精装 | 34层  | 板楼,9人关注 / 2个月以前发布,392,"44,179元/平"
御景蓝湾 3房2卫 楼层好 视野开阔 看房方便,绿都御景蓝湾 -义桥,3室2厅 | 87.71平米 | 南 | 精装 | 27层  | 板塔结合,3人关注 / 1个月以前发布,238,"27,135元/平"
盛世钱塘，未住过人，双景房（远眺江景，近看园景）,盛世钱塘 -钱江新城,3室2厅 | 152.58平米 | 南 北 | 毛坯 | 33层  | 塔楼,8人关注 / 1个月以前发布,1050,"68,817元/平"
西边套，毛坯房，装修方便，楼层好，视野佳，,现代景苑 -和平,3室2厅 | 132.95平米 | 南 | 简装 | 高楼层(共25层)  | 板楼,4人关注 / 8个月以前发布,598,"44,980元/平"
塘河新村 地铁口10号线 主卧朝南 客厅朝南 拎包入住,塘河新村 -信义坊,2室1厅 | 48.64平米 | 南 | 简装 | 7层  | 塔楼,1人关注 / 8天以前发布,145,"29,811元/平"
申花绿城品质四房 满五唯一  东边套 高楼层 地暖新风,绿城慧园 -申花,4室1厅 | 157.24平米 | 东 南 | 精装 | 23层  | 板楼,9人关注 / 1个月以前发布,1120,"71,229元/平"
保利霞飞郡  满五年  三阳台  自住精装  业主诚售,保利霞飞郡 -萧山新城区,3室2厅 | 83.79平米 | 南 | 精装 | 26层  | 板塔结合,13人关注 / 一年前发布,443,"52,871元/平"
业主自住精装修 满5唯一 楼层好 双卫户型 配套齐全,金域兰庭 -义桥,3室2厅 | 89.27平米 | 南 | 精装 | 高楼层(共11层)  | 板塔结合,2人关注 / 1个月以前发布,230,"25,765元/平"
此房满二唯一 税少 楼幢佳楼层视野开阔 业主诚意出售,竹海水韵春风里 -闲林,3室2厅 | 85.68平米 | 南 北 | 简装 | 18层  | 板楼,3人关注 / 2个月以前发布,220,"25,677元/平"
地铁口 满五不唯一 三开间朝南 幼儿园在旁 出行方便,中兴九洲芳园 -九堡,3室2厅 | 88.39平米 | 南 | 精装 | 中楼层(共18层)  | 板楼,20人关注 / 7个月以前发布,308,"34,846元/平"
地铁口 菜鸟总部旁 绿城物业电梯房 诚心卖满五唯一,瑞城温莎郡 -未来科技城,2室2厅 | 83.13平米 | 南 | 简装 | 高楼层(共32层)  | 板塔结合,7人关注 / 3个月以前发布,265,"31,878元/平"
满五，楼层好，视野好，户型方正,君临天下 -临平新城,4室2厅 | 181.01平米 | 东南 | 毛坯 | 低楼层(共22层)  | 板塔结合,20人关注 / 一年前发布,520,"28,728元/平"
此房是次新房的，万科精装交付的，前无遮挡,万科大溪谷 -良渚,3室2厅 | 89平米 | 南 | 精装 | 10层  | 板塔结合,0人关注 / 13天以前发布,235,"26,405元/平"
临平主城区 三房全明户型 满五年 带露台 百来万低总价,佳肴弄 -临平新城,3室1厅 | 73.11平米 | 东南 | 简装 | 6层  | 平房,0人关注 / 1个月以前发布,120,"16,414元/平"
房子满二唯一，精装修交付，大三房，房东诚心出售,祥生群贤府 -崇贤,3室2厅 | 83.41平米 | 南 | 精装 | 25层  | 板楼,24人关注 / 一年前发布,220,"26,376元/平"
精装三房 ，户型方正 ，房东诚心出售,万科融信西雅图 -三墩,3室2厅 | 89.35平米 | 南 | 精装 | 34层  | 板楼,0人关注 / 8个月以前发布,415,"46,447元/平"
业主精装修 双阳台 万象城旁着急出售 户型方正采光好,新湖果岭 -未来科技城,3室1厅 | 88.09平米 | 南 | 精装 | 32层  | 板楼,7人关注 / 1个月以前发布,305,"34,624元/平"
运河河景房 武林国际旁 近地铁口精装修 诚心出售,永通信息广场 -体育场路,4室2厅 | 186.83平米 | 南 | 精装 | 中楼层(共20层)  | 塔楼,0人关注 / 10天以前发布,480,"25,692元/平"
滨江开发，蓝宝石泳池，东边套，双卫生间，诚心出售,滨江德信东方星城 -城东新城,3室2厅 | 89.06平米 | 东南 南 | 简装 | 低楼层(共17层)  | 板楼,34人关注 / 一年前发布,398,"44,689元/平"
楼层好  户型佳  采光好  边套  适合改善,余之城 -临平新城,4室2厅 | 135.44平米 | 南 | 简装 | 低楼层(共33层)  | 板塔结合,0人关注 / 1个月以前发布,388,"28,648元/平"
三房格局 全明户型  业主诚心出售,翠苑四区 -翠苑,3室2厅 | 72.08平米 | 南 | 简装 | 6层  | 板楼,18人关注 / 5个月以前发布,249,"34,545元/平"
此房满五年，无增值税，中高楼层，三房朝南，自住装修,南北西岸 -桥西,3室2厅 | 89.65平米 | 南 | 精装 | 高楼层(共18层)  | 板楼,18人关注 / 一年前发布,510,"56,888元/平"
开元物业，楼层好，装修视野开阔，采光充足！满五年,德圣博奥城 -萧山新城区,3室2厅 | 88.7平米 | 南 北 | 精装 | 30层  | 板楼,12人关注 / 8个月以前发布,355,"40,023元/平"
天麓府 洋房 带地下室100方 户型方正 东边套 大四房,碧桂园天麓府 -南部卧城,4室2厅 | 121.76平米 | 南 | 简装 | 8层  | 板楼,9人关注 / 一年前发布,265,"21,765元/平"
满五年且名下唯一一套只有契税一楼大院子采光好低总价,德胜新村 -德胜,2室1厅 | 55.05平米 | 南 | 简装 | 6层  | 板楼,64人关注 / 5个月以前发布,180,"32,698元/平"
满二唯一，17年交付次新房，房东诚心出售,越秀星汇尚城 -万达广场,3室2厅 | 87.95平米 | 南 | 简装 | 25层  | 板楼,35人关注 / 一年前发布,319,"36,271元/平"
圆梦园三房两卫户型，精装未住，有电梯次顶楼,圆梦园 -九堡,3室2厅 | 88.02平米 | 南 | 精装 | 高楼层(共7层)  | 板楼,166人关注 / 一年前发布,249,"28,290元/平"
铁塔景观，采光带墨镜，精装大三房，拎包入住,广厦天都城天星苑 -星桥,3室2厅 | 122.48平米 | 南 北 | 精装 | 14层  | 板楼,1人关注 / 8天以前发布,260,"21,228元/平"
2梯2户，小区中间楼幢，精装修！,滨江万家名城二期 -万达广场,3室2厅 | 138.92平米 | 南 北 | 精装 | 25层  | 板塔结合,3人关注 / 15天以前发布,560,"40,311元/平"
房东诚心卖的，**8月份满五唯一，看房子有钥匙,君临天下 -临平新城,3室2厅 | 214.58平米 | 南 | 毛坯 | 高楼层(共29层)  | 板塔结合,36人关注 / 一年前发布,638,"29,733元/平"
宝龙旁 近地铁 采光视野好户型方正 客厅带阳台,星汇花园 -青山湖科技城,3室2厅 | 142.15平米 | 南 | 毛坯 | 28层  | 板楼,0人关注 / 3个月以前发布,220,"15,477元/平"
春江悦茗必卖好房，业主诚心出售,龙湖旭辉春江悦茗 -萧山新城区,3室2厅 | 89.44平米 | 南 | 精装 | 30层  | 板塔结合,20人关注 / 8个月以前发布,398,"44,500元/平"
满五唯一税费少，中间楼层视野好，全明户型通透好,保利东湾 -沿江南,3室2厅 | 103.53平米 | 南 北 | 简装 | 34层  | 板塔结合,3人关注 / 3个月以前发布,272,"26,273元/平"
置业城东优选，采光无遮挡，满五无增值税。,滨江德信东方星城 -城东新城,3室1厅 | 89.55平米 | 南 | 简装 | 低楼层(共17层)  | 板楼,49人关注 / 一年前发布,400,"44,668元/平"
此房满五唯一，全明三房 南北通风 无遮挡采光好,凤凰北苑 -南星,3室2厅 | 79.49平米 | 南 | 简装 | 7层  | 板楼,6人关注 / 4个月以前发布,400,"50,321元/平"
三房格局 全明户型  业主诚心出售,翠苑四区 -翠苑,3室2厅 | 72.08平米 | 南 | 简装 | 6层  | 板楼,18人关注 / 5个月以前发布,249,"34,545元/平"
楼层好  户型佳  采光好  边套  适合改善,余之城 -临平新城,4室2厅 | 135.44平米 | 南 | 简装 | 低楼层(共33层)  | 板塔结合,0人关注 / 1个月以前发布,388,"28,648元/平"
一梯两户，精装东边套双阳台视野开阔满五税费成本很低,赞成乐山红叶 -闲林,3室2厅 | 89.02平米 | 东 | 精装 | 20层  | 板楼,16人关注 / 6个月以前发布,228,"25,613元/平"
世纪城，大四房 精装修带地暖 满二唯一 看房有钥匙,碧桂园珑悦 -钱江世纪城,4室2厅 | 142.28平米 | 南 北 | 精装 | 18层  | 板楼,5人关注 / 8个月以前发布,780,"54,822元/平"
精装修 没住过 诚心出售 采光佳 看房有钥匙,杭州江山风华 -崇贤,3室2厅 | 89.14平米 | 南 | 精装 | 中楼层(共10层)  | 板楼,0人关注 / 13天以前发布,190,"21,315元/平"
厅朝南，楼层好，满五唯一，地铁口.,采荷人家 -采荷,3室2厅 | 152.39平米 | 南 | 精装 | 高楼层(共24层)  | 板楼,6人关注 / 6个月以前发布,760,"49,873元/平"
品质小区 楼层好 精装修 视野佳,钱塘梧桐蓝山 -临平新城,3室2厅 | 121.22平米 | 南 | 精装 | 高楼层(共21层)  | 板塔结合,20人关注 / 5个月以前发布,340,"28,049元/平"
滨江开发，蓝宝石泳池，东边套，双卫生间，诚心出售,滨江德信东方星城 -城东新城,3室2厅 | 89.06平米 | 东南 南 | 简装 | 低楼层(共17层)  | 板楼,34人关注 / 一年前发布,398,"44,689元/平"
房东诚心出售，视野开阔采光优秀，价格可谈，看房便利,滨江江南之星 -萧山新城区,3室2厅 | 88.91平米 | 南 | 简装 | 34层  | 板楼,7人关注 / 5个月以前发布,410,"46,115元/平"
南都德迦  4开间朝南  南北通透 视野好 诚心出售,南都德迦东区 -文三西路,4室2厅 | 165.21平米 | 南 北 | 简装 | 中楼层(共5层)  | 板楼,7人关注 / 5个月以前发布,850,"51,450元/平"
天元公学旁次新小区，近万达商圈、近人工智能小镇,大华海派风范 -老余杭,3室2厅 | 89.08平米 | 南 | 精装 | 18层  | 板楼,1人关注 / 2个月以前发布,350,"39,291元/平"
城中花园，低楼层带露台，生活配套齐,城中花园(临安) -临安,3室2厅 | 110.53平米 | 南 | 简装 | 6层  | 板楼,5人关注 / 11个月以前发布,123,"11,129元/平"
西边套，城东新城，滨江开发，小区环境好配套齐全。,滨江德信东方星城 -城东新城,3室1厅 | 118.71平米 | 南 | 简装 | 中楼层(共17层)  | 板楼,5人关注 / 3个月以前发布,540,"45,490元/平"
业主精装修 双阳台 万象城旁着急出售 户型方正采光好,新湖果岭 -未来科技城,3室1厅 | 88.09平米 | 南 | 精装 | 32层  | 板楼,7人关注 / 1个月以前发布,305,"34,624元/平"
此房满五年，无增值税，中高楼层，三房朝南，自住装修,南北西岸 -桥西,3室2厅 | 89.65平米 | 南 | 精装 | 高楼层(共18层)  | 板楼,18人关注 / 一年前发布,510,"56,888元/平"
自住精装修 满2唯一 带朝南花园 拓展面积大 双卫,金域兰庭 -义桥,3室2厅 | 89.27平米 | 南 | 精装 | 低楼层(共11层)  | 板塔结合,2人关注 / 5个月以前发布,210,"23,525元/平"
宝龙近，视线开阔，小区环境优雅，交通生活都方便,星汇花园 -青山湖科技城,3室2厅 | 89.21平米 | 南 | 毛坯 | 33层  | 板楼,0人关注 / 8个月以前发布,168,"18,832元/平"
小区中间位置不靠高架！中间楼层视野好无遮挡!,雅居乐国际花园 -闲林,3室1厅 | 88.76平米 | 南 | 精装 | 33层  | 板塔结合,37人关注 / 一年前发布,238,"26,814元/平"
业主精装修 双阳台 万象城旁着急出售 户型方正采光好,新湖果岭 -未来科技城,3室1厅 | 88.09平米 | 南 | 精装 | 32层  | 板楼,7人关注 / 1个月以前发布,305,"34,624元/平"
运河河景房 武林国际旁 近地铁口精装修 诚心出售,永通信息广场 -体育场路,4室2厅 | 186.83平米 | 南 | 精装 | 中楼层(共20层)  | 塔楼,0人关注 / 10天以前发布,480,"25,692元/平"
奇景家苑 东边套 电梯 洋房采光好位置,奇景家苑 -闻堰,3室2厅 | 89.17平米 | 南 | 简装 | 高楼层(共6层)  | 板楼,21人关注 / 一年前发布,183,"20,523元/平"
5号线地铁口 中间楼层 一梯两户 两年前的自住精致装修,永康苑 -建国北路,3室1厅 | 103.13平米 | 南 | 精装 | 7层  | 板楼,28人关注 / 6个月以前发布,380,"36,847元/平"
御景蓝湾 3房2卫 楼层好 视野开阔 看房方便,绿都御景蓝湾 -义桥,3室2厅 | 87.71平米 | 南 | 精装 | 27层  | 板塔结合,3人关注 / 1个月以前发布,238,"27,135元/平"
西边套，毛坯房，装修方便，楼层好，视野佳，,现代景苑 -和平,3室2厅 | 132.95平米 | 南 | 简装 | 高楼层(共25层)  | 板楼,4人关注 / 8个月以前发布,598,"44,980元/平"
地铁口 满五不唯一 三开间朝南 幼儿园在旁 出行方便,中兴九洲芳园 -九堡,3室2厅 | 88.39平米 | 南 | 精装 | 中楼层(共18层)  | 板楼,20人关注 / 7个月以前发布,308,"34,846元/平"
万科白鹭郡东三房万科物业环境优美设计独特交通便利,良渚文化村白鹭郡东 -良渚,3室1厅 | 101.47平米 | 南 北 | 精装 | 4层  | 板塔结合,50人关注 / 一年前发布,275,"27,102元/平"
此房满二唯一 税少 楼幢佳楼层视野开阔 业主诚意出售,竹海水韵春风里 -闲林,3室2厅 | 85.68平米 | 南 北 | 简装 | 18层  | 板楼,3人关注 / 2个月以前发布,220,"25,677元/平"
御东方114方纯边套，大露台，满二唯一!！！,御东方园 -丁桥,3室2厅 | 114.28平米 | 南 | 精装 | 低楼层(共16层)  | 板楼,3人关注 / 2个月以前发布,378,"33,077元/平"
出国急售，小区中间位置，满五年，小区景观采光无问题,彩虹城 -彩虹城,3室2厅 | 124.89平米 | 南 | 精装 | 中楼层(共28层)  | 板楼,12人关注 / 1个月以前发布,555,"44,440元/平"
文新房子看文溪，文溪就看这一套，文新高富帅,文溪鼎园 -文一西路,3室2厅 | 132.37平米 | 南 | 精装 | 17层  | 塔楼,192人关注 / 一年前发布,650,"49,105元/平"
此房满五年，精装修，全明的三房两卫。,嘉绿名苑 -嘉绿,3室2厅 | 124.48平米 | 南 | 简装 | 18层  | 板楼,61人关注 / 一年前发布,560,"44,988元/平"
南都花园 中间楼层两房 明厨明卫 客厅朝南带阳台,南都花园 -文一西路,2室2厅 | 67.65平米 | 南 | 简装 | 7层  | 塔楼,13人关注 / 9个月以前发布,305,"45,085元/平"
地铁口，不沿街，满二唯一，精装修，一梯一户，配套全,汇港城 -七堡,4室2厅 | 137.32平米 | 南 | 精装 | 15层  | 板楼,16人关注 / 4个月以前发布,768,"55,928元/平"
此房满五，户型正气，设施配套齐全‘’。,毓秀家园 -临平新城,3室2厅 | 91.68平米 | 南 北 | 精装 | 高楼层(共11层)  | 板塔结合,7人关注 / 7个月以前发布,235,"25,633元/平"
电梯房，改善大户型，业主诚心出售，满5唯一,华宇家园 -东湖,3室2厅 | 120.28平米 | 南 | 简装 | 中楼层(共6层)  | 板楼,27人关注 / 6个月以前发布,180,"14,966元/平"
龙湖 满二唯一 地铁口 楼层好 近滨江近奥体 门口银泰,龙湖春江天玺 -萧山新城区,3室2厅 | 89.46平米 | 南 | 简装 | 34层  | 板塔结合,3人关注 / 1个月以前发布,436,"48,737元/平"
港湾家园 浙大校园里面 闹中取静 诚心出售,港湾家园 -申花,2室2厅 | 89.68平米 | 南 | 精装 | 18层  | 板楼,24人关注 / 1个月以前发布,410,"45,719元/平"
蓝孔雀 不沿高架  中高楼层  89方三房二卫二阳台,融信蓝孔雀 -申花,3室2厅 | 89.5平米 | 南 北 | 简装 | 29层  | 板楼,4人关注 / 4个月以前发布,526,"58,771元/平"
城东新城 品质科技盘 小户型   满二唯一精装修,海尚观邸 -城东新城,3室2厅 | 89.39平米 | 南 | 精装 | 中楼层(共16层)  | 板楼,14人关注 / 5个月以前发布,580,"64,885元/平"
竹海水韵飞机户型、满五年，得房率高看房方便,竹海水韵 -闲林,3室2厅 | 89.34平米 | 南 | 精装 | 高楼层(共6层)  | 板塔结合,22人关注 / 1个月以前发布,208,"23,282元/平"
满二唯一，急售，滨江品质，精装交付，空置,滨江新城东方名府 -萧山新城区,3室2厅 | 89.36平米 | 南 | 精装 | 高楼层(共20层)  | 板楼,15人关注 / 一年前发布,355,"39,727元/平"
近地铁口，纯东边套，南北通透，满二唯一,昆仑华府 -良渚,4室1厅 | 119.16平米 | 南 北 | 毛坯 | 18层  | 板楼,2人关注 / 1个月以前发布,338,"28,366元/平"
边套阳光好，楼层好，环境好，小区安全度高,江南佳苑 -青山湖科技城,3室2厅 | 89.57平米 | 南 北 | 精装 | 中楼层(共18层)  | 板塔结合,15人关注 / 8个月以前发布,150,"16,747元/平"
此房满五年，采光充足，视野宽阔，楼层比较好,保健路 -临平新城,3室2厅 | 60.67平米 | 西南 | 精装 | 5层  | 板楼,7人关注 / 2个月以前发布,126,"20,769元/平"
5标准四叶草户型，精装修50W，满五年且唯一，车位另算,钱塘梧桐蓝山 -临平新城,3室2厅 | 121.22平米 | 南 北 | 精装 | 中楼层(共21层)  | 板塔结合,5人关注 / 6个月以前发布,338,"27,884元/平"
青山湖科技城 星汇花园低总价三房两卫 户型方正,星汇花园 -青山湖科技城,3室2厅 | 89.75平米 | 南 北 | 简装 | 20层  | 板楼,26人关注 / 5个月以前发布,148,"16,491元/平"
本房满五唯一，精装修 小高层南北通户型 带大阳台。,江南摩卡 -闻堰,3室2厅 | 106.63平米 | 南 | 精装 | 中楼层(共14层)  | 板楼,39人关注 / 一年前发布,288,"27,010元/平"
星汇花园低总价 刚需户型 楼层好业主诚卖,星汇花园 -青山湖科技城,3室2厅 | 89.01平米 | 南 北 | 毛坯 | 34层  | 板楼,0人关注 / 1个月以前发布,160,"17,976元/平"
满二唯一 采光充足 交通便利 配套设施齐全 视野宽阔,碧桂园东旭府 -义桥,3室1厅 | 89.32平米 | 南 | 精装 | 中楼层(共15层)  | 板楼,248人关注 / 一年前发布,210,"23,511元/平"
全明边套 精装修 户型方正  拎包入住,九月庭院 -九堡,3室2厅 | 118.32平米 | 南 | 简装 | 高楼层(共18层)  | 板楼,0人关注 / 4个月以前发布,330,"27,891元/平"
业主诚心卖，位置好，保养的不错，价格实惠,万科西庐一期 -西溪,3室2厅 | 88.99平米 | 南 | 精装 | 11层  | 板楼,12人关注 / 1个月以前发布,500,"56,187元/平"
边套  双阳台 采光好 满五唯一 自住精装,天阳云筑 -转塘,3室1厅 | 88.14平米 | 南 | 精装 | 17层  | 板塔结合,47人关注 / 6个月以前发布,310,"35,172元/平"
地铁沿线 临平银泰旁 精装修三房 拎包即住 随时看房,天都花园 -临平新城,3室2厅 | 75.39平米 | 南 | 精装 | 6层  | 板楼,13人关注 / 3个月以前发布,168,"22,285元/平"
丹枫新村 不沿街 大三房 飞机户型,丹枫新村 -文三西路,3室2厅 | 107.1平米 | 南 北 | 简装 | 7层  | 板楼,118人关注 / 7个月以前发布,350,"32,680元/平"
此房南北通透性好，业主置换诚心出售，看房方便！,都市水乡水滟苑 -三墩,2室1厅 | 97.78平米 | 南 北 | 简装 | 16层  | 板楼,22人关注 / 6个月以前发布,259,"26,489元/平"
湾上风华毛坯房，不沿马路，满2唯一无增值税,郡上蓝湾 -丁桥,3室2厅 | 87.21平米 | 南 | 毛坯 | 高楼层(共17层)  | 板楼,7人关注 / 8个月以前发布,245,"28,094元/平"
江景房，满五年唯一，楼层、视野好。,三江花园(萧山) -闻堰,3室2厅 | 139.14平米 | 南 北 | 简装 | 高楼层(共18层)  | 板塔结合,2人关注 / 1个月以前发布,300,"21,562元/平"
诚心卖  视野无任何遮挡，6楼东边套。洋房四叶草户型,合景映月台 -未来科技城,4室2厅 | 118.49平米 | 南 北 | 精装 | 7层  | 板楼,6人关注 / 1个月以前发布,630,"53,170元/平"
精装自住装修，全明户型，带大露台，房东诚心出售,中梁百悦城 -东湖,3室2厅 | 89.15平米 | 南 | 精装 | 32层  | 塔楼,8人关注 / 1个月以前发布,205,"22,995元/平"
紫金公寓 新挂牌房源 业主诚心出售 精装修,紫金公寓 -文三西路,3室1厅 | 85.83平米 | 南 北 | 精装 | 7层  | 板楼,5人关注 / 2个月以前发布,270,"31,458元/平"
满二唯一    中间套楼层   装修好,万科大家世纪之光 -钱江世纪城,3室1厅 | 89.28平米 | 南 | 精装 | 16层  | 板楼,7人关注 / 2个月以前发布,460,"51,524元/平"
融信澜天地铁口毛坯房东诚心出售,融信澜天 -良渚,3室2厅 | 82.96平米 | 南 | 毛坯 | 34层  | 板楼,36人关注 / 8个月以前发布,260,"31,341元/平"
朝南，得房高，生活方便，地铁6号线,中海定山府 -转塘,3室2厅 | 86.56平米 | 南 北 | 简装 | 17层  | 板楼,9人关注 / 一年前发布,272,"31,424元/平"
满五，免增值税，总价低，诚心出售,万家花城一期 -申花,3室2厅 | 89.23平米 | 南 | 简装 | 18层  | 板塔结合,21人关注 / 1个月以前发布,430,"48,191元/平"
青山湖科技城 轻轨旁 南北通透四房户型,星汇花园 -青山湖科技城,4室2厅 | 121.78平米 | 南 北 | 毛坯 | 34层  | 板楼,1人关注 / 7个月以前发布,198,"16,259元/平"
本房满五精装40+W，全天采光视野开阔，纯西边套，好房,万科名城博园 -勾庄,3室2厅 | 112.69平米 | 西南 | 精装 | 30层  | 板楼,3人关注 / 1个月以前发布,325,"28,841元/平"
金地玛瑙湾满五年唯一，，精装修保养好，采光视野好,金地自在城玛瑙湾 -三墩,3室2厅 | 89.49平米 | 东南 | 精装 | 25层  | 板塔结合,6人关注 / 2个月以前发布,390,"43,581元/平"
次新小区 环境新 全新精装修4房 好楼层全明通透采光好,碧桂园东旭府 -义桥,4室2厅 | 124平米 | 南 | 精装 | 低楼层(共18层)  | 板楼,4人关注 / 8个月以前发布,235,"18,952元/平"
采荷电梯好房 户型正气 视野开阔,采荷街道青荷苑 -采荷,2室1厅 | 62.69平米 | 南 | 简装 | 高楼层(共6层)  | 板楼,2人关注 / 3个月以前发布,287,"45,781元/平"
雅仕苑 低总价四房 户型方正 三开间朝南 满五唯一,雅仕苑 -文一西路,4室2厅 | 109.57平米 | 南 | 简装 | 6层  | 板楼,26人关注 / 3个月以前发布,440,"40,157元/平"
次新房楼下就是地铁商场，诚心出售 满二唯一,绿城杨柳郡 -七堡,3室2厅 | 104.43平米 | 南 | 精装 | 12层  | 板楼,2人关注 / 1个月以前发布,615,"58,892元/平"
房东诚心，交通方便，边上就是上亿,旭辉时代城 -崇贤,4室2厅 | 118.93平米 | 南 | 精装 | 33层  | 板楼,45人关注 / 一年前发布,288,"24,216元/平"
檀府 中间楼层 满五 大四房  全明户型 房东诚心卖,赞成檀府 -临平新城,4室2厅 | 129.99平米 | 南 | 毛坯 | 29层  | 板楼,1人关注 / 9个月以前发布,260,"20,002元/平"
地铁口500米，未来街区，精装三房，东边套，诚心置换,朗诗未来街区 -乔司,3室2厅 | 87.97平米 | 东 南 北 | 精装 | 高楼层(共18层)  | 板楼,3人关注 / 1个月以前发布,235,"26,714元/平"
满二唯一，诚心出售 配套成熟，看房有钥匙,融信永兴首府 -萧山市区,4室2厅 | 128.93平米 | 南 | 毛坯 | 25层  | 板塔结合,91人关注 / 一年前发布,440,"34,128元/平"
两房朝南，自住精装修，河景房，不临马路，视野开阔,富越香郡 -桥西,3室2厅 | 88.04平米 | 南 | 精装 | 中楼层(共32层)  | 板楼,7人关注 / 4个月以前发布,468,"53,158元/平"
精装带地暖，小区中间位置中间楼层，采光无遮挡,富力西溪悦居溪区 -未来科技城,3室2厅 | 88.61平米 | 南 北 | 精装 | 14层  | 板楼,0人关注 / 1个月以前发布,430,"48,528元/平"
带100方花园，户型，东边套，大四房，山景房,荆山翠谷 -闲林,4室2厅 | 173.86平米 | 南 北 | 简装 | 低楼层(共17层)  | 板楼,226人关注 / 一年前发布,340,"19,556元/平"
钱江世纪城，中间楼层 采光好 精装交付带地暖，满五年,碧桂园珑悦 -钱江世纪城,3室2厅 | 119.6平米 | 南 | 精装 | 18层  | 板塔结合,69人关注 / 7个月以前发布,650,"54,348元/平"
大露台 诚心置换  随时看房     房子保养还不错,九衡公寓 -良渚,3室2厅 | 106.36平米 | 南 | 精装 | 11层  | 板楼,14人关注 / 一年前发布,308,"28,959元/平"
诚心卖 纯边套 大三房 全明户型 南北通透,中粮梦栖祥云 -良渚,3室2厅 | 103.06平米 | 东 南 北 | 精装 | 8层  | 板楼,78人关注 / 一年前发布,350,"33,961元/平"
万科江湾城 随时看房可以看到江景 户型方正 业主诚心,锦浦江岸公寓 -义桥,3室2厅 | 88.1平米 | 南 | 精装 | 中楼层(共32层)  | 板塔结合,3人关注 / 1个月以前发布,228,"25,880元/平"
轻轨房，宝龙近，视线开阔，小区环境优雅,星汇花园 -青山湖科技城,4室2厅 | 117.85平米 | 南 | 毛坯 | 33层  | 板楼,3人关注 / 1个月以前发布,190,"16,123元/平"
南都德迦，小套户型，中间楼层，采光比较好，看房方便,南都德迦西区 -文三西路,2室2厅 | 82.83平米 | 南 | 精装 | 5层  | 板楼,59人关注 / 7个月以前发布,430,"51,914元/平"
万科七贤郡大花园三房精装修采光好诚心出售看房随时,良渚文化村七贤郡 -良渚,3室1厅 | 78.34平米 | 南 | 精装 | 9层  | 板楼,29人关注 / 一年前发布,235,"29,998元/平"
LOFT格局上下层 近五号线地铁大运河 小河公园 大悦城,嘉泰馨庭 -桥西,3室2厅 | 69.85平米 | 南 | 精装 | 16层  | 板楼,12人关注 / 4个月以前发布,300,"42,950元/平"
汶园边套正三居，中间楼层，采光不挡,三塘汶园 -三塘,3室2厅 | 95.77平米 | 南 北 | 简装 | 中楼层(共7层)  | 板楼,8人关注 / 9个月以前发布,318,"33,205元/平"
萧山科技城，楼层好，视野好，满二唯一，环境优美,科尔世纪外滩 -萧山科技城,3室2厅 | 89.6平米 | 南 | 简装 | 30层  | 板塔结合,7人关注 / 3个月以前发布,228,"25,447元/平"
满二唯一无增值税 精装修 房东置换诚心出售,中国铁建保利像素 -大学城北,3室2厅 | 81.22平米 | 南 | 简装 | 中楼层(共33层)  | 塔楼,12人关注 / 3个月以前发布,220,"27,087元/平"
南北通透，全明户型，诚心出售，近地铁,凤亭院 -拱宸桥,2室1厅 | 53.18平米 | 南 北 | 简装 | 高楼层(共6层)  | 板楼,3人关注 / 2个月以前发布,155,"29,147元/平"
蜜糖双阳台户型，南面无遮挡，视野很好，满五税费少,竹海水韵春风里 -闲林,3室2厅 | 87.63平米 | 南 | 精装 | 18层  | 板塔结合,31人关注 / 7个月以前发布,228,"26,019元/平"
江南文苑 小洋房2+1格局 精装修 保养好 看房方便,江南文苑 -浦沿,2室2厅 | 88.75平米 | 南 | 精装 | 中楼层(共11层)  | 板楼,7人关注 / 3个月以前发布,348,"39,212元/平"
急出  急出  繁华老街旁 精装 绿城物业24小时安保巡逻,新时代城市家园 -闲林,3室2厅 | 90.42平米 | 南 北 | 精装 | 25层  | 板楼,7人关注 / 2个月以前发布,198,"21,898元/平"
保俶塔申花大三房 精装修拎包入住 楼层好采光阳光好,广宇西城年华 -申花,3室2厅 | 138.81平米 | 南 北 | 精装 | 25层  | 板塔结合,5人关注 / 4个月以前发布,850,"61,235元/平"
