标题,开发商,房子信息,发布信息,售价/万,单价
翠屏凤凰水城 一房一厅 天然气入户  视野好,翠屏·凤凰水城 -天涯区,1室1厅 | 42.91平米 | 东南 | 精装 | 高楼层(共19层)  | 塔楼,10人关注 / 一年前发布,160,"37,288元/平"
三亚湾产权式酒店 70年产权 精装修 即买即住 看房方便,三亚丽禾温德姆产权酒店 -天涯区,1室1厅 | 62.81平米 | 北 | 精装 | 中楼层(共15层)  | 板楼,12人关注 / 一年前发布,213,"33,912元/平"
三亚世嘉海景公寓开间高层业主出售中,世嘉海景公寓 -天涯区,1室0厅 | 43平米 | 南 | 精装 | 中楼层(共25层)  | 暂无数据,12人关注 / 一年前发布,103,"23,954元/平"
珠江丽豪，配套齐全，诚心出售，随时带看,珠江·俪豪 -天涯区,1室1厅 | 73平米 | 东南 | 精装 | 高楼层(共28层)  | 塔楼,2人关注 / 一年前发布,300,"41,096元/平"
小区位于三亚湾路  可看海 景观好,美丽新海岸 -天涯区,2室2厅 | 85.8平米 | 东南 | 精装 | 高楼层(共21层)  | 板塔结合,27人关注 / 一年前发布,317,"36,947元/平"
天涯区，亚太会议，一房，价格实惠。,亚太国际会议中心 -天涯区,1室0厅 | 44.08平米 | 北 | 精装 | 中楼层(共5层)  | 暂无数据,229人关注 / 一年前发布,60,"13,612元/平"
地段好，高层海景房，小户型正看海，满五唯一，无抵押,世嘉海景公寓 -天涯区,1室0厅 | 43.51平米 | 南 | 精装 | 中楼层(共25层)  | 暂无数据,15人关注 / 10个月以前发布,98,"22,524元/平"
碧海蓝天一期三亚湾大两房交通便利生活方便,碧海蓝天一期 -天涯区,2室1厅 | 102.29平米 | 东南 | 简装 | 低楼层(共35层)  | 板塔结合,10人关注 / 一年前发布,265,"25,907元/平"
舒适小两居 小区环境好 绿化好物业档次高,翠屏·凤凰水城 -天涯区,2室1厅 | 50.93平米 | 西 | 精装 | 低楼层(共15层)  | 板塔结合,39人关注 / 一年前发布,190,"37,307元/平"
三亚市 亚龙湾，小洋房，园林式小区。,公主郡一期 -亚龙湾,1室1厅 | 89.76平米 | 南 北 | 简装 | 中楼层(共4层)  | 暂无数据,48人关注 / 一年前发布,200,"22,282元/平"
三亚市区亚龙湾公主郡 120平二房二卫拎包入住环境优美,公主郡一期 -亚龙湾,2室2厅 | 120.2平米 | 东南 | 简装 | 低楼层(共3层)  | 暂无数据,32人关注 / 一年前发布,350,"29,119元/平"
三亚湾 一路之隔，看房方便，酒店式管理,三亚海韵度假酒店 -天涯区,1室1厅 | 58平米 | 南 | 精装 | 低楼层(共19层)  | 塔楼,1人关注 / 6个月以前发布,230,"39,656元/平"
交通便利 生活方便 一房一厅好房出售,凤凰水城红树湾 -天涯区,1室1厅 | 62平米 | 南 | 精装 | 高楼层(共32层)  | 暂无数据,4人关注 / 一年前发布,200,"32,259元/平"
恒大综合楼 三亚市区 70年产权一居 地段好 总价低,洲恒大酒店 -天涯区,1室0厅 | 44.49平米 | 西南 | 简装 | 高楼层(共8层)  | 暂无数据,11人关注 / 11个月以前发布,79.8,"17,937元/平"
高楼层景观好，高品质小区，小区环境优美，三亚河旁,翠屏·凤凰水城 -天涯区,1室1厅 | 42平米 | 南 | 简装 | 高楼层(共19层)  | 塔楼,97人关注 / 一年前发布,160,"38,096元/平"
边户 两居 低楼层 小区绿化环境好 生活方便,珠江·俪豪 -天涯区,2室2厅 | 99平米 | 东北 | 简装 | 低楼层(共28层)  | 塔楼,19人关注 / 一年前发布,320,"32,324元/平"
君和君泰 一期 顶层 精装修 包家具家电,君和君泰 -吉阳区,2室2厅 | 84.48平米 | 南 | 精装 | 高楼层(共26层)  | 板塔结合,15人关注 / 一年前发布,250,"29,593元/平"
三亚湾海景房，视野宽阔，通风采光好，环境优美,海岸名都 -天涯区,1室1厅 | 41.63平米 | 南 | 精装 | 中楼层(共29层)  | 板楼,7人关注 / 8个月以前发布,180,"43,239元/平"
联投海棠韵两室两厅一厨两卫平层急售,联投·海棠韵 -海棠湾,2室2厅 | 83.9平米 | 南 | 精装 | 低楼层(共3层)  | 板楼,8人关注 / 一年前发布,415,"49,464元/平"
此房满二唯一，步梯房4楼，通透户型，双阳台,卓达热带雨林椰风苑 -吉阳区,2室2厅 | 84.51平米 | 南 | 简装 | 中楼层(共6层)  | 板塔结合,16人关注 / 一年前发布,220,"26,033元/平"
海棠湾70年住宅 南北通透两居室 大阳台 海景房,海棠中央 -海棠湾,2室1厅 | 82平米 | 南 北 | 精装 | 高楼层(共31层)  | 板楼,36人关注 / 一年前发布,492,"60,000元/平"
万科湖畔二期住宅 户型方正 价钱便宜,万科湖畔度假公园 -吉阳区,2室2厅 | 63平米 | 西北 | 精装 | 中楼层(共21层)  | 塔楼,5人关注 / 9个月以前发布,175,"27,778元/平"
三亚红塘湾中粮的房子 拎包入住 欢迎咨询,中粮·红塘悦海 -红塘湾,2室2厅 | 83.94平米 | 南 北 | 简装 | 高楼层(共12层)  | 板塔结合,36人关注 / 一年前发布,220,"26,210元/平"
海棠湾70年住宅 全南向大两居室 大阳台 海景房,海棠中央 -海棠湾,2室1厅 | 98平米 | 南 | 精装 | 低楼层(共31层)  | 板楼,50人关注 / 一年前发布,490,"50,000元/平"
海边有优质房源，生活配套齐全。,海岸名都 -天涯区,2室1厅 | 75.56平米 | 南 北 | 精装 | 低楼层(共29层)  | 板楼,18人关注 / 一年前发布,253,"33,484元/平"
配套齐全，交通不错，环境不错。,昌达·四季花园 -天涯区,1室1厅 | 68.72平米 | 西南 | 简装 | 低楼层(共8层)  | 板塔结合,0人关注 / 一年前发布,260,"37,835元/平"
位于凤凰路上凤凰水城旁，小区安静，舒适，户型方正,泰和花园 -天涯区,2室2厅 | 103.41平米 | 南 | 其他 | 高楼层(共12层)  | 板塔结合,1人关注 / 2个月以前发布,315,"30,462元/平"
三亚海棠湾 高层海景 产权式酒店 83.06平,亚特兰蒂斯·棠岸 -海棠湾,2室1厅 | 83.06平米 | 南 | 精装 | 高楼层(共29层)  | 板塔结合,3人关注 / 5个月以前发布,620,"74,645元/平"
海棠湾70年住宅 全南向大两居室 大阳台 海景房,海棠中央 -海棠湾,2室1厅 | 98平米 | 南 | 精装 | 低楼层(共31层)  | 板楼,50人关注 / 一年前发布,490,"50,000元/平"
位于凤凰路上凤凰水城旁，小区安静，舒适，户型方正,泰和花园 -天涯区,2室2厅 | 103.41平米 | 南 | 其他 | 高楼层(共12层)  | 板塔结合,1人关注 / 2个月以前发布,315,"30,462元/平"
城心小户型一居室 养老宜居 生活方便,凤凰水城南岸 -天涯区,1室1厅 | 46.92平米 | 南 | 精装 | 中楼层(共29层)  | 暂无数据,6人关注 / 一年前发布,173,"36,872元/平"
优质精装小户型，业主诚心出售。,翠屏·凤凰水城 -天涯区,2室1厅 | 45.61平米 | 北 | 精装 | 高楼层(共15层)  | 暂无数据,63人关注 / 一年前发布,155,"33,984元/平"
距离三亚湾50米，满五唯一，品质好环境优美，生活便利,阳光棕榈湾 -天涯区,1室0厅 | 58平米 | 南 | 简装 | 高楼层(共12层)  | 板塔结合,8人关注 / 一年前发布,150,"25,863元/平"
小区位置好  看房方便  配套成熟 交通便利,衍宏现代城 -天涯区,2室1厅 | 74.05平米 | 东北 | 简装 | 高楼层(共20层)  | 板塔结合,14人关注 / 10个月以前发布,140,"18,907元/平"
房子室内宽敞明亮，视线良好，采光度高，视觉效果好,凤凰水城南岸 -天涯区,1室1厅 | 47平米 | 南 | 精装 | 低楼层(共29层)  | 暂无数据,1人关注 / 一年前发布,172,"36,596元/平"
三亚海棠湾 高层海景 产权式酒店 83.06平,亚特兰蒂斯·棠岸 -海棠湾,2室1厅 | 83.06平米 | 南 | 精装 | 高楼层(共29层)  | 板塔结合,3人关注 / 5个月以前发布,620,"74,645元/平"
翠屏凤凰水城 高层两房 看泳池,翠屏·凤凰水城 -天涯区,2室1厅 | 72.64平米 | 南 | 精装 | 高楼层(共19层)  | 塔楼,20人关注 / 9个月以前发布,240,"33,040元/平"
急售 大东海 高层瞰海 海景房,远洋公馆 -吉阳区,1室1厅 | 70平米 | 东南 | 精装 | 高楼层(共25层)  | 板塔结合,217人关注 / 一年前发布,156,"22,286元/平"
生活方便、位置好、交通方便、上班方便,聚鑫园 -吉阳区,2室1厅 | 97.26平米 | 西北 | 简装 | 高楼层(共15层)  | 板楼,8人关注 / 5个月以前发布,230,"23,648元/平"
万科湖畔一期经典两房 低总价 随时看房,万科湖畔度假公园 -吉阳区,2室1厅 | 62.82平米 | 西 | 精装 | 中楼层(共15层)  | 板塔结合,25人关注 / 一年前发布,155,"24,674元/平"
万科湖畔二期住宅 小户型 户型方正,万科湖畔度假公园 -吉阳区,2室1厅 | 63平米 | 东南 | 精装 | 中楼层(共21层)  | 塔楼,13人关注 / 9个月以前发布,180,"28,572元/平"
正规两房，户型设计合理，采光充足。,万科湖畔度假公园 -吉阳区,2室1厅 | 76.84平米 | 南 | 精装 | 低楼层(共24层)  | 暂无数据,1人关注 / 5个月以前发布,218,"28,371元/平"
宜居小户型，总价低，税费低，迎宾路主干道，生活方便,鸿坤山海墅 -吉阳区,1室0厅 | 43.2平米 | 西南 | 简装 | 低楼层(共26层)  | 板塔结合,1人关注 / 7个月以前发布,125,"28,936元/平"
南通北透 满二干净整洁拎包入住 生活交通便利,湖光山舍 -吉阳区,2室2厅 | 80.9平米 | 南 | 精装 | 中楼层(共16层)  | 板塔结合,22人关注 / 10个月以前发布,285,"35,229元/平"
山屿湖 独立湖心岛小区 带露台 满五唯一 品质花园洋房,山屿湖 -吉阳区,2室1厅 | 91.02平米 | 南 | 精装 | 中楼层(共5层)  | 暂无数据,10人关注 / 一年前发布,350,"38,454元/平"
中铁悠岚湖，户型方正，采光好。,中铁城·悠岚湖 -吉阳区,2室1厅 | 62平米 | 南 | 精装 | 低楼层(共25层)  | 板楼,23人关注 / 11个月以前发布,175,"28,226元/平"
标准一室一厅，三亚迎宾路商务区，生活便利,昌达山水天域 -吉阳区,1室1厅 | 76.76平米 | 西北 | 精装 | 高楼层(共30层)  | 板塔结合,0人关注 / 11个月以前发布,290,"37,781元/平"
此房是一楼带花园的洋房，户型方正，通透两房,三亚·山水国际 -吉阳区,2室2厅 | 92.5平米 | 南 | 精装 | 低楼层(共6层)  | 板楼,14人关注 / 一年前发布,309,"33,406元/平"
三亚榆亚路水三千2房视野宽阔格局,水三千 -吉阳区,2室2厅 | 93.59平米 | 北 | 精装 | 高楼层(共30层)  | 暂无数据,4人关注 / 一年前发布,232,"24,789元/平"
正规两房，户型方正，采光好，板楼通透。,中铁城·悠岚湖 -吉阳区,2室1厅 | 64平米 | 南 | 精装 | 高楼层(共25层)  | 板楼,8人关注 / 8个月以前发布,185,"28,907元/平"
三亚大东海片区 二房拎包入住 欢迎咨询,尚海华廷 -吉阳区,2室2厅 | 110平米 | 南 | 精装 | 低楼层(共10层)  | 暂无数据,56人关注 / 一年前发布,340,"30,910元/平"
万科三期70年住宅78平2房靠山！,万科湖畔度假公园 -吉阳区,2室1厅 | 78.3平米 | 南 | 精装 | 低楼层(共24层)  | 板塔结合,14人关注 / 8个月以前发布,205,"26,182元/平"
万科森林 低层住宅 两房两卫  养生度假之选,万科森林度假公园 -吉阳区,2室1厅 | 70.26平米 | 南 | 精装 | 低楼层(共3层)  | 暂无数据,31人关注 / 11个月以前发布,379,"53,943元/平"
三亚市区保利凤凰公馆一房，河景房，大阳台,保利·凤凰公馆 -吉阳区,2室1厅 | 76.04平米 | 东 南 北 | 精装 | 中楼层(共29层)  | 板塔结合,7人关注 / 一年前发布,296,"38,927元/平"
位于榆亚路83号。生活便利，交通便捷，远眺大东海。,锦轩江南 -吉阳区,2室2厅 | 67.25平米 | 东南 | 精装 | 低楼层(共21层)  | 板塔结合,13人关注 / 一年前发布,215,"31,971元/平"
三亚市区精装大两房，小区环境好，有泳池。,三永银河海湾 -吉阳区,2室2厅 | 96.48平米 | 东 | 精装 | 低楼层(共35层)  | 暂无数据,4人关注 / 一年前发布,255,"26,431元/平"
万科湖畔度假公园 正规两房，东南朝向,万科湖畔度假公园 -吉阳区,2室2厅 | 77.05平米 | 东南 | 精装 | 中楼层(共24层)  | 暂无数据,4人关注 / 8个月以前发布,220,"28,553元/平"
满五唯一开间精装视野可看临春河无抵押无贷款,三永银河海湾 -吉阳区,1室0厅 | 39.19平米 | 东南 | 简装 | 中楼层(共16层)  | 暂无数据,1人关注 / 6个月以前发布,125,"31,896元/平"
大东海片区 低总价小户型 带阁楼 看房方便,半山雅苑 -吉阳区,1室0厅 | 30.05平米 | 西南 | 简装 | 高楼层(共7层)  | 板塔结合,12人关注 / 11个月以前发布,98,"32,613元/平"
鸿港市场旁品质小区 棕榈滩正规一房一厅,棕榈滩 -吉阳区,1室1厅 | 59.83平米 | 北 | 精装 | 低楼层(共26层)  | 板楼,6人关注 / 一年前发布,175,"29,250元/平"
高品质住宅小区，小区环境好，总价低,万科森林度假公园 -吉阳区,2室2厅 | 70平米 | 东 | 简装 | 中楼层(共13层)  | 暂无数据,31人关注 / 一年前发布,168,"24,000元/平"
三亚一山湖 2室1厅 南,三亚一山湖 -吉阳区,2室1厅 | 76.72平米 | 南 | 精装 | 高楼层(共20层)  | 板塔结合,0人关注 / 1个月以前发布,239,"31,153元/平"
山屿湖 独立湖心岛小区 带露台 满五唯一 品质花园洋房,山屿湖 -吉阳区,2室1厅 | 91.02平米 | 南 | 精装 | 中楼层(共5层)  | 暂无数据,10人关注 / 一年前发布,350,"38,454元/平"
满五唯一税低 位置好生活交通便利 通风采光好干净整洁,新好景花园 -天涯区,1室1厅 | 70.51平米 | 东北 | 简装 | 高楼层(共11层)  | 板塔结合,6人关注 / 8个月以前发布,185,"26,238元/平"
满五唯一开间精装视野可看临春河无抵押无贷款,三永银河海湾 -吉阳区,1室0厅 | 39.19平米 | 东南 | 简装 | 中楼层(共16层)  | 暂无数据,1人关注 / 6个月以前发布,125,"31,896元/平"
正规一房，配套设施齐全，交通方便,三亚·山水国际 -吉阳区,2室1厅 | 59.99平米 | 南 | 简装 | 高楼层(共9层)  | 板楼,18人关注 / 9个月以前发布,192,"32,006元/平"
三亚市区精装大两房，小区环境好，有泳池。,三永银河海湾 -吉阳区,2室2厅 | 96.48平米 | 东 | 精装 | 低楼层(共35层)  | 暂无数据,4人关注 / 一年前发布,255,"26,431元/平"
万科湖畔度假公园 正规两房，东南朝向,万科湖畔度假公园 -吉阳区,2室2厅 | 77.05平米 | 东南 | 精装 | 中楼层(共24层)  | 暂无数据,4人关注 / 8个月以前发布,220,"28,553元/平"
万科湖畔二期住宅 小户型 户型方正,万科湖畔度假公园 -吉阳区,2室1厅 | 63平米 | 东南 | 精装 | 中楼层(共21层)  | 塔楼,13人关注 / 9个月以前发布,180,"28,572元/平"
万科湖畔一期经典两房 低总价 随时看房,万科湖畔度假公园 -吉阳区,2室1厅 | 62.82平米 | 西 | 精装 | 中楼层(共15层)  | 板塔结合,25人关注 / 一年前发布,155,"24,674元/平"
正规两房，户型设计合理，采光充足。,万科湖畔度假公园 -吉阳区,2室1厅 | 76.84平米 | 南 | 精装 | 低楼层(共24层)  | 暂无数据,1人关注 / 5个月以前发布,218,"28,371元/平"
急售 大东海 高层瞰海 海景房,远洋公馆 -吉阳区,1室1厅 | 70平米 | 东南 | 精装 | 高楼层(共25层)  | 板塔结合,217人关注 / 一年前发布,156,"22,286元/平"
生活方便、位置好、交通方便、上班方便,聚鑫园 -吉阳区,2室1厅 | 97.26平米 | 西北 | 简装 | 高楼层(共15层)  | 板楼,8人关注 / 5个月以前发布,230,"23,648元/平"
海棠湾南天片区住宅 南向两房视野好 诚意出售,尚海棠 -海棠湾,2室1厅 | 66.76平米 | 南 | 精装 | 中楼层(共14层)  | 板塔结合,70人关注 / 一年前发布,192,"28,760元/平"
迎宾路，小两房，小区环境好，诚意在售。,万科湖畔度假公园 -吉阳区,2室1厅 | 61.45平米 | 西南 | 精装 | 高楼层(共9层)  | 暂无数据,55人关注 / 7个月以前发布,139,"22,621元/平"
三亚市内总价低一房住宅，诚意出售,万科森林度假公园 -吉阳区,1室0厅 | 36.94平米 | 南 | 精装 | 低楼层(共14层)  | 暂无数据,9人关注 / 4个月以前发布,69,"18,679元/平"
地中海湾88平两房 看海无遮挡 精装修 拎包入住,三亚·地中海湾 -天涯区,2室2厅 | 88平米 | 南 | 精装 | 低楼层(共18层)  | 板楼,14人关注 / 一年前发布,370,"42,046元/平"
万科湖畔65平两房 40年产权 精装修 拎包入住,万科湖畔度假公园 -吉阳区,2室2厅 | 65平米 | 北 | 精装 | 低楼层(共10层)  | 板塔结合,13人关注 / 一年前发布,160,"24,616元/平"
天涯区，佳源公寓，二房，价格实惠。,佳源公寓 -天涯区,2室2厅 | 113平米 | 东 | 精装 | 高楼层(共22层)  | 板塔结合,14人关注 / 一年前发布,245,"21,682元/平"
主城区春光路怡景湾小区，配套成熟，生活方便,怡景湾 -吉阳区,1室1厅 | 65.69平米 | 北 | 精装 | 中楼层(共23层)  | 板楼,4人关注 / 一年前发布,188,"28,620元/平"
中铁 子悦薹二期悦公馆 正规两房一厅通透明亮,中铁·子悦薹二期悦公馆 -吉阳区,2室1厅 | 76.73平米 | 东南 南 | 精装 | 低楼层(共30层)  | 板塔结合,8人关注 / 8个月以前发布,278,"36,231元/平"
环境清幽、生活配套成熟方便、度假养生,万科湖畔度假公园 -吉阳区,2室1厅 | 63平米 | 东北 | 精装 | 中楼层(共12层)  | 板塔结合,115人关注 / 一年前发布,165,"26,191元/平"
金鸡岭商圈 生活便利 养老必选,海岳半岛城邦 -天涯区,2室1厅 | 99.8平米 | 南 | 精装 | 低楼层(共2层)  | 暂无数据,3人关注 / 一年前发布,360,"36,073元/平"
CBD区域迎宾路中段，经典两房，成熟配套，,卓达东方巴哈马 -吉阳区,2室1厅 | 79.7平米 | 西北 | 简装 | 高楼层(共23层)  | 板塔结合,3人关注 / 一年前发布,281,"35,258元/平"
和泓假日阳光一楼两房，次新小区环境好,和泓·假日阳光 -吉阳区,2室1厅 | 61.37平米 | 南 | 精装 | 低楼层(共30层)  | 板塔结合,80人关注 / 一年前发布,140,"22,813元/平"
通透格局视野宽阔，采光充足，设施设备齐全，交通便利,凤凰水城红树湾 -天涯区,2室2厅 | 110平米 | 南 北 | 精装 | 低楼层(共32层)  | 板楼,2人关注 / 6个月以前发布,350,"31,819元/平"
福海花园小户型 产证满五唯一 把边户型带小露台,福海花园 -天涯区,1室1厅 | 49平米 | 西南 | 精装 | 低楼层(共8层)  | 板楼,26人关注 / 一年前发布,115,"23,470元/平"
商品街大两房，双阳台，通透户型,豪园商住楼 -吉阳区,2室2厅 | 108.69平米 | 东南 | 简装 | 低楼层(共7层)  | 板楼,3人关注 / 8个月以前发布,200,"18,401元/平"
正规两房，户型设计合理，采光好。,三亚一山湖 -吉阳区,2室1厅 | 78平米 | 南 | 精装 | 低楼层(共20层)  | 板塔结合,5人关注 / 6个月以前发布,240,"30,770元/平"
大东海片区 低总价，位置优越，,半山雅苑 -吉阳区,1室1厅 | 29.78平米 | 南 | 精装 | 低楼层(共7层)  | 板塔结合,53人关注 / 一年前发布,65,"21,827元/平"
海棠湾70年住宅 全南向大两居室 大阳台 海景房,海棠中央 -海棠湾,2室1厅 | 98平米 | 南 | 精装 | 中楼层(共31层)  | 板楼,40人关注 / 一年前发布,490,"50,000元/平"
通透格局视野宽阔，采光充足，设施设备齐全，交通便利,凤凰水城红树湾 -天涯区,2室2厅 | 110平米 | 南 北 | 精装 | 低楼层(共32层)  | 板楼,2人关注 / 6个月以前发布,350,"31,819元/平"
万科开发大型小区正规两居室，独立厨房,万科湖畔度假公园 -吉阳区,2室2厅 | 82.04平米 | 南 | 精装 | 高楼层(共24层)  | 暂无数据,19人关注 / 11个月以前发布,225,"27,426元/平"
白鹭公园 全新二手两房 诚意出售,汇丰国际 -吉阳区,2室1厅 | 84.08平米 | 南 北 | 精装 | 高楼层(共19层)  | 板塔结合,10人关注 / 一年前发布,249,"29,615元/平"
保利凤凰公馆，高楼层看临春河，户型通透 观景阳台佳,保利·凤凰公馆 -吉阳区,1室1厅 | 76.63平米 | 南 | 精装 | 高楼层(共29层)  | 板塔结合,2人关注 / 8个月以前发布,258,"33,669元/平"
此房产证满两年，精装修，高层，通风采光性良好。,金棕榈 -吉阳区,1室0厅 | 42.16平米 | 东 | 精装 | 高楼层(共15层)  | 塔楼,3人关注 / 一年前发布,128,"30,361元/平"
三亚湾品质小区 鲁能开发多层产品,鲁能·三亚湾新城美丽1区 -天涯区,2室2厅 | 90.54平米 | 南 北 | 简装 | 高楼层(共7层)  | 板楼,18人关注 / 一年前发布,220,"24,299元/平"
万科湖畔二期高层62平米两房 视野好,万科湖畔度假公园 -吉阳区,2室1厅 | 62.53平米 | 西 | 精装 | 高楼层(共21层)  | 塔楼,5人关注 / 一年前发布,197,"31,505元/平"
椰风海韵82平一室一厅 侧面看海 产证满五唯一 税费低,椰风海韵 -天涯区,1室1厅 | 82平米 | 西 | 精装 | 高楼层(共12层)  | 板塔结合,24人关注 / 一年前发布,195,"23,781元/平"
圣芭芭拉73平一房280万 产证满五唯一 温泉入户,圣芭芭拉 -天涯区,1室1厅 | 73.2平米 | 西南 | 精装 | 中楼层(共10层)  | 板楼,19人关注 / 一年前发布,280,"38,252元/平"
满二  精装  两房  交通便利  配套齐全,衍宏山水翠景 -天涯区,1室1厅 | 58平米 | 南 北 | 简装 | 中楼层(共11层)  | 板楼,8人关注 / 一年前发布,130,"22,414元/平"
市区 大品牌 三房 环境好 居住舒适,绿地·悦澜湾 -吉阳区,2室1厅 | 91.33平米 | 东南 南 | 精装 | 高楼层(共26层)  | 板楼,26人关注 / 一年前发布,275,"30,111元/平"
三亚湾海景房 没有抵押 产权清晰 小区环境好 离海边近,瀛寰度假公馆 -天涯区,2室2厅 | 122平米 | 东南 南 | 简装 | 中楼层(共7层)  | 板塔结合,7人关注 / 11个月以前发布,310,"25,410元/平"
三亚湾海景房 小户型 总价低 视野开阔,瀛寰度假公馆 -天涯区,1室1厅 | 49平米 | 南 | 简装 | 中楼层(共7层)  | 板塔结合,11人关注 / 一年前发布,125,"25,511元/平"
铂爵公馆 2室1厅 南,铂爵公馆 -天涯区,2室1厅 | 123.09平米 | 南 | 精装 | 低楼层(共14层)  | 板塔结合,8人关注 / 一年前发布,440,"35,747元/平"
品质大社区  低楼层 小户型 电梯房 拎包入住,棕榈滩 -吉阳区,2室2厅 | 60平米 | 西南 | 简装 | 低楼层(共26层)  | 板楼,28人关注 / 一年前发布,188,"31,334元/平"
高层海景房，户型方正，看房方便,凤凰水城红树湾 -天涯区,1室1厅 | 62.03平米 | 南 | 简装 | 高楼层(共32层)  | 板楼,10人关注 / 一年前发布,217,"34,984元/平"
卓达板楼三房，洋房，南北对流，业主急售，看房方便,卓达热带雨林椰风苑 -吉阳区,3室2厅 | 119平米 | 东南 | 精装 | 中楼层(共6层)  | 板塔结合,28人关注 / 一年前发布,280,"23,530元/平"
高品质温泉度假酒店，小区环境优美,半岭温泉 -吉阳区,2室2厅 | 78.2平米 | 北 | 精装 | 低楼层(共16层)  | 板塔结合,76人关注 / 一年前发布,163,"20,844元/平"
正规两房，户型合理，高楼层，视野开阔。,万科湖畔度假公园 -吉阳区,2室1厅 | 62.25平米 | 南 | 精装 | 中楼层(共21层)  | 塔楼,12人关注 / 5个月以前发布,168,"26,988元/平"
三亚市区 凤凰湾 三楼步梯带露台  欢迎您的咨询,凤凰水城凤凰湾 -天涯区,3室3厅 | 132.9平米 | 东南 西北 | 简装 | 低楼层(共3层)  | 板楼,0人关注 / 13天以前发布,385,"28,970元/平"
天涯区，瀛寰度假公馆，一房，价格实惠。,瀛寰度假公馆 -天涯区,2室2厅 | 122.92平米 | 南 | 简装 | 低楼层(共7层)  | 板塔结合,16人关注 / 一年前发布,313,"25,464元/平"
凤凰水城南岸 看海小户型 业主诚心出售,凤凰水城南岸 -天涯区,1室1厅 | 44.66平米 | 南 | 精装 | 高楼层(共31层)  | 板塔结合,0人关注 / 9天以前发布,135,"30,229元/平"
凤凰山居次新房，正规一室一厅，户型好，采光好,凤凰山居 -吉阳区,1室1厅 | 64.01平米 | 南 | 简装 | 低楼层(共17层)  | 板塔结合,18人关注 / 9个月以前发布,140,"21,872元/平"
三亚市区白鹭公园山水国际三房二卫 步梯六楼 欢迎回家,三亚·山水国际 -吉阳区,3室2厅 | 122.32平米 | 南 北 | 简装 | 高楼层(共6层)  | 板楼,0人关注 / 5天以前发布,368,"30,086元/平"
鲁能美丽MALL 河景大三房 满五唯一诚意出售,美丽MALL -天涯区,3室2厅 | 148.33平米 | 东南 | 精装 | 中楼层(共16层)  | 板楼,0人关注 / 14天以前发布,450,"30,338元/平"
华庭天下 通透边户大两房 业主诚意出售 高层可看河景,华庭天下 -天涯区,2室2厅 | 82.49平米 | 东南 | 精装 | 中楼层(共25层)  | 板楼,0人关注 / 11天以前发布,210,"25,458元/平"
满五唯一，南北通透格局，采光充足，配套设施齐全,三亚·山水国际 -吉阳区,3室2厅 | 122.75平米 | 南 北 | 简装 | 高楼层(共6层)  | 板楼,0人关注 / 17天以前发布,320,"26,070元/平"
三亚星域二期，4房2厅2卫，湿地公园，生活方便,三亚·星域（二期） -吉阳区,4室2厅 | 109.33平米 | 南 | 精装 | 中楼层(共27层)  | 暂无数据,2人关注 / 1个月以前发布,330,"30,184元/平"
卓达巴哈马二期 89平米 优质房源,卓达东方巴哈马 -吉阳区,2室1厅 | 89.33平米 | 东北 | 精装 | 中楼层(共23层)  | 板塔结合,0人关注 / 15天以前发布,248,"27,763元/平"
天泽湖畔 2室2厅 东南,天泽湖畔 -吉阳区,2室2厅 | 90.22平米 | 东南 | 精装 | 高楼层(共26层)  | 板塔结合,1人关注 / 1个月以前发布,255,"28,265元/平"
蓝海华庭 三房两厅两卫 空中泳池 市政府旁 交通便利,蓝海华庭 -吉阳区,3室2厅 | 137.65平米 | 南 北 | 精装 | 中楼层(共26层)  | 板塔结合,7人关注 / 5个月以前发布,510,"37,051元/平"
三亚南边海路无遮挡一线海景大2房,福海花园 -天涯区,2室1厅 | 109.35平米 | 北 | 精装 | 中楼层(共8层)  | 板楼,1人关注 / 21天以前发布,280,"25,606元/平"
亚龙湾低密度洋房，四面环山 一面抱海！搞绿化高私密,亚龙湾·龙溪悦墅 -亚龙湾,2室2厅 | 105.57平米 | 南 北 | 精装 | 中楼层(共5层)  | 板楼,0人关注 / 21天以前发布,460,"43,573元/平"
半山半岛 东海湾 一线海景 正南正北 背山面海,半山半岛 东海湾 三期 -吉阳区,3室2厅 | 157.83平米 | 南 北 | 精装 | 中楼层(共31层)  | 板楼,1人关注 / 20天以前发布,1100,"69,696元/平"
诚心出售，满五不唯一，看房方便，配套齐全,佳丽花园 -吉阳区,2室2厅 | 105.98平米 | 南 北 | 精装 | 低楼层(共15层)  | 板楼,0人关注 / 13天以前发布,230,"21,703元/平"
此房楼层好，采光充足，交通方便，生活便利,碧海蓝天一期 -天涯区,1室1厅 | 76.03平米 | 东北 | 简装 | 低楼层(共35层)  | 板塔结合,0人关注 / 31天以前发布,215,"28,279元/平"
三亚天涯区三亚湾路一线看海大户型,碧海蓝天一期 -天涯区,2室2厅 | 124.06平米 | 西南 | 精装 | 高楼层(共28层)  | 板塔结合,1人关注 / 30天以前发布,397,"32,001元/平"
三亚城芯洋房社区，山屿湖大两居室，南向，景观好,山屿湖 -吉阳区,2室1厅 | 97.07平米 | 南 | 简装 | 中楼层(共7层)  | 暂无数据,0人关注 / 20天以前发布,350,"36,057元/平"
三亚主城区小区，配套成熟，离海近,擎天半岛 -天涯区,1室2厅 | 80.56平米 | 西南 | 简装 | 高楼层(共30层)  | 塔楼,10人关注 / 一年前发布,210,"26,068元/平"
