标题,开发商,房子信息,发布信息,售价/万,单价
南三环 赵公口 大3居 户型方正 南北通透 无浪费面积,南顶村 -赵公口,3室1厅 | 68.9平米 | 南 北 | 简装 | 顶层(共5层)  | 板楼,50人关注 / 3个月以前发布,299,"43,397元/平"
运河明珠 一层两居室 南北通透 满五唯一 随时看房,运河明珠 -武夷花园,2室1厅 | 101.38平米 | 南 北 | 简装 | 底层(共6层) | 2005年建 | 板楼,13人关注 / 2个月以前发布,480,"47,347元/平"
此房是1998年的商品房源，正规全南向两居室，弧形阳台,恒松园 -蒲黄榆,2室1厅 | 106.38平米 | 南 | 精装 | 低楼层(共25层) | 1998年建 | 塔楼,16人关注 / 1个月以前发布,599,"56,308元/平"
西四环岳各庄珠江峰景小区正南向四居室,珠江峰景 -岳各庄,4室2厅 | 152.33平米 | 南 | 精装 | 低楼层(共21层) | 2008年建 | 塔楼,24人关注 / 1个月以前发布,883,"57,967元/平"
玉桥南里南北通透中间楼层两居室,玉桥南里 -玉桥,2室1厅 | 70.02平米 | 南 北 | 简装 | 底层(共6层) | 1994年建 | 板楼,14人关注 / 7个月以前发布,305,"43,559元/平"
百旺家苑 南北通透 四居室 诚意出售,百旺家苑 -马连洼,4室2厅 | 164.46平米 | 南 北 | 精装 | 中楼层(共5层) | 2003年建 | 板楼,24人关注 / 1个月以前发布,1260,"76,615元/平"
金鑫苑 满五唯一 三居室 低楼层 业主急售 看房方便,金鑫苑 -窦店,3室2厅 | 130.13平米 | 南 北 | 简装 | 低楼层(共7层) | 2006年建 | 板楼,41人关注 / 3个月以前发布,169,"12,988元/平"
满五唯一四居，南北通透视野开阔，价格可谈,公园1872 -石佛营,4室2厅 | 261.96平米 | 南 北 | 精装 | 高楼层(共17层) | 2013年建 | 板楼,3人关注 / 13天以前发布,2850,"108,796元/平"
恩济里小区 低楼层，南北通透，满五年唯一 诚售好房,恩济里小区 -定慧寺,3室1厅 | 77.4平米 | 南 北 | 简装 | 低楼层(共7层) | 1993年建 | 板楼,62人关注 / 1个月以前发布,797,"102,972元/平"
逸升轩，4居复式，地铁6号线，有钥匙,逸升轩 -甘家口,4室2厅 | 202.99平米 | 南 北 | 简装 | 底层(共14层) | 2002年建 | 板楼,45人关注 / 5个月以前发布,1450,"71,433元/平"
满五年唯一，南北通透，中间低楼层，采光好没有遮挡。,扬州水乡 -豆各庄,3室1厅 | 136.94平米 | 南 北 | 精装 | 中楼层(共5层) | 2004年建 | 板楼,52人关注 / 4个月以前发布,530,"38,704元/平"
富力又一城A区 东南向高层小三居 满五唯一,富力又一城A区 -豆各庄,3室2厅 | 127.61平米 | 东南 | 精装 | 高楼层(共21层)  | 塔楼,14人关注 / 2个月以前发布,678,"53,131元/平"
北二区 精装修 南北通透 电梯3居 商品房满五年唯一,天通苑北二区 -天通苑,3室2厅 | 142.8平米 | 南 北 | 简装 | 中楼层(共17层) | 2004年建 | 板楼,5人关注 / 2个月以前发布,625,"43,768元/平"
满两年中高楼层，采光好，精装修,翡翠公园一期 -北七家,4室2厅 | 127.95平米 | 南 北 | 精装 | 中楼层(共9层)  | 板楼,21人关注 / 1个月以前发布,809,"63,228元/平"
带两个地下车位，不临街大三居，三卧双厅三代同堂,电子城小区 -酒仙桥,3室1厅 | 128.96平米 | 东南 | 简装 | 低楼层(共28层)  | 塔楼,5人关注 / 1个月以前发布,685,"53,118元/平"
柏林爱乐一期 南北通透复式 满五唯一,柏林爱乐一期 -常营,3室2厅 | 130.27平米 | 南 北 | 精装 | 高楼层(共11层) | 2002年建 | 板楼,79人关注 / 2个月以前发布,758,"58,187元/平"
电梯刷卡入户，得房率86.44%，免费停车，地铁北关站,珠江国际城八区 -潞苑,3室2厅 | 138.65平米 | 南 北 | 精装 | 高楼层(共8层) | 2004年建 | 板楼,72人关注 / 1个月以前发布,580,"41,832元/平"
天通苑五区 商品房满五年唯一 近地铁  南北通透 3居室,天通苑五区 -天通苑,3室2厅 | 119.31平米 | 南 东 北 | 简装 | 6层 | 2001年建 | 板楼,8人关注 / 1个月以前发布,439,"36,795元/平"
天通苑五区 商品房满五年唯一 近地铁  南北通透 3居室,天通苑五区 -天通苑,3室2厅 | 119.31平米 | 南 东 北 | 简装 | 6层 | 2001年建 | 板楼,8人关注 / 1个月以前发布,439,"36,795元/平"
惠新西街惠新苑商品房 南北三居室 精装修 满五年唯一,惠新苑 -惠新西街,3室1厅 | 138.9平米 | 南 北 | 精装 | 高楼层(共12层) | 1999年建 | 板楼,40人关注 / 1个月以前发布,1155,"83,154元/平"
天创世缘 可直接入住，三室两卫设计，总价不高,天创世缘 -亚运村,3室1厅 | 132.11平米 | 西 北 | 简装 | 低楼层(共19层) | 2001年建 | 塔楼,13人关注 / 3个月以前发布,878,"66,460元/平"
运河明珠 一层两居室 南北通透 满五唯一 随时看房,运河明珠 -武夷花园,2室1厅 | 101.38平米 | 南 北 | 简装 | 底层(共6层) | 2005年建 | 板楼,13人关注 / 2个月以前发布,480,"47,347元/平"
南三环 赵公口 大3居 户型方正 南北通透 无浪费面积,南顶村 -赵公口,3室1厅 | 68.9平米 | 南 北 | 简装 | 顶层(共5层)  | 板楼,50人关注 / 3个月以前发布,299,"43,397元/平"
国奥村 此房满五唯一，南北通透，格局方正，视野开阔,国奥村 -奥林匹克公园,3室2厅 | 207.16平米 | 南 北 | 精装 | 中楼层(共6层)  | 板楼,6人关注 / 3个月以前发布,2530,"122,128元/平"
北二区一层下跃，视野采光无遮挡，南北通透,天通苑北二区 -天通苑,3室2厅 | 156.44平米 | 北 南 | 简装 | 底层(共13层) | 2005年建 | 板楼,19人关注 / 5个月以前发布,470,"30,044元/平"
丽景长安中楼层不临街满二三居室,丽景长安二期 -冯村,3室2厅 | 137.07平米 | 南 北 | 精装 | 中楼层(共25层) | 2016年建 | 板塔结合,27人关注 / 4个月以前发布,630,"45,962元/平"
此房是1998年的商品房源，正规全南向两居室，弧形阳台,恒松园 -蒲黄榆,2室1厅 | 106.38平米 | 南 | 精装 | 低楼层(共25层) | 1998年建 | 塔楼,16人关注 / 1个月以前发布,599,"56,308元/平"
世纪星城 中间位置 高楼层 随时可以看。,世纪星城 -通州北苑,3室2厅 | 127.94平米 | 南 北 | 简装 | 中楼层(共12层) | 2005年建 | 板楼,5人关注 / 10天以前发布,645,"50,415元/平"
鲁能7号院颐景溪园，满五唯一，业主诚心出售，高楼层,鲁能7号院颐景溪园 -马坡,3室2厅 | 118.78平米 | 南 北 | 精装 | 中楼层(共15层) | 2014年建 | 板楼,8人关注 / 7个月以前发布,418,"35,192元/平"
富力丹麦小镇D区 别墅区精装修洋房 南向大阳台 采光好,富力丹麦小镇D区 -大兴新机场,3室1厅 | 143.55平米 | 南 | 精装 | 12层 | 2011年建 | 板塔结合,9人关注 / 3个月以前发布,405,"28,214元/平"
龙湖香醍漫步三区 满五年唯一 精装修  空置看房方便,龙湖香醍漫步三区 -马坡,4室2厅 | 82.55平米 | 西北 | 简装 | 底层(共6层)  | 板楼,84人关注 / 5个月以前发布,450,"54,513元/平"
龙城花园中五区 3室3厅 南 北,龙城花园中五区 -回龙观,3室3厅 | 124.33平米 | 南 北 | 其他 | 2层 | 1997年建 | 暂无数据,17人关注 / 1个月以前发布,1020,"82,040元/平"
原生墅联排别墅户型方正诚意出售,原生墅 -高米店,5室2厅 | 222.54平米 | 东 南 西 | 精装 | 3层 | 2008年建 | 板楼,38人关注 / 4个月以前发布,1130,"50,778元/平"
香悦四季南北双通透四居户型，中高层,香悦四季 -马坡,4室2厅 | 138.53平米 | 南 北 | 精装 | 高楼层(共11层) | 2011年建 | 板楼,24人关注 / 1个月以前发布,496,"35,805元/平"
怡馨家园满五年南北通透格局楼层好视野宽阔采光充足,怡馨家园 -顺义城,3室2厅 | 112.1平米 | 南 北 | 简装 | 18层  | 板楼,94人关注 / 一年前发布,465,"41,481元/平"
西四环岳各庄珠江峰景小区正南向四居室,珠江峰景 -岳各庄,4室2厅 | 152.33平米 | 南 | 精装 | 低楼层(共21层) | 2008年建 | 塔楼,24人关注 / 1个月以前发布,883,"57,967元/平"
瑞海家园五区正规三居室  南北通透  低楼层 不临街,瑞海家园五区 -西红门,3室2厅 | 120.4平米 | 南 北 | 精装 | 底层(共6层) | 2004年建 | 板楼,17人关注 / 2个月以前发布,515,"42,775元/平"
嘉铭桐城E区南北通透两居室 餐客通透 产权满五年,嘉铭桐城E区 -亚运村小营,2室2厅 | 119.83平米 | 南 北 | 简装 | 中楼层(共15层) | 2006年建 | 板楼,4人关注 / 2个月以前发布,1310,"109,322元/平"
北京ONE 中山街 首大  精装修 恒温恒湿恒氧 西南朝向,北京ONE -万达,3室2厅 | 154.67平米 | 西南 | 精装 | 中楼层(共32层)  | 板塔结合,6人关注 / 10天以前发布,720,"46,551元/平"
只有契税，只有契税，只有契税，户型方正 采光好,富贵园一区 -东花市,2室1厅 | 92.02平米 | 东南 | 精装 | 低楼层(共11层) | 2004年建 | 板楼,40人关注 / 6个月以前发布,1350,"146,708元/平"
南向两居室 满五年  看房随时 业主靠谱出售,恩济里小区 -定慧寺,2室1厅 | 47.68平米 | 南 | 简装 | 顶层(共6层)  | 板楼,73人关注 / 2个月以前发布,488,"102,349元/平"
丹青府 全明格局  满五年唯一  有车位,丹青府 -田村,3室2厅 | 129.19平米 | 南 北 | 简装 | 低楼层(共12层) | 2009年建 | 板楼,16人关注 / 2个月以前发布,1099,"85,069元/平"
加州水郡一期 户型方正，一梯一户 成熟社区 配套齐全,加州水郡一期 -长阳,3室2厅 | 271.44平米 | 南 北 | 精装 | 4层  | 暂无数据,4人关注 / 1个月以前发布,850,"31,315元/平"
此房满五年 家庭唯一住房 南北通透 楼层好 居住舒适,万年花城五期 -玉泉营,2室1厅 | 89.94平米 | 南 北 | 简装 | 15层 | 2011年建 | 板楼,22人关注 / 3个月以前发布,791,"87,948元/平"
紫竹桥世纪新景 04年商品房 南向复式 采光视野好,世纪新景 -紫竹桥,4室2厅 | 223.79平米 | 南 | 精装 | 高楼层(共21层)  | 板楼,250人关注 / 9个月以前发布,1880,"84,008元/平"
高楼层 西南三居室  三间房朝南  双卫生间  进出刷卡,丽水湾畔家园 -广渠门,3室1厅 | 146.77平米 | 南 西 | 简装 | 中楼层(共21层) | 2002年建 | 板塔结合,31人关注 / 1个月以前发布,1495,"101,861元/平"
中海城圣朝菲 人车分流社区 全南三居 精装修 仅契税,中海城圣朝菲 -成寿寺,3室2厅 | 130.27平米 | 南 | 精装 | 低楼层(共20层)  | 板塔结合,15人关注 / 2个月以前发布,808,"62,026元/平"
六铺炕一区 中石油家属楼 带电梯两卫生间 南北三居室,六铺炕一区 -六铺炕,4室2厅 | 170.6平米 | 南 北 | 精装 | 中楼层(共12层) | 1989年建 | 板塔结合,15人关注 / 1个月以前发布,2680,"157,093元/平"
水恋晶城 ，花园三居，满五唯一，南北通透，靠谱卖,水恋晶城 -武夷花园,3室2厅 | 134.98平米 | 南 北 | 简装 | 底层(共6层) | 2005年建 | 板楼,15人关注 / 1个月以前发布,660,"48,897元/平"
立水桥三居室，商品房满五年唯一，南北通透，采光好,嘉诚花园一期 -立水桥,3室2厅 | 120.21平米 | 南 北 | 简装 | 顶层(共6层)  | 板楼,31人关注 / 2个月以前发布,435,"36,187元/平"
世茂奥临花园高层观景4居室，精装修拎包入住,世茂奥临花园 -奥林匹克公园,4室2厅 | 252.53平米 | 南 北 | 精装 | 高楼层(共26层) | 2006年建 | 板楼,34人关注 / 1个月以前发布,2200,"87,119元/平"
新新家园南北三居，位置佳，安静正对园区花园，视野好,亚运新新家园竹溪园 -亚运村小营,3室2厅 | 157.21平米 | 南 北 | 精装 | 中楼层(共7层)  | 板楼,17人关注 / 1个月以前发布,1580,"100,503元/平"
西直门外南路24号院 ，带电梯三居，小区可停车,西直门外南路24号院 -车公庄,3室1厅 | 88.9平米 | 南 北 东 | 简装 | 低楼层(共18层) | 1986年建 | 板塔结合,49人关注 / 1个月以前发布,1058,"119,011元/平"
润枫水尚东区 南北通透 中楼层 满5年唯一 格局采光好,润枫水尚东区 -朝青,3室2厅 | 160.82平米 | 南 北 | 精装 | 13层 | 2008年建 | 板楼,64人关注 / 4个月以前发布,1410,"87,676元/平"
乐府江南 全明格局 南北通透 次顶层 有钥匙  有车位,乐府江南 -田村,3室2厅 | 140.6平米 | 南 北 | 精装 | 高楼层(共9层) | 2005年建 | 板楼,35人关注 / 1个月以前发布,1500,"106,686元/平"
流星花园三区，南北通透两居，居家精装，诚意出售,流星花园三区 -回龙观,2室1厅 | 103.1平米 | 南 北 | 精装 | 低楼层(共6层) | 2003年建 | 板楼,11人关注 / 11天以前发布,530,"51,407元/平"
翠成馨园C区 南北通透三居室 无遮挡无抵押 看房方便,翠成馨园C区 -垡头,3室2厅 | 128.36平米 | 南 北 | 精装 | 中楼层(共18层)  | 板楼,83人关注 / 2个月以前发布,609,"47,445元/平"
华鼎世家南北通透三居室，高楼层带车位 满五年唯一,华鼎世家 -望京,3室2厅 | 212.37平米 | 西南 东北 | 精装 | 高楼层(共18层) | 2005年建 | 板塔结合,23人关注 / 一年前发布,1580,"74,399元/平"
满五唯一南北通透4室2卫配售产权车库（里外可停三）,潞河名苑 -万达,4室1厅 | 137.6平米 | 南 北 | 精装 | 底层(共7层) | 2002年建 | 板楼,10人关注 / 4个月以前发布,650,"47,239元/平"
金色漫香苑 眼镜房三居 精装修看房方便,金色漫香苑 -北七家,3室2厅 | 143.45平米 | 南 北 | 精装 | 底层(共8层) | 2013年建 | 板楼,21人关注 / 1个月以前发布,569,"39,666元/平"
未来科技城 西湖新村 南北向三居室,西湖新村 -北七家,3室2厅 | 120.21平米 | 南 北 | 简装 | 中楼层(共7层)  | 板楼,16人关注 / 1个月以前发布,366,"30,447元/平"
顺安路33号院一区 满五年高楼层采光好,香悦四季 -马坡,3室2厅 | 111.04平米 | 南 北 | 精装 | 中楼层(共11层) | 2011年建 | 板楼,6人关注 / 2个月以前发布,410,"36,924元/平"
风格雅园 高层三居室 正南北双通透 2梯3户板楼,风格雅园 -望京,3室2厅 | 150.97平米 | 南 北 | 精装 | 高楼层(共17层) | 2001年建 | 板楼,72人关注 / 4个月以前发布,1140,"75,512元/平"
石景山海特花园 电梯房南北向三居 每天清晨阳光明媚,海特花园西区 -苹果园,3室2厅 | 105.66平米 | 南 北 | 简装 | 中楼层(共12层) | 1994年建 | 板塔结合,56人关注 / 4个月以前发布,528,"49,972元/平"
金融街▪金色漫香郡电梯花园洋房诚意出售,金色漫香郡南区 -南中轴机场商务区,3室2厅 | 137.75平米 | 南 北 | 毛坯 | 中楼层(共6层) | 2012年建 | 板楼,11人关注 / 7个月以前发布,438,"31,797元/平"
领秀新硅谷1号院 中间位置 经典大三居,领秀新硅谷1号院 -西二旗,3室2厅 | 140.1平米 | 南 北 | 精装 | 低楼层(共11层) | 2010年建 | 板楼,18人关注 / 1个月以前发布,1395,"99,572元/平"
七十年产权可贷款，业主诚意出售看房随时,京瑞大厦 -潘家园,5室1厅 | 264.64平米 | 东 南 北 | 简装 | 27层 | 2000年建 | 塔楼,46人关注 / 7个月以前发布,750,"28,341元/平"
天润福熙大道，配套齐全，南北通透，精装修，电梯房,天润福熙大道 -北苑,3室2厅 | 147.26平米 | 南 北 | 简装 | 中楼层(共27层) | 2011年建 | 板楼,14人关注 / 3个月以前发布,1490,"101,182元/平"
南北通透的三居室，采光不受影响，交通方便,恒盛小镇艺墅 -大兴新机场洋房别墅区,3室1厅 | 134.62平米 | 南 北 | 精装 | 中楼层(共11层)  | 板楼,7人关注 / 2个月以前发布,319,"23,697元/平"
本房央产房满五年 楼层好 视野宽阔 无遮挡 交通便利,官书院 -安定门,3室1厅 | 115.9平米 | 南 北 | 简装 | 中楼层(共6层) | 1998年建 | 板楼,54人关注 / 1个月以前发布,1620,"139,776元/平"
北街家园一区  高楼层  南北通透 户型方正 采光充足,北街家园一区 -沙河,4室2厅 | 141.69平米 | 南 北 | 简装 | 高楼层(共14层) | 2008年建 | 板楼,7人关注 / 1个月以前发布,616,"43,476元/平"
金地仰山东区 中间位置 精装三居室 满五年唯一,金地仰山东区 -高米店,3室2厅 | 115.9平米 | 南 北 | 精装 | 中楼层(共6层)  | 板楼,17人关注 / 1个月以前发布,728,"62,813元/平"
金沟河3号院 正规三居室 南北通透 双阳台,金沟河3号院 -五棵松,3室1厅 | 86.3平米 | 南 北 | 简装 | 高楼层(共6层)  | 板楼,7人关注 / 3个月以前发布,789,"91,426元/平"
壹线国际满五唯一，视野开阔三居，直观花园,壹线国际 -四惠,3室2厅 | 118.65平米 | 东 南 西 | 精装 | 顶层(共9层) | 2006年建 | 板楼,32人关注 / 1个月以前发布,700,"58,998元/平"
海淀北部新区 2010年社区 低密度 高品质,北辰香麓 -海淀北部新区,5室2厅 | 263.24平米 | 南 北 | 简装 | 顶层(共6层) | 2010年建 | 板楼,42人关注 / 7个月以前发布,1250,"47,486元/平"
珠江绿洲 普宅三居 精装修 满五年唯一,珠江绿洲 -双桥,3室1厅 | 138.99平米 | 东南 西北 | 精装 | 低楼层(共31层) | 2003年建 | 塔楼,118人关注 / 3个月以前发布,615,"44,248元/平"
西南四环 看丹桥 九号线丰台南路 新华街七里 三居室,新华街七里 -看丹桥,3室1厅 | 85.9平米 | 东南 | 精装 | 高楼层(共14层) | 1997年建 | 板塔结合,31人关注 / 1个月以前发布,389,"45,286元/平"
名佳花园三区 3室2厅 南 北 西,名佳花园三区 -北七家,3室2厅 | 186.32平米 | 南 北 西 | 简装 | 5层 | 2004年建 | 板楼,26人关注 / 3个月以前发布,525,"28,178元/平"
南北通透2居，双卫，满五年唯一商品房，高楼层，精装,三环新城7号院 -玉泉营,2室2厅 | 98.53平米 | 南 北 | 精装 | 高楼层(共29层) | 2006年建 | 板楼,22人关注 / 4个月以前发布,586,"59,475元/平"
花园洋房 满五年商品房 南北通透 一层带61平米大花园,益田影人四季花园 -怀柔,3室2厅 | 167.13平米 | 南 北 | 精装 | 底层(共8层) | 2012年建 | 板楼,37人关注 / 8个月以前发布,488,"29,199元/平"
满五唯一，楼层好 南北三居前后不临街,星河城西区 -马家堡,3室1厅 | 134平米 | 南 北 | 简装 | 中楼层(共17层)  | 塔楼,122人关注 / 一年前发布,980,"73,135元/平"
顺鑫花语，满五唯一，南北通透，高层采光视野好,顺鑫花语 -顺义其它,4室2厅 | 193.21平米 | 南 北 | 简装 | 高楼层(共10层) | 2009年建 | 板楼,147人关注 / 11个月以前发布,485,"25,103元/平"
双裕西区二期 下错层 边户 南北通透,双裕花园西区 -后沙峪,3室2厅 | 222.03平米 | 南 北 | 精装 | 底层(共5层) | 2001年建 | 板楼,20人关注 / 7个月以前发布,768,"34,590元/平"
首座御园一区二期 3室2厅 西南,首座御园一区二期 -枣园,3室2厅 | 119.49平米 | 西南 | 精装 | 中楼层(共10层) | 2015年建 | 板塔结合,10人关注 / 3个月以前发布,429,"35,903元/平"
东南三居室，高层观景视野好，09年人车分流社区,紫薇天悦 -亚运村小营,3室2厅 | 148.07平米 | 东南 | 精装 | 高楼层(共24层) | 2009年建 | 塔楼,22人关注 / 3个月以前发布,1385,"93,537元/平"
珠江绿洲 普宅三居 精装修 满五年唯一,珠江绿洲 -双桥,3室1厅 | 138.99平米 | 东南 西北 | 精装 | 低楼层(共31层) | 2003年建 | 塔楼,118人关注 / 3个月以前发布,615,"44,248元/平"
6层带电梯洋房 板楼 南北通透三居室,青秀城 -玉泉营,3室1厅 | 90.39平米 | 南 北 | 精装 | 底层(共6层) | 2012年建 | 板楼,41人关注 / 3个月以前发布,705,"77,996元/平"
商品房社区，南北通透格局，配套齐全，人车分流。,金泰丽湾悦栖山 -大峪,3室1厅 | 134.72平米 | 南 北 | 精装 | 20层  | 板楼,3人关注 / 1个月以前发布,543,"40,306元/平"
名佳花园三区 3室2厅 南 北 西,名佳花园三区 -北七家,3室2厅 | 186.32平米 | 南 北 西 | 简装 | 5层 | 2004年建 | 板楼,26人关注 / 3个月以前发布,525,"28,178元/平"
大城小镇两居室 落地窗 满五年,大城小镇 -旧宫,2室1厅 | 83.66平米 | 西北 | 简装 | 底层(共11层) | 2007年建 | 板楼,15人关注 / 3个月以前发布,343,"41,000元/平"
客厅挑高6米 双主卧朝南 明厨明卫 保养好,公园1872 -石佛营,4室2厅 | 312.18平米 | 南 北 | 精装 | 低楼层(共32层) | 2011年建 | 板塔结合,14人关注 / 1个月以前发布,2480,"79,442元/平"
"带电梯，客厅面宽5米，高3,8米，客厅多一个西边窗户。",宏盛家园 -西红门,3室1厅 | 145.64平米 | 南 北 | 精装 | 顶层(共7层) | 2005年建 | 板楼,70人关注 / 7个月以前发布,556,"38,177元/平"
玺萌公馆 满五唯一 四居室 南北通透格局,玺萌公馆 -草桥,4室2厅 | 151.23平米 | 南 北 | 精装 | 中楼层(共6层) | 2008年建 | 板楼,39人关注 / 1个月以前发布,1390,"91,913元/平"
清河 君安家园东区 正规三居室 中间楼层 业主诚售,君安家园东区 -清河,3室1厅 | 143.76平米 | 西 南 北 | 简装 | 中楼层(共19层) | 2005年建 | 塔楼,46人关注 / 3个月以前发布,890,"61,909元/平"
西城区南北通透三居室，板楼，密度低,远见名苑二期 -广安门,3室1厅 | 148.17平米 | 南 北 | 简装 | 中楼层(共20层) | 2004年建 | 板楼,163人关注 / 6个月以前发布,1666,"112,439元/平"
兴盛街189号院平层大三居南北通透名厨明卫满五年唯一,兴盛街189号院 -枣园,3室1厅 | 114.5平米 | 南 北 | 简装 | 低楼层(共10层)  | 板楼,30人关注 / 1个月以前发布,457,"39,913元/平"
精装修南北通透双明卫户型 总高5层带电梯 次卧有二层,青秀城 -玉泉营,3室1厅 | 104.37平米 | 南 北 | 精装 | 顶层(共5层) | 2012年建 | 板楼,78人关注 / 3个月以前发布,699,"66,974元/平"
华源新第 满五唯一 无遮挡 双卫生间,华源新第 -太平桥,3室1厅 | 127.88平米 | 西南 北 | 精装 | 中楼层(共23层) | 2000年建 | 塔楼,20人关注 / 1个月以前发布,879,"68,737元/平"
南北通透户型，格局好，视野好，采光充足,绮霞苑 -滨河西区,3室1厅 | 128.93平米 | 南 北 | 精装 | 中楼层(共13层) | 2003年建 | 板楼,15人关注 / 2个月以前发布,505,"39,169元/平"
满五年唯一 西南向 经典户型 中间位置高层 直观中国尊,国美第一城2号院 -朝青,3室2厅 | 114.54平米 | 西南 | 精装 | 27层 | 2006年建 | 板塔结合,22人关注 / 3个月以前发布,760,"66,353元/平"
清逸园甲区 双卫生间南北通透三居室,清逸园甲区 -旧宫,3室1厅 | 122.12平米 | 南 北 | 简装 | 低楼层(共6层)  | 板楼,5人关注 / 1个月以前发布,438,"35,867元/平"
南北双阳台，满五唯一，楼层3层，户型方正,田村39号院 -田村,3室1厅 | 96.7平米 | 南 北 | 精装 | 中楼层(共6层) | 2000年建 | 板楼,48人关注 / 3个月以前发布,782,"80,869元/平"
永金里小区 满五年唯一三居室 诚心出售,永金里小区 -五棵松,3室1厅 | 131.99平米 | 东 南 北 | 简装 | 中楼层(共12层) | 1999年建 | 板塔结合,47人关注 / 1个月以前发布,939,"71,142元/平"
兴都苑西区 电梯房三居室 高楼层 南向无遮挡 采光充足,兴都苑 -西红门,3室2厅 | 119.64平米 | 南 北 | 精装 | 9层 | 2002年建 | 板塔结合,33人关注 / 2个月以前发布,456,"38,115元/平"
远洋自然 南北通透三居室 一梯两户板楼 满五唯一,远洋自然 -大红门,3室2厅 | 136.13平米 | 南 北 | 精装 | 低楼层(共10层)  | 板楼,36人关注 / 2个月以前发布,950,"69,787元/平"
东城区 2009年小区商品本 交通便利 精装修 购房成本低,广渠家园 -广渠门,3室2厅 | 79.67平米 | 东南 | 精装 | 中楼层(共29层) | 2009年建 | 板塔结合,64人关注 / 1个月以前发布,929,"116,606元/平"
青塔春园经典的户型复式，独门独户的,春园 -青塔,5室2厅 | 130.65平米 | 西南 | 简装 | 顶层(共24层)  | 塔楼,29人关注 / 2个月以前发布,680,"52,048元/平"
天润福熙大道，配套齐全，南北通透，精装修，电梯房,天润福熙大道 -北苑,3室2厅 | 147.26平米 | 南 北 | 简装 | 中楼层(共27层) | 2011年建 | 板楼,14人关注 / 3个月以前发布,1490,"101,182元/平"
南北通透三居室，双轨道交通，南侧环球影城，配套完善,DBC加州小镇 -临河里,3室1厅 | 139.7平米 | 南 北 | 简装 | 低楼层(共7层)  | 板楼,18人关注 / 3个月以前发布,559,"40,015元/平"
南北通透的三居室，采光不受影响，交通方便,恒盛小镇艺墅 -大兴新机场洋房别墅区,3室1厅 | 134.62平米 | 南 北 | 精装 | 中楼层(共11层)  | 板楼,7人关注 / 2个月以前发布,319,"23,697元/平"
麓秀佳园 中间楼层 精装 环境优美 空气清新,麓秀佳园 -溪翁庄镇,3室2厅 | 111.68平米 | 南 北 | 精装 | 6层 | 2006年建 | 板楼,20人关注 / 1个月以前发布,105,"9,402元/平"
商品房满五年唯一，户型方正，无抵押，无户口,天通西苑三区 -天通苑,3室2厅 | 187.98平米 | 南 西 北 | 简装 | 中楼层(共32层) | 2003年建 | 塔楼,25人关注 / 1个月以前发布,528,"28,089元/平"
本房央产房满五年 楼层好 视野宽阔 无遮挡 交通便利,官书院 -安定门,3室1厅 | 115.9平米 | 南 北 | 简装 | 中楼层(共6层) | 1998年建 | 板楼,54人关注 / 1个月以前发布,1620,"139,776元/平"
北街家园一区  高楼层  南北通透 户型方正 采光充足,北街家园一区 -沙河,4室2厅 | 141.69平米 | 南 北 | 简装 | 高楼层(共14层) | 2008年建 | 板楼,7人关注 / 1个月以前发布,616,"43,476元/平"
云趣园一区 商五唯一  诚意出售一层  采光无遮挡,云趣园一区 -回龙观,2室2厅 | 106.54平米 | 南 北 | 简装 | 底层(共6层)  | 板楼,20人关注 / 3个月以前发布,535,"50,216元/平"
西罗园大红门 海户屯木樨园祥瑞苑南北通透双卫三居室,祥瑞苑 -西罗园,3室2厅 | 132.61平米 | 南 北 | 精装 | 高楼层(共14层)  | 板塔结合,24人关注 / 1个月以前发布,708,"53,390元/平"
北一区小板楼精装厅南三居，商满五唯一，不临街无遮挡,天通苑北一区 -天通苑,3室2厅 | 124.97平米 | 南 北 | 精装 | 中楼层(共7层) | 2004年建 | 板楼,25人关注 / 4个月以前发布,545,"43,611元/平"
黄寺大街24号院 小区南门就是人定湖公园 98年楼龄,黄寺大街24号院 -六铺炕,3室1厅 | 97.5平米 | 南 | 精装 | 18层 | 1997年建 | 塔楼,9人关注 / 1个月以前发布,1550,"158,975元/平"
此房满五唯一，小区主力户型，看房方便,现代城 -CBD,3室1厅 | 148.5平米 | 西 | 精装 | 中楼层(共28层)  | 塔楼,30人关注 / 5个月以前发布,919,"61,886元/平"
上潞园 两居室 南北通透  业主诚心出售,上潞园 -潞苑,2室1厅 | 93平米 | 南 北 | 精装 | 中楼层(共6层)  | 板楼,10人关注 / 1个月以前发布,298,"32,044元/平"
房子满五年唯一 此房中间楼层，视野开阔，无遮挡,上京新航线 -望京,2室1厅 | 108.23平米 | 东南 | 精装 | 低楼层(共26层)  | 板楼,21人关注 / 1个月以前发布,1096,"101,266元/平"
满五年唯一，精装修，全明户型，采光和视野无遮挡,大钟寺甲133号院 -皂君庙,1室1厅 | 46平米 | 南 | 精装 | 高楼层(共6层) | 1985年建 | 板塔结合,10人关注 / 28天以前发布,458,"99,566元/平"
户型方正 采光充足 无遮挡 不临街 随时签约,万柳园小区 -玉泉营,1室1厅 | 38.54平米 | 南 | 简装 | 高楼层(共6层)  | 板楼,5人关注 / 14天以前发布,218,"56,565元/平"
满五唯一 楼层好 视野开阔 业主诚心出售 随时可以签约,东环居苑 -广渠门,1室1厅 | 64.05平米 | 西南 | 简装 | 高楼层(共18层) | 2004年建 | 塔楼,7人关注 / 12天以前发布,620,"96,800元/平"
