标题,开发商,房子信息,发布信息,售价/万,单价
此房满两年，户型方正，无浪费面积，精装修，拎包入住,宝龙城市广场公寓 -宝龙,1室1厅 | 48平米 | 南 | 其他 | 高楼层(共28层)  | 塔楼,1人关注 / 5个月以前发布,48,"10,000元/平"
两室  三十四街坊  太原路与中州路,洛铜三十四街坊 -牡丹广场,2室2厅 | 88.79平米 | 南 北 | 其他 | 中楼层(共7层)  | 板楼,0人关注 / 24天以前发布,89,"10,024元/平"
香栀花园 纯别墅社区 联排别墅 带室内电梯井 双车位,洛阳香栀花园一期 -龙门高铁站,5室2厅 | 380平米 | 南 | 毛坯 | 低楼层(共3层)  | 暂无数据,0人关注 / 20天以前发布,650,"17,106元/平"
别墅，大花园，地上三层，地下一层，自带车库,金十·香樟林 -高新区,6室3厅 | 370平米 | 南 北 | 毛坯 | 低楼层(共3层)  | 暂无数据,1人关注 / 24天以前发布,900,"24,325元/平"
洛龙区两梯两户 平层大四室 毛坯 无抵押 业主证件齐全,君合园 -大学城,4室2厅 | 197.62平米 | 南 北 | 其他 | 低楼层(共33层)  | 板楼,1人关注 / 一年前发布,260,"13,157元/平"
中和花园大三室 南北通透 房东诚心出售 价位可谈,中和花园 -新区体育场,3室2厅 | 155平米 | 南 北 | 其他 | 中楼层(共31层)  | 板塔结合,0人关注 / 4个月以前发布,150,"9,678元/平"
大学城旁 君合园 198平经典四室,君合园 -大学城,4室2厅 | 198平米 | 南 | 毛坯 | 中楼层(共33层)  | 板楼,20人关注 / 一年前发布,225,"11,364元/平"
江山汇毛坯房好楼层，诚心出售，价位可谈,世纪华阳六期 -万达广场,4室2厅 | 242.48平米 | 南 北 | 毛坯 | 高楼层(共30层)  | 板塔结合,6人关注 / 3个月以前发布,443,"18,270元/平"
瀛洲蓝郡 河景房 满两年 通透户型,瀛洲蓝郡 -大学城,4室2厅 | 219.95平米 | 南 | 其他 | 高楼层(共32层)  | 板塔结合,2人关注 / 6个月以前发布,237,"10,776元/平"
香泊湾电梯洋房，顶楼复式带露台，带入户花园，公摊小,香泊湾 -大学城,5室2厅 | 218.8平米 | 南 | 毛坯 | 高楼层(共8层)  | 板楼,59人关注 / 一年前发布,410,"18,739元/平"
盛唐办公用房，全朝南，采光刺眼,盛唐至尊红公馆 -新区体育场,6室2厅 | 258.83平米 | 南 | 其他 | 高楼层(共32层)  | 塔楼,0人关注 / 一年前发布,284,"10,973元/平"
毛坯，中间楼层，有钥匙随时可看房,河洛文化村 -新区体育场,4室2厅 | 165.33平米 | 南 | 其他 | 中楼层(共33层)  | 塔楼,13人关注 / 6个月以前发布,148,"8,952元/平"
君合园 园林小区 中间位置 一线观景房，全新毛坯,君合园 -大学城,4室2厅 | 181.18平米 | 南 北 | 毛坯 | 低楼层(共33层)  | 板塔结合,15人关注 / 一年前发布,185,"10,211元/平"
豪仕家园户型好价格优惠便宜采光好房屋优质看房联系我,豪仕家园 -行署路,2室2厅 | 93平米 | 南 | 精装 | 高楼层(共7层)  | 板楼,13人关注 / 一年前发布,55,"5,914元/平"
阔绰四局  好楼层  证件齐全  税费低,天城一品东区 -纱厂路,4室2厅 | 131.57平米 | 南 北 | 毛坯 | 低楼层(共33层)  | 板塔结合,0人关注 / 3个月以前发布,113.5,"8,627元/平"
出门100米到达洛浦公园 南昌路商圈 顶复,骏景天下 -高新区,5室3厅 | 268.98平米 | 东 南 西 北 | 其他 | 高楼层(共19层)  | 板塔结合,0人关注 / 3个月以前发布,249,"9,258元/平"
西苑桥头 花样年华 精装四室 看房方便,东方今典花样年华 -新区体育场,3室2厅 | 177.84平米 | 南 北 | 精装 | 高楼层(共24层)  | 板楼,1人关注 / 1个月以前发布,172,"9,672元/平"
大曌 体育场 大学城旁 高品质小区 好楼层 大四室,大曌国际广场 -新区体育场,4室2厅 | 177.52平米 | 南 | 毛坯 | 高楼层(共32层)  | 塔楼,5人关注 / 10个月以前发布,260,"14,647元/平"
大曌国际，南北通透三十，中间楼层，户型好,大曌国际广场 -新区体育场,3室2厅 | 145.1平米 | 南 北 | 毛坯 | 高楼层(共32层)  | 板塔结合,42人关注 / 一年前发布,180,"12,406元/平"
此房满五 毛坯  位置安静 业主诚售,天仁·绿色花苑 -大学城,6室3厅 | 286.25平米 | 南 | 毛坯 | 中楼层(共4层)  | 板楼,2人关注 / 6个月以前发布,360,"12,577元/平"
书香苑 毛坯复式  业主实心出售,书香苑(洛龙区) -大学城,5室2厅 | 298.19平米 | 南 北 | 其他 | 高楼层(共25层)  | 板塔结合,38人关注 / 一年前发布,246,"8,250元/平"
此房满五唯一，精装4室改三室，两梯两户,阳光双溪布洛 -新区体育场,4室2厅 | 188.97平米 | 南 | 精装 | 低楼层(共27层)  | 板塔结合,20人关注 / 一年前发布,185,"9,790元/平"
新区体育场 南北双阳台 清水毛坯 可随意装修,大曌国际广场 -新区体育场,3室2厅 | 141.82平米 | 南 | 毛坯 | 高楼层(共32层)  | 板塔结合,38人关注 / 一年前发布,185,"13,045元/平"
豪 华装修  大平层  全屋智能家电,中弘中央广场 -南昌路,4室2厅 | 200.43平米 | 南 | 其他 | 高楼层(共32层)  | 板塔结合,3人关注 / 3个月以前发布,272,"13,571元/平"
南昌路 王.府井 一楼 双气 经典小错层 南北通,申泰嘉园 -南昌路,3室2厅 | 132.74平米 | 南 北 | 简装 | 低楼层(共7层)  | 板楼,0人关注 / 3个月以前发布,132,"9,945元/平"
周山小区 双拼边户 195平 上下三层别墅 有车位有小院,周山小区 -高新区,6室1厅 | 195平米 | 南 | 其他 | 低楼层(共3层)  | 板楼,0人关注 / 2个月以前发布,220,"11,283元/平"
一线河景房，温馨舒适，喧嚣城市中属于自己的那片宁静,中泰华庭 -新区体育场,4室2厅 | 168平米 | 南 北 | 精装 | 高楼层(共26层)  | 板楼,42人关注 / 一年前发布,230,"13,691元/平"
建业桂园 叠加别墅 带前后双花园 带两个车位 有钥匙,建业桂园 -大学城,4室2厅 | 264.05平米 | 北 南 | 其他 | 低楼层(共5层)  | 板楼,6人关注 / 7个月以前发布,490,"18,558元/平"
高尔夫 一楼带花园 一二楼还带地下室 业主诚心出售,建业·高尔夫花园 -新区体育场,6室2厅 | 396平米 | 南 北 | 其他 | 低楼层(共32层)  | 板楼,0人关注 / 3个月以前发布,650,"16,415元/平"
山水富地毛坯大四室 户型方正 采光好,山水富地 -高新区,4室2厅 | 141平米 | 南 北 | 其他 | 高楼层(共7层)  | 板塔结合,4人关注 / 4个月以前发布,102,"7,235元/平"
一楼养老房，三室，南昌路，王fu井,申泰嘉园 -南昌路,3室2厅 | 130.8平米 | 南 北 | 其他 | 低楼层(共7层)  | 板楼,0人关注 / 3个月以前发布,107,"8,181元/平"
南昌路 王 府 井 中间楼层 可贷款  有钥匙 随时看房,八号街坊 -南昌路,3室2厅 | 120.91平米 | 南 北 | 其他 | 中楼层(共7层)  | 板楼,0人关注 / 3个月以前发布,79,"6,534元/平"
中轴公园旁洛阳府一楼复式带花园,绿都洛阳府 -伊滨区,3室2厅 | 182.03平米 | 南 | 毛坯 | 低楼层(共11层)  | 暂无数据,0人关注 / 8天以前发布,265,"14,559元/平"
满五唯一 精装两室 高层观景 随时看房,保利建业香槟国际 -市政府,2室1厅 | 87.27平米 | 南 | 其他 | 中楼层(共33层)  | 板塔结合,0人关注 / 10天以前发布,121.8,"13,957元/平"
安喜门旁 三室 均价4000多  带暖气  随时看房,平等街小区 -青年宫,3室1厅 | 99.5平米 | 南 | 简装 | 高楼层(共6层)  | 板楼,0人关注 / 1个月以前发布,46,"4,624元/平"
北二分  洛浦公园旁 精装三室河景房 满二,半岛明珠二期 -新区体育场,3室1厅 | 137.82平米 | 南 北 | 精装 | 低楼层(共31层)  | 板楼,2人关注 / 26天以前发布,155,"11,247元/平"
周山旁 简装大三室  洛浦公园近在咫尺,瀛桥水苑 -高新区,3室2厅 | 139.76平米 | 南 北 | 简装 | 中楼层(共30层)  | 塔楼,0人关注 / 21天以前发布,135,"9,660元/平"
公务员小区，好楼层，房东诚心出售,勤政苑(9-15) -市政府,3室2厅 | 152.3平米 | 南 北 | 简装 | 高楼层(共33层)  | 塔楼,0人关注 / 24天以前发布,180,"11,819元/平"
国宝华府 别墅同物业 小区环境好,国宝华府 -大学城,3室1厅 | 137.14平米 | 南 | 精装 | 低楼层(共28层)  | 板塔结合,0人关注 / 24天以前发布,179,"13,053元/平"
精装大四室  南北通透  采光充足 视野好,中铝嘉园 -新区体育场,4室2厅 | 179.27平米 | 南 北 | 精装 | 高楼层(共33层)  | 板楼,0人关注 / 25天以前发布,180,"10,041元/平"
一外，三室好房，房东急售，看房方便！,临涧路壹号院居民小区 -行署路,3室2厅 | 97.8平米 | 南 | 简装 | 高楼层(共7层)  | 板楼,1人关注 / 21天以前发布,48,"4,908元/平"
钢厂新区三室南北通户型，双气房东急售,钢厂新区 -关林,3室2厅 | 87.87平米 | 南 | 简装 | 中楼层(共7层)  | 板楼,0人关注 / 20天以前发布,79,"8,991元/平"
满五唯一商品房，精装修，户型采光好，业主诚售,纱西新村 -纱厂路,3室2厅 | 107平米 | 南 北 | 精装 | 高楼层(共7层)  | 板楼,0人关注 / 26天以前发布,65,"6,075元/平"
精装修三室 采光充足 配套成熟 诚心出售 房东急售,关圣苑 -关林,3室1厅 | 116.49平米 | 南 北 | 精装 | 中楼层(共32层)  | 塔楼,0人关注 / 17天以前发布,130,"11,160元/平"
建业高尔夫 南北通透精装三室 拎包入住 随时看房,建业·高尔夫花园 -新区体育场,3室2厅 | 128.57平米 | 南 北 | 精装 | 低楼层(共26层)  | 板楼,1人关注 / 18天以前发布,158,"12,290元/平"
好楼层，可看河景，不临路，装修保持很好,滨河印象 -南昌路,2室2厅 | 97.56平米 | 南 | 精装 | 高楼层(共26层)  | 板楼,0人关注 / 25天以前发布,99,"10,148元/平"
（业主诚售）满两年 精装修 好楼层 可拎包入住,银隆开元名郡B区 -大学城,2室2厅 | 89.9平米 | 南 北 | 精装 | 高楼层(共18层)  | 板塔结合,0人关注 / 16天以前发布,92,"10,234元/平"
青年宫地铁口丨精装大3居丨单价5xxx拎包住,图书馆街安居小区 -青年宫,3室2厅 | 114.6平米 | 南 | 其他 | 高楼层(共7层)  | 板楼,0人关注 / 15天以前发布,68,"5,934元/平"
南昌路王fu井丹尼斯旁南北通透两室双气入户中间楼层,兴苑 -南昌路,2室2厅 | 76.79平米 | 南 北 | 简装 | 中楼层(共7层)  | 板楼,0人关注 / 14天以前发布,45,"5,861元/平"
此房南北格局，户型布局合理  ，无浪费面积，中间楼层,居业家园祥园 -老集,3室2厅 | 149.68平米 | 南 北 | 其他 | 中楼层(共7层)  | 板楼,0人关注 / 11天以前发布,90,"6,013元/平"
电梯洋房 精装四室 采光充足 房东诚心出售 看房方便,美好新城 -高新区,4室2厅 | 170.75平米 | 南 北 | 其他 | 中楼层(共7层)  | 板楼,0人关注 / 9天以前发布,163,"9,547元/平"
楼层好，视野开阔，采光无遮挡，精装修 直观洛河,阳光双溪布洛 -新区体育场,4室1厅 | 190.5平米 | 南 | 精装 | 中楼层(共27层)  | 板楼,0人关注 / 13天以前发布,230,"12,074元/平"
王F井旁大三室南北户型双气入户看房方便房东诚心出售,房地产大厦 -新都汇,3室2厅 | 165.05平米 | 东南 | 简装 | 低楼层(共18层)  | 塔楼,0人关注 / 2个月以前发布,125,"7,574元/平"
宝龙A区 顶楼复式 精装修 带露台 使用面积210平,宝龙城市广场A区 -宝龙,5室3厅 | 138.58平米 | 南 北 | 精装 | 高楼层(共33层)  | 板塔结合,0人关注 / 3个月以前发布,198,"14,288元/平"
万达广场，地铁口，世纪华阳江山汇，业主诚心卖,世纪华阳六期 -万达广场,5室2厅 | 242.14平米 | 北 南 | 毛坯 | 高楼层(共30层)  | 板塔结合,1人关注 / 2个月以前发布,485,"20,030元/平"
联盟路雅赛城 复式双层 大面积 全明户型 精装修,雅赛城 -联盟路,3室2厅 | 225平米 | 南 北 | 精装 | 低楼层(共11层)  | 板楼,6人关注 / 一年前发布,220,"9,778元/平"
新区通透大四室，电梯双气，看房方便,三和苑 -新区体育场,4室2厅 | 223.69平米 | 南 北 | 简装 | 低楼层(共26层)  | 板楼,20人关注 / 一年前发布,205,"9,165元/平"
三和苑 四室 精装修   中间楼层,三和苑 -新区体育场,4室2厅 | 195.45平米 | 东南 南 | 精装 | 高楼层(共32层)  | 板楼,5人关注 / 一年前发布,178,"9,108元/平"
牡丹广场地铁口华阳五期高档小区豪HUA四室,世纪华阳五期 -万达广场,4室2厅 | 139.56平米 | 南 | 精装 | 低楼层(共32层)  | 板塔结合,2人关注 / 4个月以前发布,272,"19,490元/平"
出门100米 是 洛浦公园 中间楼层采光无遮挡 诚心出售,亚威金水岸 -下池,4室2厅 | 172.64平米 | 南 | 精装 | 中楼层(共7层)  | 板楼,6人关注 / 11个月以前发布,157,"9,095元/平"
国宝华府五室 别墅同物业 小区环境好,国宝华府 -大学城,5室2厅 | 263.92平米 | 南 北 | 精装 | 中楼层(共26层)  | 板塔结合,0人关注 / 1个月以前发布,432,"16,369元/平"
精装修，楼层好，视野开阔，临河观景,阳光双溪布洛 -新区体育场,4室2厅 | 190.5平米 | 南 北 | 精装 | 高楼层(共27层)  | 板楼,15人关注 / 一年前发布,193,"10,132元/平"
临河观景 阔绰四室 精致装修 业主诚售,中和花园 -新区体育场,4室2厅 | 192.85平米 | 南 | 精装 | 低楼层(共31层)  | 板塔结合,14人关注 / 一年前发布,185,"9,593元/平"
别墅区里的电梯洋房，闹中取静，3个公园环抱，大露台,建业·美茵湖 -新区体育场,5室3厅 | 288.16平米 | 南 北 | 精装 | 下叠(共7层)  | 板楼 | 叠拼别墅 ,49人关注 / 一年前发布,560,"19,434元/平"
地段好 邻体育场 采光好 手续齐全 诚意出售 通透四室,永丰园 -市政府,4室2厅 | 177.64平米 | 南 北 | 精装 | 低楼层(共27层)  | 板楼,4人关注 / 10个月以前发布,245,"13,792元/平"
盛唐大平层精装修带露台楼中位置,金泰盛唐至尊 -新区体育场,4室2厅 | 283.44平米 | 南 | 精装 | 低楼层(共33层)  | 板楼,11人关注 / 7个月以前发布,465,"16,406元/平"
高尔夫精装大四室，南北通透，可直接领包入住,建业·高尔夫花园 -新区体育场,5室1厅 | 172.62平米 | 南 北 | 简装 | 低楼层(共32层)  | 塔楼,28人关注 / 一年前发布,215,"12,456元/平"
新区复式楼中楼 小公摊 带露台 产权清晰 出行便利,金盾花园(洛龙区) -洛龙区,5室3厅 | 239.11平米 | 南 北 | 精装 | 高楼层(共6层)  | 板楼,29人关注 / 一年前发布,180,"7,528元/平"
临河观景4室 户型好 视野开阔 随时看房,君合园 -大学城,4室2厅 | 197平米 | 南 北 | 毛坯 | 低楼层(共33层)  | 板楼,0人关注 / 2个月以前发布,210,"10,660元/平"
满五唯一   独立洋房  一梯二户带90平大露台,奥体花城A区 -新区体育场,3室2厅 | 135.09平米 | 南 北 | 简装 | 低楼层(共11层)  | 板楼,4人关注 / 3个月以前发布,223,"16,508元/平"
建业悠山郡 精装洋房，带花园 带地下室 急售 随时看房,定鼎府悠山郡东区 -状元红路,4室3厅 | 176.05平米 | 南 北 | 精装 | 低楼层(共6层)  | 板楼,29人关注 / 7个月以前发布,220,"12,497元/平"
美茵湖精装修，满五，宽阔大落地阳台，全天采光无遮挡,建业·美茵湖 -新区体育场,6室3厅 | 317.62平米 | 南 | 精装 | 低楼层(共3层)  | 板楼,18人关注 / 6个月以前发布,710,"22,354元/平"
衡山路   温馨小三室，带车位.总价低,衡山雅居 -华山路,3室2厅 | 96.24平米 | 南 北 | 简装 | 高楼层(共6层)  | 板楼,47人关注 / 一年前发布,46.5,"4,832元/平"
周山森林公园旁低楼层通透大四房,天津路70号河科大南校区 -高新区,4室2厅 | 155.04平米 | 南 | 简装 | 中楼层(共6层)  | 板楼,1人关注 / 6个月以前发布,118,"7,611元/平"
房子户型方正，错层设计，利用空间大,清华园 -高新区,4室2厅 | 168.43平米 | 南 | 精装 | 高楼层(共7层)  | 板塔结合,0人关注 / 3个月以前发布,148.8,"8,835元/平"
此房烟厂家属院房子单位物业宽敞三室，采光好户型方正,烟厂西区 -高新区,4室2厅 | 124.07平米 | 南 北 | 简装 | 中楼层(共7层)  | 板塔结合,1人关注 / 一年前发布,96,"7,738元/平"
一线湖景洋房全天采光，二楼露台空中花园，三层阁楼,建业·美茵湖 -新区体育场,5室3厅 | 283平米 | 南 | 精装 | 下叠(共7层)  | 板楼 | 叠拼别墅 ,20人关注 / 一年前发布,510,"18,022元/平"
洛龙区体育场，精装162平四室经典房型。,河洛文化村 -新区体育场,4室2厅 | 162.52平米 | 南 北 | 精装 | 中楼层(共31层)  | 板塔结合,8人关注 / 10个月以前发布,177,"10,891元/平"
盛唐中间位置|精装修|领包入住|首付低|业主诚心出售,金泰盛唐至尊 -新区体育场,4室2厅 | 210.54平米 | 南 北 | 精装 | 低楼层(共33层)  | 板塔结合,16人关注 / 11个月以前发布,270,"12,825元/平"
顶楼复shi 精美装修  商场旁 价格美丽,龙康小区B区 -宝龙,6室2厅 | 254.05平米 | 南 | 精装 | 高楼层(共17层)  | 板楼,17人关注 / 一年前发布,296,"11,652元/平"
河景房 满五唯一 实心出售  看房方便,九鼎中和湾 -新区体育场,5室2厅 | 363平米 | 南 | 精装 | 中楼层(共25层)  | 板楼,9人关注 / 7个月以前发布,438,"12,067元/平"
满五唯一，大平层，直观河景！！！！！,中和花园 -新区体育场,4室2厅 | 180.34平米 | 南 北 | 精装 | 高楼层(共33层)  | 板楼,16人关注 / 一年前发布,163,"9,039元/平"
升龙天玺旁  双气 中间楼层  精装修  临河错层  必看,浦东苑 -南关,3室2厅 | 123平米 | 南 北 | 精装 | 中楼层(共7层)  | 平房,12人关注 / 一年前发布,87,"7,074元/平"
房型正气 气派奢华 通透舒适 品味尊贵,世纪华阳 -万达广场,3室2厅 | 143平米 | 南 | 精装 | 高楼层(共29层)  | 板塔结合,4人关注 / 一年前发布,228,"15,945元/平"
地铁口精装写字楼，业主诚心出售,中弘府邸 -新区体育场,6室2厅 | 599.93平米 | 南 北 | 精装 | 中楼层(共24层)  | 暂无数据,3人关注 / 7个月以前发布,800,"13,335元/平"
正大国际东区天峰 带588平大露台  奢阔大平层,正大国际东区 -开元湖,6室3厅 | 492平米 | 西 | 毛坯 | 低楼层(共42层)  | 板楼,8人关注 / 8个月以前发布,888,"18,049元/平"
长申、万达商圈，位置优越，产权清晰，诚心出售,世纪华阳六期 -万达广场,5室2厅 | 277.25平米 | 南 | 毛坯 | 低楼层(共30层)  | 板塔结合,2人关注 / 5个月以前发布,618,"22,291元/平"
世纪华阳江山汇，毛坯四居室南北通，刷卡入户视野开阔,世纪华阳六期 -万达广场,4室2厅 | 212.69平米 | 南 北 | 毛坯 | 高楼层(共30层)  | 板塔结合,0人关注 / 1个月以前发布,408,"19,183元/平"
顶楼复式，可以贷款，生活配套齐全,洛铜三十六街坊 -万达广场,4室2厅 | 141.35平米 | 南 | 其他 | 高楼层(共6层)  | 板楼,5人关注 / 一年前发布,140,"9,905元/平"
新区好地段，精装修复式两层带空中花园，看房方便,唐城御府 -洛龙区,7室3厅 | 279.18平米 | 南 | 精装 | 高楼层(共7层)  | 塔楼,99人关注 / 一年前发布,215,"7,702元/平"
一楼复式，户型全明设计通风采光不错带花园,顺峰状元府邸 -状元红路,5室3厅 | 194.54平米 | 南 北 | 简装 | 低楼层(共6层)  | 板塔结合,7人关注 / 一年前发布,205,"10,538元/平"
万达旁 小户型住宅 首付6万  月供1000,地久城尚城 -珠江路,1室0厅 | 34.96平米 | 东 东南 | 简装 | 高楼层(共19层)  | 塔楼,0人关注 / 12天以前发布,28,"8,010元/平"
周山森林公园旁 园林小区 满两年 诚心出售 小高层,中泰世纪花城 -南昌路,3室2厅 | 152.98平米 | 南 北 | 简装 | 低楼层(共11层)  | 板塔结合,7人关注 / 5个月以前发布,149,"9,740元/平"
南昌路申泰大厦 245平 180万 民水民电 70年产权,申泰大厦 -南昌路,7室2厅 | 245.02平米 | 南 北 | 精装 | 高楼层(共15层)  | 板塔结合,5人关注 / 6个月以前发布,160,"6,531元/平"
大型园林社区，双气双水，复式结构，配套齐全,中泰世纪花城 -南昌路,5室2厅 | 282.6平米 | 北 南 | 其他 | 中楼层(共12层)  | 板塔结合,1人关注 / 4个月以前发布,298,"10,545元/平"
王城公园 高架旁 5室 带露台 双气 商品房 精装修,军安住宅小区 -华山路,5室2厅 | 216.54平米 | 南 北 | 精装 | 高楼层(共7层)  | 板楼,17人关注 / 6个月以前发布,148,"6,835元/平"
十里南昌路，一座顺驰城！4室2厅，复式楼中楼，河景房,顺驰城 -南昌路,4室2厅 | 186.45平米 | 南 | 简装 | 高楼层(共26层)  | 板塔结合,10人关注 / 10个月以前发布,199,"10,674元/平"
此房南北通透，户型方正，双气入户就，配套齐全,建苑小区 -珠江路,4室2厅 | 175.22平米 | 南 北 | 精装 | 低楼层(共18层)  | 板楼,0人关注 / 2个月以前发布,158,"9,018元/平"
建业森林半岛  2020年精装修满五年地铁口三大公园,建业森林半岛 -新区体育场,4室2厅 | 192.95平米 | 南 北 | 精装 | 上叠(共5层)  | 板楼 | 叠拼别墅 ,0人关注 / 1个月以前发布,420,"21,768元/平"
国华路地铁口 错层大三室 可贷款看房方便,鑫豪小區 -纱厂路,3室2厅 | 141.67平米 | 南 | 简装 | 中楼层(共7层)  | 板楼,5人关注 / 一年前发布,92,"6,494元/平"
升龙城 精装修 3+1户型 诚心出售,升龙城 -珠江路,3室2厅 | 133平米 | 南 | 精装 | 低楼层(共34层)  | 塔楼,0人关注 / 1个月以前发布,169,"12,707元/平"
2000年房子 房龄新 低楼层 公摊小,海关家属院南院 -南昌路,3室2厅 | 139.58平米 | 南 北 | 简装 | 中楼层(共6层)  | 平房,0人关注 / 1个月以前发布,115,"8,240元/平"
1楼带花园下沉式庭院精装复式拎包入住,美景城 -关林,6室3厅 | 232.64平米 | 南 北 | 精装 | 低楼层(共34层)  | 板塔结合,6人关注 / 7个月以前发布,230,"9,887元/平"
精装修通透四居室全明户型 湿地公园环境优美配套成熟,半岛明珠 -新区体育场,4室2厅 | 181.99平米 | 东 | 精装 | 低楼层(共30层)  | 板楼,12人关注 / 11个月以前发布,215,"11,814元/平"
上阳花园 别墅 有花园有车位 精装修大户型,上阳花园 -行署路,5室3厅 | 232.62平米 | 南 北 | 精装 | 低楼层(共4层)  | 板楼,2人关注 / 1个月以前发布,299,"12,854元/平"
证件齐全满两年 复式 实心出售,盛世唐庄 -行署路,4室2厅 | 207.41平米 | 南 北 | 简装 | 高楼层(共7层)  | 塔楼,16人关注 / 一年前发布,161.5,"7,787元/平"
临河观景房，精装修保持不错，户型好，居住舒适,洛阳蓝郡•汇景湾 -大学城,3室2厅 | 142.4平米 | 南 北 | 精装 | 中楼层(共31层)  | 板楼,3人关注 / 5个月以前发布,140,"9,832元/平"
洛浦公园，新都汇附 近，复式观景，交通便利,枫叶国际公馆 -王府井,5室2厅 | 251.07平米 | 南 北 | 精装 | 高楼层(共26层)  | 塔楼,9人关注 / 一年前发布,200,"7,966元/平"
泉舜精装修 满五年 观景房  直观音乐喷泉  带露台,泉舜·润泉苑 -泉舜,4室3厅 | 238平米 | 南 | 精装 | 高楼层(共32层)  | 板楼,20人关注 / 一年前发布,498,"20,925元/平"
业主急售、婚房装修，南北双阳台、通风采光好视野开阔,建业桂园 -大学城,3室2厅 | 139.5平米 | 南 北 | 精装 | 高楼层(共33层)  | 板楼,1人关注 / 1个月以前发布,125,"8,961元/平"
百汇城 3室1厅 南,百汇城 -关林,3室1厅 | 135平米 | 南 | 其他 | 高楼层(共34层)  | 板楼,0人关注 / 7天以前发布,120,"8,889元/平"
五交化工小区 2室1厅 南,五交化工小区 -老集,2室1厅 | 59.03平米 | 南 | 简装 | 低楼层(共5层)  | 暂无数据,0人关注 / 13天以前发布,45,"7,624元/平"
牡丹广场旁万国银座 复式 70年产权 电梯双气,万国银座 -牡丹广场,2室2厅 | 106平米 | 南 | 精装 | 中楼层(共19层)  | 板塔结合,0人关注 / 12天以前发布,72,"6,793元/平"
70年产权，产权清晰，精装修，有暖气 全明户型,建业壹号城邦 -南昌路,2室1厅 | 74.42平米 | 南 | 简装 | 高楼层(共27层)  | 塔楼,0人关注 / 11天以前发布,72,"9,675元/平"
金城美邻，精装两室，朝南户型，看房方便,金城美邻 -纱厂路,2室2厅 | 85.25平米 | 南 | 精装 | 低楼层(共26层)  | 塔楼,0人关注 / 16天以前发布,89,"10,440元/平"
翡翠庄园复式洋房  中间楼层  满足一家多口人改善,翡翠庄园 -伊滨区,5室2厅 | 254平米 | 南 北 | 毛坯 | 中楼层(共7层)  | 暂无数据,0人关注 / 23天以前发布,290,"11,418元/平"
洛浦 · 御博城 5室3厅 南 北,洛浦 · 御博城 -下池,5室3厅 | 245平米 | 南 北 | 精装 | 高楼层(共12层)  | 塔楼,0人关注 / 18天以前发布,180,"7,347元/平"
洛阳府一楼满两年的洋房，有地下室有个小院子。,绿都洛阳府 -伊滨区,3室2厅 | 181.04平米 | 南 北 | 毛坯 | 低楼层(共8层)  | 暂无数据,0人关注 / 17天以前发布,300,"16,571元/平"
西工区繁华商圈  地段好  位置佳,龙栢大厦 -王府井,4室1厅 | 176.09平米 | 南 北 | 其他 | 中楼层(共26层)  | 平房,0人关注 / 17天以前发布,153,"8,689元/平"
毛坯大平层五室 观景效果好 采光刺眼 看房方便！,翡翠庄园 -伊滨区,5室2厅 | 283平米 | 南 | 其他 | 高楼层(共29层)  | 板塔结合,0人关注 / 27天以前发布,185,"6,538元/平"
洛宜路学子街 低密度人车分流洋房社区 低公摊南北通透,东方今典博雅 -新区体育场,3室2厅 | 122.68平米 | 南 北 | 毛坯 | 低楼层(共7层)  | 塔楼,1人关注 / 18天以前发布,205,"16,711元/平"
清华园龙居 3室1厅 东 西,清华园龙居 -高新区,3室1厅 | 124.14平米 | 东 西 | 简装 | 低楼层(共18层)  | 板楼,0人关注 / 14天以前发布,115,"9,264元/平"
中间楼层，诚心出售，出价就谈，新小区高绿化,香榭里兰沁苑 -状元红路,3室2厅 | 107平米 | 南 北 | 毛坯 | 高楼层(共31层)  | 暂无数据,0人关注 / 14天以前发布,107,"10,000元/平"
四室，全明户型，诚心出售，中间楼层，,建业定鼎府三期 -状元红路,4室2厅 | 139平米 | 南 北 | 毛坯 | 中楼层(共33层)  | 板楼,0人关注 / 14天以前发布,125,"8,993元/平"
通透三居，清水毛坯，临地铁口，楼层好，税费低,建业龙城北区 -洛龙区,3室1厅 | 141.33平米 | 南 北 | 毛坯 | 中楼层(共32层)  | 板塔结合,0人关注 / 13天以前发布,193,"13,656元/平"
此房户型方正，产权清晰，诚心出售,建业龙城东区 -洛龙区,4室2厅 | 166平米 | 南 北 | 毛坯 | 低楼层(共32层)  | 板楼,0人关注 / 12天以前发布,205,"12,350元/平"
区位好，新小区，采光好，业主诚心出售,和苑小区 -洛龙区,4室2厅 | 143平米 | 南 北 | 毛坯 | 高楼层(共32层)  | 暂无数据,0人关注 / 13天以前发布,150,"10,490元/平"
满五唯一免个税，洋房2+1户型自带阳光房，采光通风好,东方今典花样年华 -新区体育场,3室2厅 | 104.81平米 | 南 | 毛坯 | 高楼层(共6层)  | 板楼,0人关注 / 9天以前发布,135,"12,881元/平"
中梁壹号院 大三室 中间层 全天采光 价格可谈 诚售,中梁壹号院 -龙门高铁站,3室2厅 | 118.71平米 | 南 北 | 毛坯 | 高楼层(共20层)  | 板楼,0人关注 / 9天以前发布,146,"12,299元/平"
绿都物业  高铁地铁 泉舜正大宝龙,天鸿君邑 -龙门高铁站,3室1厅 | 96.04平米 | 南 | 毛坯 | 低楼层(共33层)  | 板塔结合,0人关注 / 9天以前发布,110.5,"11,506元/平"
