标题,开发商,房子信息,发布信息,售价/万,单价
金信海怡花园，望上游网红桥，高层一线江景，红本在手,金信海怡花园 -新城,5室2厅 | 239.73平米 | 南 北 | 精装 | 中楼层(共31层)  | 塔楼,8人关注 / 5个月以前发布,266,"11,096元/平"
凯景外滩江景房景观好 中高楼层,凯景中央首座 -东城,5室2厅 | 310.34平米 | 南 北 | 毛坯 | 中楼层(共43层)  | 暂无数据,6人关注 / 一年前发布,398,"12,825元/平"
名德幸福里 3+1户型 全新 家私家电齐全 未住过 望花园,名德幸福里 -东城,3室2厅 | 110.14平米 | 南 北 | 精装 | 中楼层(共26层)  | 塔楼,0人关注 / 29天以前发布,96.8,"8,789元/平"
御景东方一期 大3房 繁华地段 配套完善 交通生活便利,御景东方一期 -东城,3室2厅 | 128平米 | 南 北 | 精装 | 低楼层(共18层)  | 塔楼,0人关注 / 19天以前发布,105,"8,204元/平"
胜利雅苑 3室2厅 东南,胜利雅苑 -旧城,3室2厅 | 89.95平米 | 东南 | 精装 | 中楼层(共32层)  | 暂无数据,0人关注 / 31天以前发布,68,"7,560元/平"
碧桂园学府1号 4室2厅 南 北,碧桂园学府1号 -新城,4室2厅 | 125.42平米 | 南 北 | 精装 | 高楼层(共32层)  | 塔楼,0人关注 / 19天以前发布,125,"9,967元/平"
阳光100阿尔勒   3房业主急售  户型方正  看房方便·,阳光100阿尔勒 -龙塘,3室1厅 | 92平米 | 南 | 精装 | 低楼层(共30层)  | 塔楼,0人关注 / 20天以前发布,52,"5,653元/平"
旧城繁华地带，配套完善，生活上学便利，交通便捷。,松鹤街13号 -旧城,3室2厅 | 60.67平米 | 南 | 其他 | 中楼层(共7层)  | 暂无数据,0人关注 / 15天以前发布,28,"4,616元/平"
凯景带装江景房 视野开阔 交通便利,凯景中央首座 -东城,3室1厅 | 151.46平米 | 东 | 简装 | 低楼层(共32层)  | 暂无数据,0人关注 / 23天以前发布,118,"7,791元/平"
美林湖金色溪谷别墅 身份象征 洋房价格 就能买别墅,金色溪谷 -美林湖,5室2厅 | 310.92平米 | 南 | 精装 | 低楼层(共2层)  | 暂无数据,0人关注 / 16天以前发布,330,"10,614元/平"
环境漂亮。户型方正实用，双车库，精装修。保养好,金色溪谷 -美林湖,4室3厅 | 254.16平米 | 西北 | 精装 | 低楼层(共2层)  | 暂无数据,0人关注 / 17天以前发布,220,"8,656元/平"
高楼层 能看双湖景，很是美丽，步街就在300米处，,美汇半岛 -美林湖,3室2厅 | 136.37平米 | 西北 | 其他 | 高楼层(共18层)  | 平房,3人关注 / 8个月以前发布,125,"9,167元/平"
此房高楼层视野宽广，户型实用，采光充足,时代倾城西区 -东城,3室1厅 | 116.79平米 | 东南 | 精装 | 高楼层(共33层)  | 板楼,1人关注 / 一年前发布,94.8,"8,118元/平"
湖边小区，实用三房，产权清晰。,恒祥华苑 -旧城,3室1厅 | 137.03平米 | 北 | 其他 | 中楼层(共21层)  | 暂无数据,3人关注 / 一年前发布,105,"7,663元/平"
业主诚心出售南北向单位看花园大3房,天湖郦都 -东城,3室2厅 | 143.25平米 | 南 北 | 其他 | 低楼层(共29层)  | 塔楼,17人关注 / 一年前发布,102,"7,121元/平"
180度，真真的南向一线湖景 大湖，建在湖面上的房子,天美小岛 -美林湖,3室2厅 | 115.97平米 | 东南 | 其他 | 中楼层(共18层)  | 塔楼,6人关注 / 8个月以前发布,150,"12,935元/平"
美林湖天琴半岛花语湾大三房，户型好,天琴半岛花语湾 -美林湖,3室2厅 | 144.6平米 | 西北 | 其他 | 中楼层(共16层)  | 塔楼,6人关注 / 11个月以前发布,98,"6,778元/平"
湖景房，保养好，业主推荐，诚心出售，,美汇半岛 -美林湖,3室2厅 | 137.47平米 | 东北 | 精装 | 中楼层(共16层)  | 塔楼,7人关注 / 11个月以前发布,95,"6,911元/平"
樵顺房产，新时代家园，高档住宅小区,新时代嘉园 -东城,3室2厅 | 117.34平米 | 东 | 其他 | 高楼层(共30层)  | 塔楼,1人关注 / 一年前发布,100,"8,523元/平"
南向单位，南西向看，业主诚心出售,敏捷东城水岸 -东城,3室2厅 | 112平米 | 南 | 毛坯 | 中楼层(共27层)  | 塔楼,21人关注 / 10个月以前发布,69.8,"6,233元/平"
云山诗意花园一期 5室1厅 南 北,云山诗意花园一期 -新城,5室1厅 | 119.35平米 | 南 北 | 其他 | 低楼层(共26层)  | 塔楼,0人关注 / 一年前发布,122,"10,223元/平"
碧桂园山湖城 邻近轻轨 精装3房2厅1卫 南向  随时看房,碧桂园山湖城 -新城,3室2厅 | 112.16平米 | 南 | 精装 | 低楼层(共32层)  | 塔楼,0人关注 / 9个月以前发布,97,"8,649元/平"
南北对流双阳台，中高楼层，采光通风好，,碧桂园畔湖湾 -新城,4室2厅 | 142.3平米 | 南 北 | 其他 | 18层  | 板楼,5人关注 / 8个月以前发布,120,"8,433元/平"
碧桂园山湖城，轻轨旁物业，环境舒适,碧桂园山湖城 -新城,2室2厅 | 87.15平米 | 南 | 毛坯 | 低楼层(共32层)  | 塔楼,7人关注 / 一年前发布,60,"6,885元/平"
朝南康城 3室2厅 南 北,朝南康城 -新城,3室2厅 | 122.62平米 | 南 北 | 其他 | 高楼层(共32层)  | 塔楼,1人关注 / 7个月以前发布,55,"4,486元/平"
碧桂园学府1号 4室2厅 南 北,碧桂园学府1号 -新城,4室2厅 | 125平米 | 南 北 | 其他 | 中楼层(共34层)  | 塔楼,4人关注 / 一年前发布,108,"8,640元/平"
朝南康城 4室2厅 南,朝南康城 -新城,4室2厅 | 146平米 | 南 | 其他 | 高楼层(共32层)  | 塔楼,3人关注 / 11个月以前发布,62,"4,247元/平"
恒祥华苑 3室2厅 北,恒祥华苑 -旧城,3室2厅 | 113.18平米 | 北 | 毛坯 | 中楼层(共26层)  | 板塔结合,2人关注 / 一年前发布,78,"6,892元/平"
飞来湖旁，电梯小区，产权清晰。,恒祥华苑 -旧城,3室1厅 | 137.02平米 | 北 | 其他 | 中楼层(共21层)  | 暂无数据,4人关注 / 一年前发布,98,"7,153元/平"
南向单边户型，采光通风，刚需小三房带有平台毛坯交房,翡翠凤凰园 -东城,3室2厅 | 89.78平米 | 东南 | 其他 | 低楼层(共3层)  | 暂无数据,2人关注 / 一年前发布,63,"7,018元/平"
业主诚意出售碧桂园学府一号物业  欢迎浏览议价,碧桂园学府1号 -新城,4室2厅 | 124.5平米 | 南 北 | 其他 | 低楼层(共33层)  | 塔楼,2人关注 / 4个月以前发布,98,"7,872元/平"
业主诚心出售，旧城大型高档小区，中间楼层，望花园，,湖景湾(旧城) -旧城,3室2厅 | 113.24平米 | 北 | 毛坯 | 中楼层(共31层)  | 塔楼,1人关注 / 7个月以前发布,84,"7,418元/平"
美林湖嘉美小镇大两房，全新未入住，格局方正,嘉美小镇 -龙塘,2室2厅 | 80.53平米 | 南 | 其他 | 中楼层(共31层)  | 塔楼,0人关注 / 11个月以前发布,53,"6,582元/平"
嘉兴花园 3室2厅 南,嘉兴花园 -新城,3室2厅 | 113.38平米 | 南 | 其他 | 高楼层(共30层)  | 塔楼,0人关注 / 5个月以前发布,89,"7,850元/平"
旧城大型小区，小区环境优美，人车分流，动静分离户型,御景湖畔 -旧城,8室2厅 | 164.71平米 | 南 北 | 其他 | 低楼层(共28层)  | 塔楼,3人关注 / 一年前发布,156,"9,472元/平"
美林湖嘉美小镇轻轨 磁悬浮旁  刚需两房 上学方便,嘉美小镇 -龙塘,2室2厅 | 70.26平米 | 东北 | 其他 | 高楼层(共31层)  | 板塔结合,2人关注 / 一年前发布,41,"5,836元/平"
阳光100*笋好房！ 证满2年！全新2房 拎包入住！好赞,阳光100阿尔勒 -龙塘,2室2厅 | 76.98平米 | 南 | 精装 | 中楼层(共31层)  | 塔楼,4人关注 / 一年前发布,51,"6,626元/平"
城际清城站万科华府 高楼层 格局方正采光好 配套成熟,万科华府 -新城,3室2厅 | 111.64平米 | 南 | 其他 | 高楼层(共18层)  | 塔楼,1人关注 / 4个月以前发布,88,"7,883元/平"
保利天汇中辰  南北对流大四房 税低 四面采光景观开阔,保利中辰花园 -东城,4室2厅 | 142.24平米 | 东南 | 精装 | 中楼层(共33层)  | 塔楼,24人关注 / 一年前发布,141,"9,913元/平"
江边大盘保利天汇南向望江实用户型视野开阔,清远保利天汇 -东城,3室2厅 | 95.25平米 | 南 | 毛坯 | 高楼层(共34层)  | 塔楼,7人关注 / 一年前发布,93.8,"9,848元/平"
东城御峰：位置宽广 户型实用，采光充足 视野好,东城御峰花园 -东城,4室2厅 | 120平米 | 西南 | 其他 | 低楼层(共19层)  | 塔楼,1人关注 / 一年前发布,72,"6,000元/平"
龙汇领峰是江边大型生活小区，大户四房，,龙汇领峰 -新城,4室2厅 | 187平米 | 北 | 其他 | 中楼层(共32层)  | 平房,2人关注 / 4个月以前发布,128,"6,845元/平"
东方明珠花园  碧桂花园物业    带观景大阳台,东方明珠花园 -东城,3室2厅 | 110平米 | 南 北 | 其他 | 中楼层(共29层)  | 塔楼,8人关注 / 一年前发布,62,"5,637元/平"
正南向！碧桂园153方精装美墅！保养好全新未住！,碧桂园假日半岛 -碧桂园假日半岛,3室2厅 | 153平米 | 南 | 精装 | 3层  | 板塔结合 | 独栋别墅 ,101人关注 / 一年前发布,149.8,"9,791元/平"
貝沙湾经典复式户型，南向望花园，视野开阔。,美林湖贝沙湾 -美林湖,5室3厅 | 230.75平米 | 南 | 其他 | 高楼层(共14层)  | 塔楼,1人关注 / 15天以前发布,158,"6,848元/平"
博爱小区    130平大三房   望摩天轮  南北对流,博爱小区 -美林湖,3室2厅 | 130平米 | 南 | 其他 | 高楼层(共9层)  | 塔楼,3人关注 / 11个月以前发布,105,"8,077元/平"
业主急售 南向看花园 大2房 碧桂园物业,东方明珠花园 -东城,2室2厅 | 88平米 | 南 | 其他 | 高楼层(共32层)  | 暂无数据,9人关注 / 11个月以前发布,53.1,"6,035元/平"
一线望湖带租约带泳池看房方便！,映月湾 -碧桂园假日半岛,4室1厅 | 215平米 | 东南 南 | 其他 | 低楼层(共2层)  | 暂无数据,1人关注 / 一年前发布,600,"27,907元/平"
碧桂园智慧未来城 4室2厅 南 北,碧桂园智慧未来城 -新城,4室2厅 | 127.73平米 | 南 北 | 其他 | 高楼层(共33层)  | 塔楼,1人关注 / 1个月以前发布,95,"7,438元/平"
碧桂园学府一号   精装南向望花园 三房两卫两卫,碧桂园学府1号 -新城,3室2厅 | 97.38平米 | 南 | 精装 | 低楼层(共33层)  | 塔楼,1人关注 / 7个月以前发布,76,"7,805元/平"
联排别墅，前花园大，保养好！业主诚心放卖,映月湾 -碧桂园假日半岛,4室2厅 | 174平米 | 东北 | 精装 | 低楼层(共3层)  | 暂无数据,14人关注 / 8个月以前发布,190,"10,920元/平"
大环境舒适，小区绿化度高，安静，惬意,星月湾 -碧桂园假日半岛,3室2厅 | 117.03平米 | 南 | 其他 | 低楼层(共22层)  | 塔楼,1人关注 / 8个月以前发布,80,"6,836元/平"
碧桂园畔湖湾 4室2厅 南 北,碧桂园畔湖湾 -新城,4室2厅 | 140.95平米 | 南 北 | 其他 | 18层  | 板楼,0人关注 / 3个月以前发布,137,"9,720元/平"
温馨小联排户型，优惠价格，保养好。户型实用,映月湾 -碧桂园假日半岛,3室2厅 | 153.85平米 | 西南 | 其他 | 低楼层(共3层)  | 暂无数据,4人关注 / 一年前发布,158,"10,270元/平"
业主急卖带家私家电一起卖，楼层还不错,恒大银湖城 -银盏,3室2厅 | 93平米 | 北 | 精装 | 中楼层(共24层)  | 板塔结合,6人关注 / 8个月以前发布,64,"6,882元/平"
映月湾 5室2厅 北,映月湾 -碧桂园假日半岛,5室2厅 | 281.46平米 | 北 | 其他 | 低楼层(共3层)  | 暂无数据,1人关注 / 一年前发布,285,"10,126元/平"
大湖壹号高层全景望湖四房 南北对流 湖景无遮挡,大湖壹号湖光府邸 -碧桂园假日半岛,4室2厅 | 217.25平米 | 南 北 | 其他 | 高楼层(共18层)  | 板楼,4人关注 / 8个月以前发布,200,"9,206元/平"
碧桂园假日半岛372方独栋别墅  500方花园 保养好,碧桂园假日半岛 -碧桂园假日半岛,6室2厅 | 372.67平米 | 西北 | 精装 | 低楼层(共2层)  | 暂无数据,1人关注 / 一年前发布,590,"15,832元/平"
美汇三房   140平 房子楼层好，视野开阔，交通便利,美汇半岛 -美林湖,3室2厅 | 141.34平米 | 西北 北 | 精装 | 低楼层(共16层)  | 板塔结合,5人关注 / 一年前发布,95,"6,722元/平"
南北对流，格局好，视野开阔双阳台,碧桂园半岛一号 -碧桂园假日半岛,4室2厅 | 123.51平米 | 南 | 其他 | 中楼层(共25层)  | 塔楼,1人关注 / 8个月以前发布,106,"8,583元/平"
业主诚心出售，视野好，房子保养的很好,恒大银湖城 -银盏,3室1厅 | 119.98平米 | 南 北 | 其他 | 高楼层(共18层)  | 板塔结合,1人关注 / 一年前发布,100,"8,335元/平"
云山诗意花园一期 4室1厅 东南,云山诗意花园一期 -新城,4室1厅 | 130.28平米 | 东南 | 毛坯 | 高楼层(共31层)  | 塔楼,7人关注 / 5个月以前发布,85,"6,525元/平"
万科华府实用三房，户型方正，南北对流,万科华府 -新城,3室2厅 | 108平米 | 南 | 精装 | 高楼层(共35层)  | 塔楼,16人关注 / 一年前发布,109,"10,093元/平"
诚心出售碧桂园观澜大四房  毛坯可按照喜欢的风格装修,碧桂园山湖城 -新城,4室2厅 | 165平米 | 南 北 | 其他 | 低楼层(共32层)  | 塔楼,3人关注 / 4个月以前发布,97.8,"5,928元/平"
东南向望花园 带家私家电 业主诚心售,阳光100阿尔勒 -龙塘,3室1厅 | 93平米 | 东南 | 精装 | 低楼层(共30层)  | 塔楼,5人关注 / 11个月以前发布,47,"5,054元/平"
天湖郦都 3室2厅 北,天湖郦都 -东城,3室2厅 | 111.63平米 | 北 | 其他 | 高楼层(共31层)  | 塔楼,0人关注 / 7个月以前发布,73,"6,540元/平"
海港城南向望花园，3房2厅业主诚意出售,海港城 -旧城,3室2厅 | 116.33平米 | 北 | 其他 | 低楼层(共32层)  | 塔楼,7人关注 / 10个月以前发布,80,"6,877元/平"
碧桂园山湖城学府1号实用3房2厅,碧桂园学府1号 -新城,3室2厅 | 80平米 | 北 | 其他 | 低楼层(共34层)  | 塔楼,0人关注 / 7个月以前发布,70,"8,750元/平"
带主套正规三房，毛坯出售，小区环境优美,万商豪苑二期 -新城,3室2厅 | 112.2平米 | 南 | 其他 | 低楼层(共27层)  | 塔楼,0人关注 / 8个月以前发布,80,"7,131元/平"
碧桂园畔湖湾，大型配套，6房大户型，楼屋好,碧桂园畔湖湾 -新城,6室3厅 | 251.73平米 | 南 北 | 精装 | 31层  | 板楼,5人关注 / 一年前发布,235,"9,336元/平"
大型花园小区，小区配套绿化好.,碧桂园山湖城 -新城,3室2厅 | 128平米 | 东南 | 精装 | 低楼层(共18层)  | 板塔结合,11人关注 / 5个月以前发布,85,"6,641元/平"
碧桂园学府1号 3室2厅 北,碧桂园学府1号 -新城,3室2厅 | 80.07平米 | 北 | 其他 | 高楼层(共33层)  | 塔楼,0人关注 / 6个月以前发布,70,"8,743元/平"
此房满二不唯一，全江景房，视野开阔。,和富一品 -旧城,5室2厅 | 226.72平米 | 南 北 | 毛坯 | 中楼层(共31层)  | 塔楼,25人关注 / 一年前发布,155,"6,837元/平"
源江花园 电梯中层 南向 业主急售,源江花园 -源潭,3室2厅 | 120.55平米 | 南 | 毛坯 | 中楼层(共17层)  | 平房,5人关注 / 一年前发布,57,"4,729元/平"
凯旋花园 小区管理 电梯三房 采光好,凯旋花园 -新城,3室2厅 | 148.43平米 | 北 | 其他 | 低楼层(共31层)  | 塔楼,1人关注 / 一年前发布,96,"6,468元/平"
保利天汇一线江景，高层南向3+1户型,清远保利天汇 -东城,3室2厅 | 116.73平米 | 南 | 其他 | 高楼层(共32层)  | 塔楼,5人关注 / 8个月以前发布,140,"11,994元/平"
湖景湾(旧城) 3室1厅 北,湖景湾(旧城) -旧城,3室1厅 | 90平米 | 北 | 其他 | 低楼层(共31层)  | 塔楼,5人关注 / 一年前发布,56.8,"6,312元/平"
户型方正，光线充足，证过五产权清晰,东城御峰花园 -东城,3室2厅 | 112.88平米 | 南 | 其他 | 中楼层(共12层)  | 塔楼,2人关注 / 一年前发布,74,"6,556元/平"
汇丰花园 3室2厅 南,汇丰花园 -东城,3室2厅 | 110.27平米 | 南 | 其他 | 高楼层(共23层)  | 塔楼,1人关注 / 6个月以前发布,88.8,"8,053元/平"
星海游艇别墅 4室3厅 西南,星海游艇别墅 -美林湖,4室3厅 | 317.5平米 | 西南 | 其他 | 2层  | 平房 | 独栋别墅 ,4人关注 / 5个月以前发布,460,"14,489元/平"
碧桂园洋房！高层4房！家私电齐全！户型格局好！,碧桂园半岛一号 -碧桂园假日半岛,4室1厅 | 123.91平米 | 南 北 | 其他 | 高楼层(共32层)  | 塔楼,1人关注 / 8个月以前发布,120,"9,685元/平"
金色溪谷 5室3厅 南 北,金色溪谷 -美林湖,5室3厅 | 315.28平米 | 南 北 | 精装 | 低楼层(共2层)  | 暂无数据,4人关注 / 一年前发布,240,"7,613元/平"
碧桂园半岛一号 2室2厅 东北,碧桂园半岛一号 -碧桂园假日半岛,2室2厅 | 88.05平米 | 东北 | 其他 | 低楼层(共33层)  | 塔楼,0人关注 / 9个月以前发布,95,"10,790元/平"
恒大银湖城三房南北通透 忘花园 视野开阔,恒大银湖城 -银盏,3室2厅 | 133.56平米 | 南 北 | 其他 | 中楼层(共28层)  | 板塔结合,1人关注 / 一年前发布,100,"7,488元/平"
前无遮挡，业主诚意出售，钥匙在手，随时看房,美汇半岛 -美林湖,3室2厅 | 140.51平米 | 西北 | 其他 | 低楼层(共17层)  | 塔楼,1人关注 / 8个月以前发布,90,"6,406元/平"
中高层 南北对流南向望山景北向望花园 带装修,恒大银湖城 -银盏,4室2厅 | 165平米 | 南 北 | 精装 | 中楼层(共18层)  | 板塔结合,0人关注 / 2个月以前发布,99.8,"6,049元/平"
南向格局，楼层好，望花园，采光充足,棕榈湾 -美林湖,4室2厅 | 166.97平米 | 北 南 东 | 其他 | 3层  | 平房 | 双拼别墅 ,2人关注 / 4个月以前发布,300,"17,968元/平"
碧桂园江与峸，东城江滨生活舒适区,碧桂园江与峸 -东城,4室2厅 | 131.89平米 | 北 南 | 其他 | 高楼层(共26层)  | 暂无数据,0人关注 / 3天以前发布,125,"9,478元/平"
碧桂园山湖城261方别墅全新装修未入住，南北对流,碧桂园山湖城 -新城,8室2厅 | 261平米 | 南 | 其他 | 3层  | 板楼 | 双拼别墅 ,5人关注 / 一年前发布,478,"18,315元/平"
北江边，顺盈旁龙汇领峰，中高层三房望花园,龙汇领峰 -新城,3室2厅 | 118.69平米 | 北 | 其他 | 高楼层(共32层)  | 塔楼,0人关注 / 5个月以前发布,78,"6,572元/平"
美林湖温馨两房 开放式厨房 东南向可望湖景,美林湖水镇K区 -美林湖,2室1厅 | 64.79平米 | 东南 | 其他 | 高楼层(共17层)  | 塔楼,22人关注 / 一年前发布,46,"7,100元/平"
视野开阔，花园340方，全新未住，看房约！,碧桂园假日半岛 -碧桂园假日半岛,5室2厅 | 310平米 | 南 | 其他 | 低楼层(共3层)  | 暂无数据,3人关注 / 8个月以前发布,370,"11,936元/平"
碧桂园 6房南向 全新装修 保养好 花园集中前置好用,碧桂园假日半岛 -碧桂园假日半岛,6室2厅 | 372.67平米 | 南 | 其他 | 低楼层(共3层)  | 暂无数据,0人关注 / 2个月以前发布,600,"16,101元/平"
听山  独栋别墅  精装修  5层  看房方便,听山美墅 -美林湖,5室3厅 | 380平米 | 南 | 精装 | 3层  | 平房 | 独栋别墅 ,1人关注 / 5个月以前发布,390,"10,264元/平"
碧桂园花语岸小区 7房独栋别墅 保养好省心拎包入住,碧桂园假日半岛 -碧桂园假日半岛,7室2厅 | 256.02平米 | 东北 | 其他 | 低楼层(共3层)  | 暂无数据,0人关注 / 3个月以前发布,550,"21,483元/平"
万达商圈，配套齐全，装修新净，户型靓仔南向望江,海港城 -旧城,3室2厅 | 93平米 | 南 | 其他 | 高楼层(共29层)  | 塔楼,0人关注 / 2天以前发布,83,"8,925元/平"
总价低，临街户型，光线充足，配套成熟,庙园二街 -旧城,3室2厅 | 67平米 | 西南 | 其他 | 高楼层(共7层)  | 暂无数据,2人关注 / 一年前发布,20.8,"3,105元/平"
业主急售 金海湾豪庭低楼层 南北对流望花园,金海湾豪庭 -新城,3室2厅 | 132.8平米 | 南 北 | 其他 | 中楼层(共7层)  | 暂无数据,18人关注 / 6个月以前发布,70,"5,272元/平"
万达商圈，配套齐全，装修新净，户型靓仔南向望江,海港城 -旧城,3室2厅 | 93平米 | 南 | 其他 | 中楼层(共29层)  | 塔楼,0人关注 / 2天以前发布,83,"8,925元/平"
此房可带车位出售  产权清晰 光线充足  南向,胜利雅苑 -旧城,3室2厅 | 104.12平米 | 南 | 其他 | 低楼层(共26层)  | 塔楼,3人关注 / 9个月以前发布,78,"7,492元/平"
花漫湾湖景房 楼下就可以钓鱼，感受湖面的生活,美林湖水镇K区 -美林湖,3室1厅 | 143.42平米 | 西南 | 其他 | 中楼层(共16层)  | 塔楼,3人关注 / 8个月以前发布,140,"9,762元/平"
金色溪谷 5室3厅 南 北,金色溪谷 -美林湖,5室3厅 | 315.28平米 | 南 北 | 精装 | 低楼层(共2层)  | 暂无数据,4人关注 / 一年前发布,240,"7,613元/平"
恒大银湖城 3室2厅 南 北,恒大银湖城 -银盏,3室2厅 | 128平米 | 南 北 | 其他 | 高楼层(共32层)  | 板塔结合,0人关注 / 4天以前发布,96,"7,500元/平"
南向 79方三房 视野开阔 全新未住 近教育地 看房方便,北部万科城 -龙塘,3室1厅 | 79平米 | 南 | 其他 | 中楼层(共28层)  | 塔楼,0人关注 / 4天以前发布,42,"5,317元/平"
万达飞来湖商圈！胜利雅苑3房2卫价格实惠！,胜利雅苑 -旧城,3室2厅 | 116平米 | 南 北 | 其他 | 高楼层(共25层)  | 塔楼,5人关注 / 10个月以前发布,82,"7,069元/平"
东城御峰花园， 南向4房，带精装，配套设施成熟,东城御峰花园 -东城,4室2厅 | 133.69平米 | 东南 | 精装 | 中楼层(共12层)  | 塔楼,1人关注 / 9个月以前发布,120,"8,976元/平"
"位于金碧路与锦绣路交汇处,此房刚需自住.",敏捷东城水岸 -东城,3室2厅 | 120平米 | 东南 | 毛坯 | 高楼层(共32层)  | 塔楼,1人关注 / 一年前发布,105,"8,750元/平"
保利天汇熙园  高层   4+1房  望花园,保利天汇熙园 -东城,4室2厅 | 140平米 | 东南 | 精装 | 高楼层(共34层)  | 塔楼,7人关注 / 一年前发布,165,"11,786元/平"
清华湾花园 东南向全江 四房毛坯诚意出售。,清华 -东城,4室1厅 | 189.32平米 | 南 | 毛坯 | 中楼层(共30层)  | 平房,1人关注 / 7个月以前发布,198,"10,459元/平"
天湖郦都 3室2厅 南,天湖郦都 -东城,3室2厅 | 143平米 | 南 | 毛坯 | 低楼层(共30层)  | 塔楼,2人关注 / 9个月以前发布,97.24,"6,800元/平"
天湖郦都 靓盘望湖，毛坯三房，诚意出售。,天湖郦都 -东城,3室2厅 | 143平米 | 东北 | 毛坯 | 高楼层(共30层)  | 塔楼,8人关注 / 一年前发布,113,"7,903元/平"
锦兴旁     成熟小区    绿化环景优美,汇丰花园 -东城,4室2厅 | 134.96平米 | 南 | 毛坯 | 中楼层(共29层)  | 塔楼,5人关注 / 11个月以前发布,112.8,"8,359元/平"
海港城 万达商圈 135平 电梯中层 南北对流,海港城 -旧城,4室2厅 | 135.84平米 | 南 北 | 毛坯 | 低楼层(共31层)  | 塔楼,6人关注 / 一年前发布,125,"9,203元/平"
业主急售南北对流三房两厅两卫证过两年看房方便,倚湖居 -旧城,3室2厅 | 114平米 | 东南 南 | 毛坯 | 中楼层(共28层)  | 塔楼,0人关注 / 5个月以前发布,100,"8,772元/平"
业主诚心出售：4房带装修，保养好，通风采光好。,御景湖畔 -旧城,4室2厅 | 141.95平米 | 南 | 精装 | 中楼层(共21层)  | 塔楼,0人关注 / 一年前发布,99.8,"7,031元/平"
瀚景天域全江景大四房，前后双阳台。,瀚景天域 -旧城,4室2厅 | 180.8平米 | 东南 | 毛坯 | 中楼层(共32层)  | 塔楼,1人关注 / 一年前发布,195,"10,786元/平"
江边大盘，实用4房，南北对流望江实用户型， 视野开阔,清远保利天汇 -东城,4室1厅 | 139平米 | 南 | 毛坯 | 高楼层(共33层)  | 塔楼,1人关注 / 7个月以前发布,180,"12,950元/平"
大户型5房，环境舒适，江边，公园在家门口,凯景中央首座 -东城,5室2厅 | 281.6平米 | 南 | 毛坯 | 低楼层(共45层)  | 暂无数据,3人关注 / 一年前发布,270,"9,589元/平"
一线江景，采光充足，位置靓，户型方正,凯景中央首座 -东城,5室2厅 | 235.35平米 | 东南 南 | 其他 | 高楼层(共43层)  | 暂无数据,3人关注 / 7个月以前发布,225,"9,561元/平"
一线河景 轻轨站2.5公里 精装修全屋品牌家私 拎包入住,朝南康城 -新城,4室2厅 | 126.08平米 | 东南 | 精装 | 高楼层(共32层)  | 塔楼,12人关注 / 一年前发布,95,"7,535元/平"
小区绿化好，坏境优美，空气清新。,海伦春天 -新城,4室2厅 | 131.72平米 | 南 北 | 毛坯 | 高楼层(共33层)  | 塔楼,31人关注 / 一年前发布,90,"6,833元/平"
此房满二年，业主因置换房子，户型方正,世纪花城 -新城,3室2厅 | 110.75平米 | 东南 | 毛坯 | 中楼层(共26层)  | 塔楼,7人关注 / 一年前发布,72,"6,502元/平"
万达广场，美林广场，飞来湖公园，娱乐休闲一步到位,湖景湾(旧城) -旧城,4室1厅 | 134平米 | 南 | 毛坯 | 高楼层(共31层)  | 塔楼,0人关注 / 2个月以前发布,100,"7,463元/平"
户型方正实用，居住环境良好的一个小区通风，采光好,碧桂园假日半岛 -碧桂园假日半岛,4室2厅 | 272平米 | 东南 | 精装 | 低楼层(共3层)  | 板塔结合,0人关注 / 一年前发布,365,"13,420元/平"
江边大盘，保利发展，前排全江景南向望江实用户型,清远保利天汇 -东城,3室2厅 | 128平米 | 东南 南 | 毛坯 | 高楼层(共25层)  | 塔楼,3人关注 / 9个月以前发布,185,"14,454元/平"
万达旁 海境界一期 南北对流前后阳台 4房2厅双主套,海港成海境界 -旧城,4室2厅 | 135.32平米 | 南 北 | 毛坯 | 中楼层(共33层)  | 暂无数据,1人关注 / 6个月以前发布,128.8,"9,519元/平"
海港城 万达旁飞来湖 中高层东南向 视野开阔,海港城 -旧城,4室2厅 | 122平米 | 东南 | 毛坯 | 中楼层(共32层)  | 塔楼,0人关注 / 一年前发布,122,"10,000元/平"
采光充足，交通便利，小区环境优美，交通，生活配...,昇航丹堤 -旧城,4室2厅 | 131.94平米 | 东南 | 其他 | 中楼层(共33层)  | 塔楼,1人关注 / 一年前发布,100,"7,580元/平"
弘福花园，红本在手，电梯中空复式两层，格局方正实用,弘福花园 -新城,6室2厅 | 250平米 | 南 | 毛坯 | 高楼层(共9层)  | 板塔结合,37人关注 / 一年前发布,128,"5,120元/平"
就算我把房子说到天花乱坠你都不信~直接带你看现房！,朝阳花园 -旧城,4室2厅 | 106平米 | 东 | 精装 | 低楼层(共9层)  | 暂无数据,9人关注 / 一年前发布,52,"4,906元/平"
好房好房，业主很少住，位于城市好位置,梁围大街 -旧城,4室2厅 | 127平米 | 北 | 精装 | 高楼层(共4层)  | 暂无数据,23人关注 / 一年前发布,40,"3,150元/平"
东城 笔架河旁和富东城三房两厅出售,和富东成 -东城,3室2厅 | 126.1平米 | 西北 | 毛坯 | 中楼层(共32层)  | 暂无数据,7人关注 / 一年前发布,89,"7,058元/平"
