标题,开发商,房子信息,发布信息,售价/万,单价
精装修别墅，采光通风很好，证满两年，诚意出售,恒大金碧天下 -红莲湖,3室2厅 | 150.8平米 | 北 | 精装 | 2层  | 板塔结合 | 联排别墅 ,12人关注 / 一年前发布,165,"10,942元/平"
恒大西半岛精装两房，采光好 全明户型，客厅带阳台,恒大金碧天下 -红莲湖,2室1厅 | 74.55平米 | 北 | 简装 | 高楼层(共11层)  | 平房,9人关注 / 8个月以前发布,31,"4,159元/平"
北大资源三期高层，满二年，推窗而见湖，南北通透,北大资源莲湖锦城 -红莲湖,4室2厅 | 119.43平米 | 南 北 | 毛坯 | 高楼层(共34层)  | 板塔结合,0人关注 / 5个月以前发布,60,"5,024元/平"
光谷东 红莲湖 恒大金碧天下 洋房复式 露台约100平,恒大金碧天下 -红莲湖,5室2厅 | 275.94平米 | 南 | 毛坯 | 高楼层(共4层)  | 板楼,1人关注 / 一年前发布,280,"10,148元/平"
恒大金碧天下 双拼别墅 满二年,恒大金碧天下 -红莲湖,4室2厅 | 249.31平米 | 东南 | 毛坯 | 3层  | 暂无数据 | 双拼别墅 ,8人关注 / 一年前发布,300,"12,034元/平"
信基丽池大双拼 前后花园200多平 随时看房,信基丽池澜湾 -红莲湖,5室3厅 | 238.4平米 | 南 北 | 毛坯 | 低楼层(共3层)  | 暂无数据,1人关注 / 一年前发布,295,"12,375元/平"
坐北朝南，格局好，视野开阔，采光充足，,恒大金碧天下 -红莲湖,5室2厅 | 238平米 | 南 北 | 毛坯 | 低楼层(共3层)  | 板塔结合,5人关注 / 一年前发布,200,"8,404元/平"
光谷东 恒大金碧天下 大平层别墅 一线临湖带院子,恒大金碧天下 -红莲湖,4室2厅 | 234平米 | 北 | 毛坯 | 中楼层(共4层)  | 板塔结合,8人关注 / 一年前发布,200,"8,548元/平"
红莲湖高尔夫国际社区 双拼别墅  地上三层大花园,红莲湖高尔夫国际社区 -红莲湖,4室2厅 | 260平米 | 南 | 毛坯 | 低楼层(共3层)  | 暂无数据,2人关注 / 8个月以前发布,249,"9,577元/平"
北大四期联排别墅 已现浇 前后花园  顶楼大露台,北大资源莲湖锦城 -红莲湖,3室2厅 | 140平米 | 南 北 | 毛坯 | 低楼层(共3层)  | 暂无数据,1人关注 / 4个月以前发布,150,"10,715元/平"
恒大金碧天下双拼别墅满二前后大花园 看房提前联系,恒大金碧天下 -红莲湖,5室2厅 | 213.78平米 | 南 | 毛坯 | 低楼层(共3层)  | 暂无数据,0人关注 / 一年前发布,300,"14,034元/平"
北大资源 临湖独栋 400平花园300平露台 带地下室,北大资源莲湖锦城 -红莲湖,6室4厅 | 366平米 | 东南 | 毛坯 | 低楼层(共3层)  | 暂无数据,3人关注 / 6个月以前发布,500,"13,662元/平"
锦绣香江上下两层大洋房，自带大露台。,武汉锦绣香江 -葛店南站,5室2厅 | 234平米 | 南 北 | 毛坯 | 高楼层(共7层)  | 塔楼,8人关注 / 一年前发布,260,"11,112元/平"
环湖大双拼  300平大花园  满二税少,红莲湖高尔夫国际社区 -红莲湖,5室2厅 | 248.15平米 | 南 东南 | 毛坯 | 低楼层(共3层)  | 暂无数据,1人关注 / 5个月以前发布,270,"10,881元/平"
红莲湖童世界旁，高得房率双拼别墅,信基丽池澜湾 -红莲湖,4室3厅 | 176.6平米 | 南 | 毛坯 | 低楼层(共3层)  | 暂无数据,5人关注 / 一年前发布,260,"14,723元/平"
坐北朝南。楼层好，采光充足，视野开阔,武汉锦绣香江 -葛店南站,5室2厅 | 272.73平米 | 南 北 | 毛坯 | 3层  | 塔楼,3人关注 / 一年前发布,432,"15,840元/平"
城南上档次新房刚装修一天未住。,尚景名居 -城南区,5室3厅 | 134平米 | 南 北 | 精装 | 高楼层(共17层)  | 暂无数据,6人关注 / 一年前发布,200,"14,926元/平"
锦绣香江，大洋房，复式楼，带小院，独门入户花园。,武汉锦绣香江 -葛店南站,4室2厅 | 182平米 | 南 北 | 毛坯 | 中楼层(共5层)  | 塔楼,5人关注 / 一年前发布,200,"10,990元/平"
恒大洋房大平层南北通透带四百平花园满二年有钥匙,恒大金碧天下 -红莲湖,5室2厅 | 372平米 | 南 北 | 毛坯 | 低楼层(共4层)  | 板楼,2人关注 / 一年前发布,280,"7,527元/平"
恒大金碧天下，联排别墅，证满2年,恒大金碧天下 -红莲湖,4室2厅 | 238平米 | 南 北 | 毛坯 | 3层  | 板塔结合 | 联排别墅 ,32人关注 / 一年前发布,175,"7,353元/平"
恒大联排别墅   位置好   花园大   满二,恒大金碧天下 -红莲湖,4室2厅 | 194.39平米 | 南 北 | 毛坯 | 3层  | 暂无数据 | 联排别墅 ,1人关注 / 一年前发布,172,"8,849元/平"
恒大金碧天下 独栋别墅 前后大花园 随时看房,恒大金碧天下 -红莲湖,5室2厅 | 305.14平米 | 南 | 毛坯 | 低楼层(共3层)  | 板楼,1人关注 / 一年前发布,410,"13,437元/平"
中信银行上面宏宸公寓小区，电梯复式楼，带大露台。,宏宸公寓 -老城区,5室3厅 | 243.15平米 | 东 西 北 | 简装 | 高楼层(共13层)  | 塔楼,15人关注 / 一年前发布,90,"3,702元/平"
高档小区不要1万，不要9000，只要8000多。,恒大首府二期 -城东区,3室2厅 | 130平米 | 南 北 | 精装 | 低楼层(共34层)  | 板塔结合,6人关注 / 8个月以前发布,97.8,"7,524元/平"
市政公园北 金谷鑫城装修复式楼，满足三房需求,金谷鑫城小区 -葛店管委会,4室2厅 | 94平米 | 南 北 | 简装 | 高楼层(共8层)  | 暂无数据,7人关注 / 一年前发布,40,"4,256元/平"
福泉小区 电梯好楼层 复式湖景房 家装 采光佳,福泉小区 -老城区,4室2厅 | 188平米 | 东南 | 精装 | 高楼层(共23层)  | 暂无数据,5人关注 / 一年前发布,135,"7,181元/平"
装修的复式楼；双层空间+三代人的幸福生活=美丽人生,金谷鑫城小区 -葛店管委会,5室2厅 | 97平米 | 东南 | 简装 | 高楼层(共8层)  | 暂无数据,2人关注 / 一年前发布,42,"4,330元/平"
楼层好。   配套设施齐全。。。 交通便利,光谷维纳阳光 -葛店管委会,3室2厅 | 124.81平米 | 南 | 毛坯 | 低楼层(共12层)  | 塔楼,1人关注 / 一年前发布,40,"3,205元/平"
凤凰路35号 5室2厅 东 西,凤凰路35号 -老城区,5室2厅 | 281.97平米 | 东 西 | 简装 | 低楼层(共8层)  | 暂无数据,1人关注 / 5个月以前发布,90,"3,192元/平"
江边新民街小 xue旁，南北通透   简装,熊家巷15号 -老城区,4室2厅 | 118平米 | 南 北 | 精装 | 中楼层(共8层)  | 暂无数据,2人关注 / 一年前发布,58,"4,916元/平"
一线湖景房 好楼层 格局好 随时看房,恒大金碧天下二期 -红莲湖,4室2厅 | 144平米 | 南 | 精装 | 中楼层(共33层)  | 板楼,11人关注 / 一年前发布,93,"6,459元/平"
房东诚心出售 看房方便 户型方正,金谷鑫城小区 -葛店管委会,4室2厅 | 154.8平米 | 东 | 毛坯 | 中楼层(共7层)  | 暂无数据,15人关注 / 一年前发布,50.8,"3,282元/平"
恒大金碧天下 4室2厅 南,恒大金碧天下 -红莲湖,4室2厅 | 236.71平米 | 南 | 毛坯 | 中楼层(共4层)  | 板楼,4人关注 / 5个月以前发布,160,"6,760元/平"
恒大金碧天下二期 双拼别墅 三面花园 330万,恒大金碧天下二期 -红莲湖,4室2厅 | 255平米 | 南 北 | 毛坯 | 3层  | 板塔结合 | 双拼别墅 ,5人关注 / 一年前发布,330,"12,942元/平"
金碧天下双拼别墅 靠绿化带  院子300平左右,恒大金碧天下二期 -红莲湖,6室2厅 | 243平米 | 南 | 毛坯 | 低楼层(共1层)  | 板塔结合,4人关注 / 一年前发布,325,"13,375元/平"
桂花园社区 3室2厅 南 北,桂花园社区 -城西区,3室2厅 | 98平米 | 南 北 | 精装 | 低楼层(共8层)  | 板楼,0人关注 / 3个月以前发布,33,"3,368元/平"
恒大二期 带地下室 一线临湖 独联双拼 300平花园,恒大金碧天下二期 -红莲湖,4室1厅 | 275平米 | 南 | 毛坯 | 低楼层(共3层)  | 暂无数据,1人关注 / 5个月以前发布,385,"14,000元/平"
金碧天下联排别墅中间户，客厅挑高设计，自带停车位,恒大金碧天下 -红莲湖,4室3厅 | 210平米 | 南 | 毛坯 | 3层  | 板塔结合 | 联排别墅 ,54人关注 / 一年前发布,230,"10,953元/平"
新上 红莲湖恒大金碧天下一期别墅 南北通透 临湖雅居,恒大金碧天下 -红莲湖,4室2厅 | 238平米 | 南 北 | 毛坯 | 低楼层(共3层)  | 板塔结合,11人关注 / 一年前发布,180,"7,564元/平"
恒大金碧天下二期 4室2厅 南,恒大金碧天下二期 -红莲湖,4室2厅 | 178.42平米 | 南 | 毛坯 | 低楼层(共2层)  | 暂无数据,0人关注 / 5个月以前发布,193,"10,818元/平"
买一层得两层，钥匙在手，可随时看房,高知秀园 -城南区,5室3厅 | 140平米 | 南 | 简装 | 高楼层(共8层)  | 板塔结合,3人关注 / 一年前发布,72,"5,143元/平"
光谷东 恒大金碧天下二期独栋别墅 花园300平地下室,恒大金碧天下二期 -红莲湖,5室3厅 | 298.8平米 | 南 | 毛坯 | 2层  | 板塔结合 | 双拼别墅 ,7人关注 / 一年前发布,405,"13,555元/平"
光谷东 金碧天下洋房带300平大花园 满二年无大税,恒大金碧天下 -红莲湖,5室3厅 | 372.02平米 | 南 | 毛坯 | 低楼层(共4层)  | 暂无数据,8人关注 / 一年前发布,298,"8,011元/平"
恒大大双拼别墅 客厅6米3挑空 前后无遮挡 背靠景观带,恒大金碧天下二期 -红莲湖,5室3厅 | 250.34平米 | 南 | 毛坯 | 低楼层(共3层)  | 暂无数据,4人关注 / 一年前发布,310,"12,384元/平"
一中旁隆泰口  四室两厅  南北通透简装,南浦路133号 -老城区,4室2厅 | 143.96平米 | 南 北 | 简装 | 中楼层(共7层)  | 暂无数据,0人关注 / 一年前发布,75,"5,210元/平"
恒大二期低密度湖居双拼别墅 南北通透 随时可看,恒大金碧天下二期 -红莲湖,7室2厅 | 240平米 | 南 北 | 毛坯 | 低楼层(共3层)  | 板楼,1人关注 / 一年前发布,310,"12,917元/平"
临湖双拼 一线看湖房源 三面花园户型方正,北大资源莲湖锦城 -红莲湖,5室1厅 | 225.73平米 | 南 | 毛坯 | 低楼层(共3层)  | 暂无数据,0人关注 / 9个月以前发布,345,"15,284元/平"
恒大二期双拼别墅 地上三层，前后有小院，带停车位,恒大金碧天下二期 -红莲湖,4室3厅 | 250.34平米 | 东南 | 毛坯 | 3层  | 暂无数据,2人关注 / 一年前发布,272,"10,866元/平"
别墅南入户边户 大花园 已做现浇,北大资源莲湖锦城 -红莲湖,4室2厅 | 142.02平米 | 南 | 毛坯 | 低楼层(共3层)  | 暂无数据,2人关注 / 5个月以前发布,154,"10,844元/平"
光谷东  恒大品牌  业主急售  A级风景区,恒大金碧天下 -红莲湖,4室2厅 | 238平米 | 南 北 | 毛坯 | 3层  | 板塔结合 | 联排别墅 ,2人关注 / 一年前发布,230,"9,664元/平"
锦绣香江洋房 采光好，开间大，一梯两户,武汉锦绣香江 -葛店南站,4室2厅 | 141.33平米 | 南 | 毛坯 | 中楼层(共8层)  | 塔楼,3人关注 / 一年前发布,118,"8,350元/平"
楼层好，朝向不错 视野开阔  设施齐全,武汉锦绣香江 -葛店南站,4室2厅 | 182平米 | 南 | 毛坯 | 低楼层(共9层)  | 塔楼,2人关注 / 一年前发布,140,"7,693元/平"
恒大金碧天下一线湖景双拼别墅，地上三层，三面大花园,恒大金碧天下 -红莲湖,5室2厅 | 213.78平米 | 南 | 毛坯 | 低楼层(共3层)  | 暂无数据,200人关注 / 2个月以前发布,208,"9,730元/平"
带车库院子露台房产证在手随时可签。,然梦园 -城南区,5室2厅 | 206.44平米 | 南 北 | 毛坯 | 低楼层(共3层)  | 塔楼,12人关注 / 一年前发布,155,"7,509元/平"
适合大家庭居住，精装中间楼层，通透采光好,鸿盛花园 -城南区,4室2厅 | 188.41平米 | 北 南 | 精装 | 中楼层(共9层)  | 暂无数据,1人关注 / 2个月以前发布,89.8,"4,767元/平"
金碧天下联排别墅，格局方正，位置好，视野采光好,恒大金碧天下 -红莲湖,5室2厅 | 238平米 | 南 | 毛坯 | 低楼层(共3层)  | 暂无数据,2人关注 / 3个月以前发布,180,"7,564元/平"
地铁口现房，低价房源等你来看。,祥瑞东方城 -葛店南站,3室2厅 | 107平米 | 南 北 | 毛坯 | 中楼层(共33层)  | 塔楼,37人关注 / 一年前发布,70,"6,543元/平"
新城汇隽 3室2厅 南,新城汇隽 -葛店管委会,3室2厅 | 113.99平米 | 南 | 精装 | 高楼层(共32层)  | 板楼,0人关注 / 1个月以前发布,105,"9,212元/平"
寿昌花园   朝南大两房精装修  没住过人  拎包直住,寿昌花园 -城南区,3室2厅 | 88.43平米 | 南 北 | 精装 | 高楼层(共21层)  | 暂无数据,0人关注 / 31天以前发布,69.8,"7,894元/平"
南塔小区，房东家装，保养良好，拎包入住。,南塔小区 -老城区,3室1厅 | 72.25平米 | 南 北 | 精装 | 中楼层(共6层)  | 暂无数据,1人关注 / 1个月以前发布,39.8,"5,509元/平"
丰润园四室两厅两卫户型方正朝南阳光好,丰润园 -城南区,4室2厅 | 177平米 | 南 北 | 精装 | 中楼层(共8层)  | 板楼,0人关注 / 1个月以前发布,73,"4,125元/平"
小南门巷18号 3室2厅 南 北,小南门巷18号 -老城区,3室2厅 | 120.57平米 | 南 北 | 精装 | 高楼层(共5层)  | 暂无数据,0人关注 / 24天以前发布,49.8,"4,131元/平"
建设街16-1号 3室2厅 南 北,建设街16-1号 -老城区,3室2厅 | 94.33平米 | 南 北 | 精装 | 中楼层(共7层)  | 暂无数据,2人关注 / 24天以前发布,48.8,"5,174元/平"
凯瑞城 3室1厅 南 北,凯瑞城 -城南区,3室1厅 | 120平米 | 南 北 | 毛坯 | 低楼层(共34层)  | 暂无数据,0人关注 / 25天以前发布,60,"5,000元/平"
城南的电梯房，三房，内北通透，毛坯随意装，,锦绣华林 -城南区,3室2厅 | 107平米 | 南 北 | 毛坯 | 中楼层(共25层)  | 板楼,0人关注 / 24天以前发布,47,"4,393元/平"
尚东嘉景苑 3室2厅 南,尚东嘉景苑 -葛店管委会,3室2厅 | 91平米 | 南 | 毛坯 | 低楼层(共9层)  | 塔楼,0人关注 / 29天以前发布,26,"2,858元/平"
凯瑞城 3室2厅 南,凯瑞城 -城南区,3室2厅 | 95.92平米 | 南 | 毛坯 | 高楼层(共34层)  | 暂无数据,0人关注 / 23天以前发布,59.8,"6,235元/平"
大三房，楼层好，房东诚意出售，,祥瑞东方城 -葛店南站,3室2厅 | 125平米 | 南 | 毛坯 | 中楼层(共18层)  | 板楼,0人关注 / 17天以前发布,65,"5,200元/平"
温馨家园花园小区 3室2厅 南 北,温馨家园花园小区 -城南区,3室2厅 | 109平米 | 南 北 | 其他 | 中楼层(共8层)  | 板楼,0人关注 / 18天以前发布,59.8,"5,487元/平"
凯瑞城 3室2厅 南 北,凯瑞城 -城南区,3室2厅 | 127.66平米 | 南 北 | 毛坯 | 高楼层(共34层)  | 暂无数据,0人关注 / 23天以前发布,76.8,"6,016元/平"
荣府 纯毛坯，电梯小高层，中间好楼层,荣府天域 -城南区,3室2厅 | 102.31平米 | 南 北 | 毛坯 | 低楼层(共17层)  | 暂无数据,0人关注 / 31天以前发布,83.8,"8,191元/平"
華堂景苑 4室2厅 南 北,華堂景苑 -城南区,4室2厅 | 165平米 | 南 北 | 毛坯 | 中楼层(共8层)  | 暂无数据,1人关注 / 22天以前发布,68,"4,122元/平"
红莲湖 恒大金碧天下 精装+软装 湖景3房 拎包住,恒大金碧天下 -红莲湖,2室1厅 | 92平米 | 南 | 精装 | 中楼层(共33层)  | 板楼,0人关注 / 1个月以前发布,55,"5,979元/平"
菱湖印象精装两房，证满二，房东诚心出售。,菱湖印象 -葛店南站,2室1厅 | 81平米 | 南 | 精装 | 中楼层(共15层)  | 板楼,0人关注 / 25天以前发布,64,"7,902元/平"
毛坯两房一线湖景，朝南户型，高楼层,武汉锦绣香江 -葛店南站,2室2厅 | 79平米 | 南 | 毛坯 | 高楼层(共26层)  | 塔楼,0人关注 / 30天以前发布,45,"5,697元/平"
仪表厂宿舍 2室1厅 南,仪表厂宿舍 -葛店高中,2室1厅 | 74平米 | 南 | 简装 | 高楼层(共6层)  | 暂无数据,0人关注 / 22天以前发布,13,"1,757元/平"
葛店南站旁菱湖印象两室两厅房东低价出售,菱湖印象 -葛店南站,2室1厅 | 70.5平米 | 南 | 毛坯 | 中楼层(共17层)  | 塔楼,0人关注 / 29天以前发布,38,"5,391元/平"
证满二 采光充足 南北阳台 中间好楼层,光谷东郡小区 -葛店南站,2室2厅 | 86.91平米 | 东 南 | 毛坯 | 中楼层(共20层)  | 塔楼,0人关注 / 29天以前发布,45.5,"5,236元/平"
御景天成小区 1室1厅 南,御景天成小区 -葛店管委会,1室1厅 | 57平米 | 南 | 毛坯 | 低楼层(共11层)  | 塔楼,0人关注 / 20天以前发布,15.9,"2,790元/平"
装修电梯两房，户型宽敞方正 满二税费少,光谷佳园 -葛店高中,2室2厅 | 85.19平米 | 西北 | 精装 | 高楼层(共14层)  | 平房,9人关注 / 一年前发布,36,"4,226元/平"
地铁口小两房，锦绣香江，满二，税少，钥匙在手,武汉锦绣香江 -葛店南站,2室1厅 | 79.48平米 | 南 | 毛坯 | 中楼层(共25层)  | 塔楼,0人关注 / 7个月以前发布,65,"8,179元/平"
小区绿化环境好适合宜居！鸟语花香   锦绣香江,武汉锦绣香江 -葛店南站,2室2厅 | 79.15平米 | 南 | 毛坯 | 中楼层(共26层)  | 塔楼,2人关注 / 一年前发布,49.8,"6,292元/平"
御景天成  电梯中层 毛坯一房 环境舒适,御景天成小区 -葛店管委会,1室1厅 | 44.96平米 | 北 | 毛坯 | 中楼层(共11层)  | 塔楼,1人关注 / 一年前发布,18,"4,004元/平"
小区配套齐全，交通便利，地铁口近,祥瑞东方城 -葛店南站,2室2厅 | 94.24平米 | 南 | 毛坯 | 高楼层(共18层)  | 板楼,2人关注 / 一年前发布,60,"6,367元/平"
紫菱东岸 毛坯三房 电梯高层 环境舒适,紫菱东岸 -葛店南站,3室2厅 | 91.6平米 | 南 北 | 毛坯 | 高楼层(共33层)  | 板楼,12人关注 / 一年前发布,69.5,"7,588元/平"
光谷佳园一房，住着舒适，环境优美,光谷佳园 -葛店高中,1室1厅 | 45.26平米 | 南 北 | 毛坯 | 高楼层(共9层)  | 板楼,25人关注 / 一年前发布,11,"2,431元/平"
城南电梯好房，环境优美，交通便利！,万佳凯旋城 -城南区,2室2厅 | 77.17平米 | 南 | 精装 | 低楼层(共14层)  | 板楼,7人关注 / 一年前发布,62,"8,035元/平"
十字路口   优质地段    小两房,裕秀华府 -葛店管委会,2室2厅 | 85.6平米 | 南 | 毛坯 | 低楼层(共16层)  | 板楼,1人关注 / 一年前发布,33,"3,856元/平"
地铁口紫菱东岸一室一厅一厨一卫一阳台产权70年,紫菱东岸 -葛店南站,1室1厅 | 44.5平米 | 西 | 毛坯 | 低楼层(共33层)  | 板楼,11人关注 / 9个月以前发布,29.8,"6,697元/平"
开发区广场旁，方正采光好两房 价格划算,中央城 -葛店管委会,2室2厅 | 85.88平米 | 南 | 毛坯 | 高楼层(共7层)  | 暂无数据,2人关注 / 一年前发布,26,"3,028元/平"
御景天成全亮三室，小区环境好，住的舒适,御景天成小区 -葛店管委会,3室2厅 | 106.58平米 | 南 | 毛坯 | 中楼层(共8层)  | 塔楼,1人关注 / 一年前发布,29.8,"2,797元/平"
中央美地精装两房，全新装修 品牌家具家电,中央美地 -城东区,2室2厅 | 82.59平米 | 南 | 精装 | 高楼层(共7层)  | 板楼,0人关注 / 3个月以前发布,43.8,"5,304元/平"
人性化空间布局 畅达合理 胸中丘壑不言自明,中央城 -葛店管委会,2室1厅 | 82平米 | 东南 | 毛坯 | 中楼层(共7层)  | 暂无数据,1人关注 / 一年前发布,34,"4,147元/平"
精致户型——享受无限阳光生活.,光谷佳园 -葛店高中,2室2厅 | 85.19平米 | 南 | 毛坯 | 中楼层(共14层)  | 平房,4人关注 / 一年前发布,26,"3,053元/平"
光谷佳园优质一房，毛胚房带大露台,光谷佳园 -葛店高中,1室1厅 | 45.28平米 | 南 北 | 精装 | 高楼层(共9层)  | 板楼,15人关注 / 一年前发布,14,"3,092元/平"
小区绿化好，配套全，生活交通便利,光谷佳园 -葛店高中,2室1厅 | 84.53平米 | 南 | 毛坯 | 低楼层(共18层)  | 板楼,0人关注 / 3个月以前发布,35,"4,141元/平"
7业主诚心出售，户型方正，格局合理，高楼层无遮挡,光谷佳园 -葛店高中,2室2厅 | 90.27平米 | 南 | 毛坯 | 高楼层(共24层)  | 平房,0人关注 / 一年前发布,43,"4,764元/平"
房东诚心出售，有钥匙随时看房。,光谷维纳阳光 -葛店管委会,3室2厅 | 114.17平米 | 南 | 毛坯 | 中楼层(共12层)  | 暂无数据,2人关注 / 一年前发布,68,"5,957元/平"
光谷佳园步梯两房总价不高，刚需可选,光谷佳园 -葛店高中,2室2厅 | 92.4平米 | 南 | 毛坯 | 高楼层(共9层)  | 暂无数据,1人关注 / 一年前发布,18,"1,949元/平"
格局合理，利用率高，公摊小，得房率高,景泰嘉园 -葛店高中,2室1厅 | 64.04平米 | 东南 南 | 毛坯 | 高楼层(共9层)  | 暂无数据,11人关注 / 一年前发布,13,"2,030元/平"
绿茵小镇四期房龄很新，采光好无遮挡,光谷佳园 -葛店高中,2室2厅 | 81.73平米 | 南 | 毛坯 | 中楼层(共18层)  | 暂无数据,1人关注 / 8个月以前发布,45,"5,506元/平"
鑫瑞名居 毛坯两房 室内通透  户型方正,鑫瑞名居 -葛店高中,2室2厅 | 85平米 | 南 | 毛坯 | 低楼层(共19层)  | 板楼,0人关注 / 一年前发布,38,"4,471元/平"
*正2房，客厅和卧室大阳台是通的，采光好。,光谷佳园 -葛店高中,2室2厅 | 74.58平米 | 南 | 毛坯 | 中楼层(共9层)  | 暂无数据,9人关注 / 一年前发布,20,"2,682元/平"
光谷佳园绿化面积大，物业管理好，葛店规模好小区。,光谷佳园 -葛店高中,2室2厅 | 73.85平米 | 南 | 毛坯 | 中楼层(共9层)  | 暂无数据,1人关注 / 一年前发布,20,"2,709元/平"
采光好，无遮挡，格局合理，利用率高，公摊小，,德福中央城 -葛店高中,2室2厅 | 90.52平米 | 南 | 毛坯 | 高楼层(共11层)  | 暂无数据,2人关注 / 一年前发布,28,"3,094元/平"
光谷佳园 1室1厅 东,光谷佳园 -葛店高中,1室1厅 | 64.42平米 | 东 | 毛坯 | 中楼层(共12层)  | 暂无数据,0人关注 / 4个月以前发布,35,"5,434元/平"
东谷中鑫城优质精装修两房，拎包入住,东谷中鑫城 -葛店高中,2室2厅 | 78.49平米 | 南 北 | 精装 | 中楼层(共13层)  | 塔楼,1人关注 / 一年前发布,35,"4,460元/平"
此房屋户型好， 楼层不错 视野开阔 证满五,景泰嘉园 -葛店高中,3室2厅 | 97.11平米 | 南 北 | 毛坯 | 高楼层(共9层)  | 暂无数据,0人关注 / 一年前发布,29,"2,987元/平"
品质小区，出行方便，单价便宜，房东急售，,凤华名邸 -葛店高中,2室2厅 | 90.21平米 | 南 | 毛坯 | 中楼层(共7层)  | 塔楼,1人关注 / 一年前发布,23,"2,550元/平"
单价*低，户型方正无浪费面积。。,光谷佳园 -葛店高中,2室2厅 | 81.5平米 | 南 | 毛坯 | 中楼层(共9层)  | 板楼,3人关注 / 一年前发布,30,"3,681元/平"
葛店德福中央城 步梯二楼 价格优美 随时看房,德福中央城 -葛店高中,2室2厅 | 79.97平米 | 南 | 毛坯 | 低楼层(共8层)  | 板楼,0人关注 / 11个月以前发布,24,"3,002元/平"
国道旁，毛坯三房，小区环境好，证满，税少,景泰嘉园 -葛店高中,2室2厅 | 90平米 | 东南 | 毛坯 | 中楼层(共8层)  | 暂无数据,0人关注 / 一年前发布,38,"4,223元/平"
光谷东地铁口 公交就在小区门口爱她，就给给她一个家,景泰嘉园 -葛店高中,2室2厅 | 84平米 | 南 北 | 精装 | 高楼层(共8层)  | 板楼,4人关注 / 一年前发布,25,"2,977元/平"
曦城 好楼层 大两房 价格可谈,曦城 -城南区,2室2厅 | 87.1平米 | 南 | 精装 | 高楼层(共17层)  | 塔楼,0人关注 / 2个月以前发布,66.8,"7,670元/平"
精致小房，中间好楼层，低价出售。,光谷佳园 -葛店高中,1室2厅 | 58.29平米 | 南 | 毛坯 | 中楼层(共18层)  | 暂无数据,0人关注 / 一年前发布,26,"4,461元/平"
凤华名邸毛坯两房，步梯楼层好，低价出售,凤华名邸 -葛店高中,2室2厅 | 95平米 | 南 | 毛坯 | 中楼层(共6层)  | 暂无数据,5人关注 / 一年前发布,25,"2,632元/平"
此小区规模不大，环境不错，入住人口多。,御景名城 -葛店高中,2室2厅 | 85平米 | 南 | 毛坯 | 低楼层(共16层)  | 板楼,0人关注 / 一年前发布,32,"3,765元/平"
曦华佳苑小两房，首付100000元起,曦华佳苑 -葛店高中,2室1厅 | 56.14平米 | 南 | 毛坯 | 低楼层(共26层)  | 塔楼,0人关注 / 一年前发布,27,"4,810元/平"
鑫瑞名居 毛坯两房 室内通透  户型方正,鑫瑞名居 -葛店高中,2室2厅 | 85平米 | 南 | 毛坯 | 低楼层(共19层)  | 板楼,0人关注 / 一年前发布,38,"4,471元/平"
地铁口成熟小区，环境好，户型方正,菱湖印象 -葛店南站,2室2厅 | 82.16平米 | 南 | 毛坯 | 低楼层(共17层)  | 塔楼,0人关注 / 一年前发布,50,"6,086元/平"
葛店南站菱湖印象精装房 保养很好 满五唯一 拎包入住,菱湖印象 -葛店南站,2室2厅 | 72.33平米 | 南 | 精装 | 中楼层(共15层)  | 塔楼,3人关注 / 4个月以前发布,49.5,"6,844元/平"
菱湖印象 2室1厅 南 北,菱湖印象 -葛店南站,2室1厅 | 72.56平米 | 南 北 | 毛坯 | 低楼层(共15层)  | 板楼,2人关注 / 一年前发布,51,"7,029元/平"
金谷鑫城 大两房 诚信出售 错过就要拍大腿了,金谷鑫城小区 -葛店管委会,2室2厅 | 88.15平米 | 东南 | 毛坯 | 中楼层(共8层)  | 塔楼,5人关注 / 一年前发布,32,"3,631元/平"
光谷佳园两室一厅 电梯高层非顶楼 证满2年采光好,光谷佳园 -葛店高中,2室1厅 | 91.13平米 | 南 | 毛坯 | 高楼层(共13层)  | 暂无数据,1人关注 / 一年前发布,28,"3,073元/平"
光谷佳园 电梯一房带天然气 中间楼层,光谷佳园 -葛店高中,1室1厅 | 58.29平米 | 北 | 毛坯 | 中楼层(共18层)  | 暂无数据,0人关注 / 一年前发布,25,"4,289元/平"
楼层好 视野开阔 采光好  ，房东诚心出售,昊城景都 -葛店管委会,2室1厅 | 87.99平米 | 南 | 毛坯 | 中楼层(共18层)  | 塔楼,0人关注 / 5个月以前发布,40,"4,546元/平"
房东急售 看房方便 中间楼层 老证,昊城景都 -葛店管委会,2室2厅 | 97.34平米 | 南 | 毛坯 | 高楼层(共12层)  | 塔楼,0人关注 / 一年前发布,52,"5,343元/平"
大两房的户型。满二，   出行便利,金谷鑫城小区 -葛店管委会,2室2厅 | 95.96平米 | 南 | 毛坯 | 中楼层(共8层)  | 板楼,7人关注 / 一年前发布,39,"4,065元/平"
开发区昊城景都复式两房 户型优 价格美 随时看,昊城景都 -葛店管委会,2室2厅 | 55.11平米 | 北 | 毛坯 | 高楼层(共12层)  | 塔楼,2人关注 / 一年前发布,28,"5,081元/平"
金谷鑫城 小户型 好楼层 价格可谈,金谷鑫城小区 -葛店管委会,1室1厅 | 49.6平米 | 南 | 毛坯 | 低楼层(共8层)  | 塔楼,0人关注 / 2个月以前发布,24,"4,839元/平"
