标题,开发商,房子信息,发布信息,售价/万,单价
南北通透 一楼有个大院子 业主诚心出售 户型方正,橘郡万绿园 -铜陵路,3室2厅 | 104.8平米 | 南 北 | 简装 | 低楼层(共6层) | 2004年建 | 板楼,10人关注 / 2个月以前发布,120,"11,451元/平"
此房户型方正 业主诚心出售 生活配套齐全,舒馨花园北区 -杏花村,2室1厅 | 64.34平米 | 南 | 其他 | 中楼层(共6层) | 2005年建 | 塔楼,3人关注 / 24天以前发布,67,"10,414元/平"
四里河万科森林城 总价低 刚需入手  民用水电非公寓,森林丁香苑 -四里河,2室1厅 | 56.39平米 | 南 | 简装 | 高楼层(共18层)  | 板楼,3人关注 / 22天以前发布,73,"12,946元/平"
电梯房，诚心出售， 精装自住的，楼层好,名都花园 -常青,2室1厅 | 74.01平米 | 南 | 其他 | 高楼层(共9层) | 2007年建 | 板塔结合,0人关注 / 26天以前发布,76,"10,269元/平"
庐阳产证 边户 万达旁 地铁口 人车分流,恒泰但丁堡阿奎利亚 -北城,3室1厅 | 106平米 | 南 | 简装 | 高楼层(共18层) | 2010年建 | 板塔结合,0人关注 / 20天以前发布,92,"8,680元/平"
房东急售，小区交通十分方便，位置很好,通和易居同辉北苑 -西园,2室1厅 | 42.92平米 | 南 | 精装 | 中楼层(共33层) | 2012年建 | 板楼,0人关注 / 18天以前发布,165,"38,444元/平"
远大尚林苑 2室1厅 南 北,远大尚林苑 -临湖,2室1厅 | 78.21平米 | 南 北 | 毛坯 | 低楼层(共25层)  | 板楼,2人关注 / 24天以前发布,115,"14,705元/平"
高新产证 6号线在建 望江路商品房 通勤好 飞机户三房,瑞和山水居 -兴园,3室2厅 | 88.63平米 | 南 | 简装 | 低楼层(共33层) | 2017年建 | 板塔结合,6人关注 / 24天以前发布,137,"15,458元/平"
中高楼层采光好，三房两厅，精装修配套齐全,文一名门北郡 -北城,3室2厅 | 89.9平米 | 南 | 精装 | 中楼层(共29层)  | 板塔结合,0人关注 / 19天以前发布,105,"11,680元/平"
大蜀山 地铁口 无公摊 看房有钥匙满两年,甘泉新村西区 -新产业园,2室2厅 | 64.77平米 | 南 | 毛坯 | 高楼层(共6层)  | 板塔结合,1人关注 / 17天以前发布,82,"12,661元/平"
政务南 地铁口 采光好 看房方便有钥匙 诚心出售,德信文锦新城 -芙蓉,2室2厅 | 96.59平米 | 南 | 精装 | 低楼层(共24层) | 2006年建 | 塔楼,1人关注 / 24天以前发布,175,"18,118元/平"
经典四房两卫，带暖气，户型方正，视野宽阔 交通方便,金色池塘 -井岗镇,4室2厅 | 119.79平米 | 南 | 精装 | 低楼层(共6层) | 2008年建 | 板楼,1人关注 / 28天以前发布,200,"16,696元/平"
高新产证 6号线在建 望江路商品房 通勤好 飞机户三房,瑞和山水居 -兴园,3室2厅 | 88.63平米 | 南 | 简装 | 低楼层(共33层) | 2017年建 | 板塔结合,6人关注 / 24天以前发布,137,"15,458元/平"
中高楼层采光好，三房两厅，精装修配套齐全,文一名门北郡 -北城,3室2厅 | 89.9平米 | 南 | 精装 | 中楼层(共29层)  | 板塔结合,0人关注 / 19天以前发布,105,"11,680元/平"
诚心出售，楼层好，户型方正，精装修拎包入住,公园道1号 -井岗镇,3室2厅 | 120.8平米 | 南 北 | 精装 | 高楼层(共18层) | 2011年建 | 板楼,0人关注 / 25天以前发布,215,"17,799元/平"
业主急售  万科两房 随时看房 诚心卖 精装自住,滨湖万科城 -烟墩,2室2厅 | 75.37平米 | 南 | 精装 | 34层 | 2013年建 | 板塔结合,3人关注 / 26天以前发布,184,"24,413元/平"
已满二，93平低价无他，入住南七里优选,金隅南七里 -稻香村,3室2厅 | 92.23平米 | 南 | 精装 | 低楼层(共34层) | 2019年建 | 板塔结合,1人关注 / 18天以前发布,305,"33,070元/平"
此房满五年唯一，位置安静，业主诚意出售，看房随时。,新华学府春天 -南七,2室2厅 | 91.13平米 | 南 | 简装 | 低楼层(共34层) | 2012年建 | 板塔结合,3人关注 / 25天以前发布,180,"19,753元/平"
明珠广场地铁口华地润园精装修小三房房主诚心出售,华地润园 -莲花,3室1厅 | 89.26平米 | 南 | 精装 | 34层 | 2015年建 | 板塔结合,0人关注 / 24天以前发布,212,"23,751元/平"
央企开发 品牌物业 户型方正 小区环境优美,岭湖墅 -蜀麓,3室1厅 | 99.1平米 | 南 | 精装 | 18层 | 2015年建 | 板塔结合,8人关注 / 26天以前发布,265,"26,741元/平"
包公园地铁口 万达旁 低总价 中间楼层 好楼层视野好,美菱集团公司 -包公,2室1厅 | 59.74平米 | 南 | 简装 | 中楼层(共6层) | 1998年建 | 板楼,1人关注 / 24天以前发布,120,"20,088元/平"
上城国际，电梯房 低总价 随时看房,上城国际风荷苑二期 -杏林,2室1厅 | 72.47平米 | 东 西 | 精装 | 中楼层(共18层) | 2010年建 | 板楼,2人关注 / 26天以前发布,118,"16,283元/平"
地铁口，格局好 采光充足 精装修  房主诚心出售,禹洲翡翠湖郡 -芙蓉,3室2厅 | 94.72平米 | 南 | 精装 | 高楼层(共24层) | 2016年建 | 板塔结合,4人关注 / 25天以前发布,220,"23,227元/平"
经开区全线湖景房，业主急售，满五唯一，售房诚意度高,御湖观邸 -海恒,2室2厅 | 84.1平米 | 南 | 精装 | 高楼层(共33层) | 2013年建 | 板塔结合,1人关注 / 22天以前发布,170,"20,215元/平"
融祥园精装三室朝南，景观翡翠湖,融科城融祥园 -芙蓉,3室1厅 | 96.6平米 | 南 | 精装 | 34层 | 2015年建 | 板楼,3人关注 / 25天以前发布,265,"27,433元/平"
业主诚心出售精装修带车位，材料好装修新！朝南采光好,航空新城 -南岗镇,3室1厅 | 89.76平米 | 南 | 精装 | 中楼层(共31层) | 2017年建 | 板塔结合,0人关注 / 16天以前发布,198,"22,059元/平"
满五唯一 采光好 天然氧吧 交通便利,同和民康百合园 -淝河镇,2室1厅 | 65.67平米 | 南 | 精装 | 中楼层(共6层)  | 板塔结合,3人关注 / 25天以前发布,72,"10,964元/平"
南艳湖板块 168南， 精装边户 大三房,中环湖滨公馆 -临湖,3室2厅 | 99.96平米 | 南 | 精装 | 低楼层(共33层) | 2017年建 | 板塔结合,1人关注 / 1个月以前发布,247,"24,710元/平"
曦园前排边户，高品质，全天采光，视野开阔，精装修,万科森林公园曦园 -森林公园,3室2厅 | 111.17平米 | 南 西 北 | 精装 | 中楼层(共28层) | 2013年建 | 板塔结合,1人关注 / 1个月以前发布,390,"35,082元/平"
滨湖世纪城春融苑 2室2厅 南,滨湖世纪城春融苑 -滨湖世纪,2室2厅 | 89.72平米 | 南 | 简装 | 低楼层(共33层) | 2008年建 | 板楼,2人关注 / 28天以前发布,177,"19,729元/平"
居家装修可直接入住，中间户小三房，看中价格可谈,华邦观筑里 -芙蓉,3室2厅 | 86.81平米 | 南 北 | 精装 | 34层  | 板塔结合,1人关注 / 29天以前发布,235,"27,071元/平"
带院子带阳光房 采光足 位置佳沐浴全天阳光,一里洋房 -芙蓉,4室2厅 | 143.79平米 | 南 | 精装 | 低楼层(共6层) | 2007年建 | 板塔结合,5人关注 / 26天以前发布,305,"21,212元/平"
精装自住，满五唯一，有产权车位，好楼层，视野开阔！,南郡明珠 -锦绣,3室2厅 | 103.07平米 | 南 | 精装 | 中楼层(共18层) | 2011年建 | 板塔结合,0人关注 / 19天以前发布,165,"16,009元/平"
楼栋位置好 中间楼层 采光视野无遮挡 南北通透,世纪阳光花园金阳苑 -包公,3室2厅 | 132.94平米 | 南 北 | 简装 | 中楼层(共6层)  | 板塔结合,1人关注 / 19天以前发布,232,"17,452元/平"
"天鹅湖畔，三房两卫,居家装修，满五唯一, 天鹅湖景房",天鹅湖畔小区 -笔架山,3室2厅 | 127.15平米 | 南 北 | 精装 | 中楼层(共18层) | 2008年建 | 板塔结合,2人关注 / 19天以前发布,592,"46,560元/平"
临湖苑精装修边户大三房 南北通透楼层好 房东诚心出售,万达临湖苑B区 -环湖CBD,3室2厅 | 118.38平米 | 南 北 | 精装 | 高楼层(共33层) | 2015年建 | 板塔结合,0人关注 / 21天以前发布,280,"23,653元/平"
婚房装修 满税三房两厅南门45，中出售,华地森林湖 -林店,3室2厅 | 87.74平米 | 南 北 | 精装 | 中楼层(共34层) | 2015年建 | 板塔结合,1人关注 / 28天以前发布,179,"20,402元/平"
万振逍遥院 一楼带院子 精装修的 拎包入住 房东急卖,万振逍遥苑四期 -周谷堆,3室2厅 | 130.54平米 | 南 | 其他 | 低楼层(共22层) | 2008年建 | 板塔结合,1人关注 / 18天以前发布,248,"18,999元/平"
万科品质 中高楼层采光视野开阔 地铁口 交通便利,滨湖万科城 -烟墩,3室2厅 | 94.12平米 | 南 | 精装 | 31层 | 2013年建 | 板塔结合,2人关注 / 16天以前发布,248,"26,350元/平"
自住精装标准三房，诚心卖，户型好，视野好，采光好,海亮九玺 -蜀麓,3室2厅 | 87.43平米 | 南 | 精装 | 中楼层(共34层) | 2016年建 | 板塔结合,7人关注 / 26天以前发布,219,"25,049元/平"
小区临万达，五楼采光好，有8平地下室，家具家电全留,海洲景秀世家 -龙岗,2室2厅 | 77.45平米 | 南 | 精装 | 高楼层(共6层) | 2012年建 | 板塔结合,0人关注 / 26天以前发布,92,"11,879元/平"
美邻馨园  三室两厅两卫   楼层好  业主诚心卖,美邻馨园 -芜湖路,3室2厅 | 127.7平米 | 南 | 其他 | 中楼层(共6层) | 2009年建 | 板楼,0人关注 / 20天以前发布,176,"13,783元/平"
融祥园精装三居室，三房朝南，景观翡翠湖,融科城融祥园 -芙蓉,3室2厅 | 96.28平米 | 南 北 | 精装 | 中楼层(共34层) | 2015年建 | 板塔结合,0人关注 / 25天以前发布,275,"28,563元/平"
此房满二，房屋一共为六层，此房在2层，楼层比较好,盛和佳苑 -大杨镇,2室1厅 | 80.02平米 | 南 | 简装 | 低楼层(共6层) | 2010年建 | 板塔结合,0人关注 / 28天以前发布,69,"8,623元/平"
国建新上小三房，好楼层，采光刺眼，位置安静，诚意卖,国建香榭水都 -笔架山,3室2厅 | 92.54平米 | 南 | 简装 | 低楼层(共18层) | 2008年建 | 板楼,1人关注 / 17天以前发布,368,"39,767元/平"
尚泽边户，双卫带入户花园，精装三十万，采光刺眼,尚泽大都会 -莲花,3室2厅 | 119.01平米 | 南 北 | 精装 | 高楼层(共30层) | 2015年建 | 板塔结合,1人关注 / 17天以前发布,235,"19,747元/平"
小区环境好 采光好 精装修看房方便,民康葛大店花园 -淝河镇,3室1厅 | 100.82平米 | 南 北 | 简装 | 低楼层(共18层) | 2007年建 | 板塔结合,0人关注 / 16天以前发布,140,"13,887元/平"
"1,6双地铁口，精品洋房复式 巨惊喜价格",万振逍遥苑3期 -周谷堆,5室2厅 | 192.54平米 | 南 北 | 毛坯 | 高楼层(共11层) | 2007年建 | 板楼,2人关注 / 19天以前发布,243,"12,621元/平"
精装自住，华地品质，楼层好，环境好，诚心卖,华地学府名都 -南七,3室2厅 | 113.44平米 | 南 北 | 精装 | 高楼层(共22层) | 2011年建 | 板塔结合,3人关注 / 21天以前发布,390,"34,380元/平"
滨湖前城 精装三房 多层公摊小,滨湖前城 -临湖,3室2厅 | 102.09平米 | 南 | 精装 | 高楼层(共6层) | 2007年建 | 板塔结合,5人关注 / 25天以前发布,170,"16,652元/平"
明珠广场旁 花园洋房 高楼层 楼下徽园,丽景碧雅 -莲花,3室2厅 | 149.92平米 | 南 | 其他 | 11层 | 2006年建 | 板塔结合,1人关注 / 24天以前发布,239,"15,942元/平"
卖点：小区楼间距大、大三房户型工整、采光好 .,佳源巴黎都市(四期) -方兴,3室2厅 | 96.39平米 | 南 | 毛坯 | 34层  | 板塔结合,2人关注 / 1个月以前发布,315,"32,680元/平"
南园新村，实惠大两房，精装修婚房，没住过，拎包入住,南园新村 -芜湖路,2室1厅 | 61.96平米 | 南 | 精装 | 高楼层(共6层) | 1993年建 | 板塔结合,5人关注 / 24天以前发布,83,"13,396元/平"
店长推荐好房 总价低  正规住宅 诚心出售  人流量大,未来家园 -长淮,1室1厅 | 29.19平米 | 南 | 其他 | 26层 | 2012年建 | 板塔结合,1人关注 / 17天以前发布,30,"10,278元/平"
地铁口，精装修，可拎包入住，中间楼层，采光不挡,斯瑞新景苑 -龙岗,2室1厅 | 89.95平米 | 南 | 简装 | 中楼层(共6层)  | 板楼,0人关注 / 17天以前发布,97,"10,784元/平"
派克公馆 婚房精装两室 拎包即住 不靠高架很安静 中层,绿地派克公馆 -森林公园,2室2厅 | 81.25平米 | 南 | 精装 | 中楼层(共27层) | 2016年建 | 板塔结合,0人关注 / 19天以前发布,145,"17,847元/平"
一环内 品质小区 南北通透 婚房装修 含产权车位 诚心,伟星御龙公馆 -三里街,2室2厅 | 89.82平米 | 南 北 | 精装 | 高楼层(共34层) | 2015年建 | 板塔结合,0人关注 / 21天以前发布,168,"18,705元/平"
一期 商品小型住宅 民用水电燃 配套全,华南城紫荆名都馨园 -肥西,1室1厅 | 51.56平米 | 北 | 简装 | 低楼层(共34层) | 2016年建 | 板楼,1人关注 / 18天以前发布,40,"7,758元/平"
民用水电 通燃气 户型方正采光好,玉承和花园 -胜利路,2室2厅 | 83.68平米 | 南 北 | 简装 | 中楼层(共26层)  | 平房,3人关注 / 24天以前发布,64.8,"7,744元/平"
地铁口1号线秋浦河路站 交通便捷生活繁华 边户全明,铂金汉宫 -包公,1室1厅 | 55.96平米 | 东北 | 精装 | 中楼层(共24层) | 2009年建 | 塔楼,0人关注 / 17天以前发布,65,"11,616元/平"
纯别墅区  小区环境好  配套齐全 近地铁口 看房方便,碧湖云溪 -周谷堆,5室1厅 | 228平米 | 南 | 简装 | 5层  | 塔楼,7人关注 / 1个月以前发布,408,"17,895元/平"
楼栋好，大庭院，底复不潮湿，有车位,淮矿馥邦天下 -兴园,5室3厅 | 196.39平米 | 南 北 | 精装 | 低楼层(共6层) | 2015年建 | 板塔结合,4人关注 / 2个月以前发布,425,"21,641元/平"
建发雍龙府四房两厅好楼层带车位,建发雍龙府 -常青,4室2厅 | 117.12平米 | 北 南 | 毛坯 | 高楼层(共25层)  | 板塔结合,2人关注 / 14天以前发布,399,"34,068元/平"
杏林南村，正规住宅 小户型 小刚需的选择,杏林花园 -杏林,1室1厅 | 21.13平米 | 南 | 其他 | 高楼层(共6层)  | 板楼,0人关注 / 14天以前发布,21,"9,939元/平"
地铁口 精装两室  朝南  诚心出售 看房方便,铂金汉宫 -包公,2室1厅 | 52.34平米 | 南 | 精装 | 高楼层(共24层) | 2009年建 | 板塔结合,1人关注 / 10天以前发布,99,"18,915元/平"
经开区 明珠广场 尚泽大都会  大两房 大阳台户型,尚泽大都会 -莲花,2室2厅 | 82.15平米 | 南 北 | 精装 | 34层 | 2015年建 | 板塔结合,1人关注 / 15天以前发布,180,"21,912元/平"
大唐国际公寓 1室1厅 南,大唐国际公寓 -南七,1室1厅 | 179平米 | 南 | 毛坯 | 33层 | 2013年建 | 板塔结合,3人关注 / 15天以前发布,100,"5,587元/平"
业主诚心出售，户型方正，采光无遮挡,万振逍遥苑四期 -周谷堆,2室1厅 | 85.27平米 | 南 | 精装 | 高楼层(共32层) | 2008年建 | 板塔结合,1人关注 / 26天以前发布,125,"14,660元/平"
好楼层，朝南阳台采光好，视野广阔无遮挡,中奥花园 -北城,2室2厅 | 92.88平米 | 南 | 简装 | 中楼层(共6层) | 2012年建 | 板塔结合,0人关注 / 19天以前发布,78,"8,398元/平"
精装修四十万婚房风格好南北通透,派河家园 -肥西,3室2厅 | 105.49平米 | 南 北 | 精装 | 中楼层(共28层)  | 板塔结合,1人关注 / 22天以前发布,130,"12,324元/平"
好楼层，精装修拎包入住！满五唯一税费少！随时可看！,禹洲华侨城二期柳园 -染坊,2室1厅 | 78.29平米 | 南 | 精装 | 中楼层(共18层) | 2012年建 | 板塔结合,0人关注 / 26天以前发布,146,"18,649元/平"
翡翠湖地铁三号线 小高层好楼层 业主诚心出售,幸福大街东区 -桃花工业园,2室2厅 | 82平米 | 南 | 精装 | 中楼层(共11层) | 2010年建 | 板楼,1人关注 / 30天以前发布,128,"15,610元/平"
此房满两年，双阳台朝南采光视野好，格局方正,构峰源公馆 -胜利路,3室2厅 | 116.19平米 | 南 | 精装 | 低楼层(共33层) | 2012年建 | 板楼,0人关注 / 21天以前发布,130,"11,189元/平"
常见的房户型，户型方正，朝南房间，采光好,东城一品轩 -红光,3室2厅 | 91.22平米 | 南 | 简装 | 中楼层(共30层)  | 塔楼,1人关注 / 20天以前发布,140,"15,348元/平"
2号线地铁口 行 知 本 部 精装修拎包入住 采光刺眼,柏莊春暖花开 -七里站,2室1厅 | 63.22平米 | 南 | 精装 | 低楼层(共40层) | 2015年建 | 板楼,2人关注 / 22天以前发布,112,"17,716元/平"
全南户型 正规两房 户型方正 满两年 看房方便,兴华苑B区 -七里塘,2室1厅 | 86.13平米 | 南 | 简装 | 中楼层(共18层)  | 板塔结合,0人关注 / 24天以前发布,87,"10,102元/平"
复式景观房中间楼层 俯瞰逍遥津公园 包公园双公园,圣大国际 -胜利路,3室2厅 | 72平米 | 西北 | 简装 | 中楼层(共18层) | 2007年建 | 板塔结合,3人关注 / 16天以前发布,94,"13,056元/平"
金宇天地城‘派河景色优美；北门菜市场；南门大公园,金宇天地城 -新港,3室2厅 | 91.96平米 | 南 | 精装 | 中楼层(共18层)  | 板楼,0人关注 / 15天以前发布,157,"17,073元/平"
此房两卧朝阳，交通便利，房主诚心出售,新安苑 -长淮,2室2厅 | 68平米 | 南 | 简装 | 中楼层(共6层) | 2000年建 | 塔楼,2人关注 / 27天以前发布,76,"11,177元/平"
精装  中高楼层  全天采光  诚心出售,上园 -肥西,3室1厅 | 87.78平米 | 南 | 精装 | 中楼层(共33层)  | 板塔结合,0人关注 / 21天以前发布,129,"14,696元/平"
世纪城一期国徽苑，两房精装修。免费车位,国徽苑 -北城,2室1厅 | 92.44平米 | 南 | 精装 | 中楼层(共26层) | 2013年建 | 板塔结合,2人关注 / 18天以前发布,86,"9,304元/平"
近地铁 一梯两户 精装修三房南北通透户型 采光好价优,彩虹新城 -肥东,3室1厅 | 127.76平米 | 南 北 | 精装 | 9层 | 2009年建 | 板塔结合,0人关注 / 30天以前发布,113,"8,845元/平"
一楼带院子，可以种花种菜，悠闲生活,安拖新村 -和平路,2室1厅 | 63.07平米 | 南 | 简装 | 低楼层(共6层) | 2000年建 | 板塔结合,2人关注 / 19天以前发布,89,"14,112元/平"
地铁口二环内低总价好楼层精装三房 满五唯一,湖东新村 -井岗镇,3室2厅 | 73.72平米 | 南 | 精装 | 中楼层(共6层) | 1999年建 | 板塔结合,1人关注 / 14天以前发布,98.5,"13,362元/平"
房子满两年，精装修，楼层视野好，诚心出售,天鹅湖购物中心imore公寓 -笔架山,1室1厅 | 72.44平米 | 南 | 其他 | 中楼层(共35层) | 2014年建 | 板塔结合,1人关注 / 7天以前发布,185,"25,539元/平"
户型方正，小区中间户，经典三房户型，客厅主次卧朝南,万科金色名郡 -南七,3室2厅 | 89.77平米 | 南 | 精装 | 中楼层(共30层) | 2015年建 | 板塔结合,5人关注 / 16天以前发布,236,"26,290元/平"
小三房刚需首先，经典户型，精装修诚心卖,宝能城二期 -环湖CBD,3室1厅 | 87.64平米 | 南 | 精装 | 39层 | 2018年建 | 板塔结合,4人关注 / 16天以前发布,220,"25,103元/平"
政务区旁黄潜望3号线地铁口大四房，客厅带阳台,信旺华府骏苑 -南七,4室2厅 | 179.96平米 | 南 北 | 其他 | 31层 | 2011年建 | 板楼,0人关注 / 13天以前发布,248,"13,781元/平"
广福花园 单价低 总价低 交通方便 生活配套齐全,广福花园A区 -常青,2室1厅 | 88.34平米 | 南 | 毛坯 | 高楼层(共15层) | 2008年建 | 板塔结合,1人关注 / 8天以前发布,125.5,"14,207元/平"
大溪地六期  精装   边户两房，满五唯一,大溪地御倾城 -西园,2室2厅 | 79.99平米 | 西北 | 精装 | 高楼层(共32层) | 2014年建 | 板塔结合,3人关注 / 17天以前发布,165,"20,628元/平"
政务东央企好房 4号线地铁 采光好 随时看房 靠谱好房,信达天御琅诗郡 -常青,3室2厅 | 88.4平米 | 南 | 精装 | 中楼层(共34层) | 2015年建 | 板楼,0人关注 / 12天以前发布,248,"28,055元/平"
交通便利，地铁站，精装修，物业好，诚心出售,万达公馆 -包公,3室2厅 | 159.84平米 | 南 | 精装 | 低楼层(共47层) | 2012年建 | 板塔结合,2人关注 / 9天以前发布,365,"22,836元/平"
大三房 格局好 视线好 交通便利,碧水兰庭 -林店,3室2厅 | 123.26平米 | 南 | 精装 | 低楼层(共25层) | 2013年建 | 板塔结合,1人关注 / 13天以前发布,158,"12,819元/平"
业主诚心出售，此房采光无遮挡，全明户型，拎包入住,和昌都汇华郡 -林店,2室2厅 | 84平米 | 南 | 精装 | 29层  | 板塔结合,0人关注 / 5天以前发布,105,"12,500元/平"
青年城1号 方正2房 近地铁临南艳湖 房主急售,青年城1号 -海恒,2室2厅 | 64.12平米 | 南 | 精装 | 中楼层(共18层) | 2010年建 | 板塔结合,0人关注 / 13天以前发布,108,"16,844元/平"
力荐好房！！ 三居室 99平 业主诚心卖 好谈,文昌雅居 -周谷堆,3室1厅 | 99.4平米 | 南 北 | 精装 | 低楼层(共23层) | 2012年建 | 板塔结合,0人关注 / 4天以前发布,135,"13,582元/平"
正规一居室，独立的功能间，朝南带阳台，明厨明卫,玫瑰绅城 -周谷堆,1室1厅 | 53.76平米 | 南 | 简装 | 低楼层(共24层) | 2009年建 | 板塔结合,0人关注 / 15天以前发布,65,"12,091元/平"
曙光路21号省水安 3室2厅 南,曙光路21号省水安 -芜湖路,3室2厅 | 80.02平米 | 南 | 简装 | 中楼层(共6层)  | 板楼,0人关注 / 8天以前发布,126,"15,747元/平"
此房西边户，采光比较好两居房，视野开阔,文昌雅居 -周谷堆,2室1厅 | 75.23平米 | 南 | 简装 | 中楼层(共31层) | 2012年建 | 板塔结合,0人关注 / 11天以前发布,95,"12,628元/平"
满五唯一 通透格局 采光和视野都很不错 业主诚心出售,蓝鼎滨湖假日翰林园 -滨湖世纪,3室2厅 | 86.3平米 | 南 | 精装 | 中楼层(共33层) | 2011年建 | 板塔结合,1人关注 / 8天以前发布,232,"26,883元/平"
满五唯一，精装自住，户型方正，交通方便，环境好,上城国际丁香苑 -杏林,2室2厅 | 89.15平米 | 南 | 简装 | 中楼层(共11层) | 2008年建 | 板塔结合,0人关注 / 11天以前发布,150,"16,826元/平"
全新精装三室，总价低，业主诚心出售,公园道1号 -井岗镇,3室1厅 | 88.02平米 | 南 北 | 精装 | 高楼层(共18层) | 2010年建 | 板楼,1人关注 / 13天以前发布,185,"21,018元/平"
2梯4户，市政供暖，楼层好，视野开阔，配套设施齐全,绿地海顿公馆B -周谷堆,2室2厅 | 85.97平米 | 南 | 精装 | 中楼层(共18层) | 2010年建 | 板塔结合,1人关注 / 10天以前发布,181,"21,054元/平"
店长力荐 利港三房 好楼层 业主急售,利港银河新城 -嘉山路,3室1厅 | 112.46平米 | 南 | 简装 | 16层 | 2009年建 | 板塔结合,2人关注 / 8天以前发布,160,"14,228元/平"
业主诚心卖房。此房采光无遮挡，看房方便，配套齐全,宝利丰广场 -包公,1室1厅 | 53.18平米 | 南 | 精装 | 高楼层(共39层) | 2014年建 | 板塔结合,0人关注 / 7天以前发布,85,"15,984元/平"
两室朝南 低首付 多层4楼 地铁三号线，交通繁华,公交四公司居民小区 -双岗,2室1厅 | 61平米 | 南 北 | 简装 | 中楼层(共7层) | 2000年建 | 板塔结合,0人关注 / 13天以前发布,84,"13,771元/平"
业主诚心出售 满二 房型正 3室2厅 中间楼层,幸福人家 -亳州,3室1厅 | 102.53平米 | 南 | 精装 | 中楼层(共6层) | 2001年建 | 板楼,2人关注 / 14天以前发布,170,"16,581元/平"
二号线 地铁口 双阳台 三房 采光无遮挡 诚心出售,大溪地天润轩 -西园,3室2厅 | 101.78平米 | 南 | 简装 | 低楼层(共31层) | 2010年建 | 板塔结合,0人关注 / 13天以前发布,240,"23,581元/平"
岸上玫瑰3居室 中高楼层 采光好 无遮挡 万科物业,岸上玫瑰 -笔架山,3室2厅 | 92.38平米 | 南 北 | 简装 | 中楼层(共16层) | 2009年建 | 板楼,1人关注 / 13天以前发布,380,"41,135元/平"
地铁口一居室，民用水电，业主诚心出售,大唐国际公寓 -南七,1室0厅 | 51.94平米 | 东 | 毛坯 | 33层 | 2013年建 | 板塔结合,0人关注 / 7天以前发布,37.5,"7,220元/平"
正规两房朝南  地铁三号线  可以公积金贷款,合肥油泵厂宿舍 -双岗,2室2厅 | 63.65平米 | 南 北 | 简装 | 中楼层(共6层)  | 平房,0人关注 / 14天以前发布,69.8,"10,967元/平"
临泉路和阜阳北路交口 双地铁口 交通便利,阳光帝景优阁 -杏林,1室2厅 | 55.81平米 | 东北 | 其他 | 中楼层(共32层) | 2012年建 | 平房,0人关注 / 13天以前发布,61,"10,930元/平"
满五唯一无个税 精装拎包即住两房朝南全天采光 随时看,玫瑰绅城 -周谷堆,2室1厅 | 72.55平米 | 南 | 精装 | 低楼层(共27层) | 2009年建 | 板塔结合,1人关注 / 8天以前发布,107,"14,749元/平"
泰和家园 诚心卖  两室一厅 可贷款,泰和家园 -肥东,2室1厅 | 69.84平米 | 南 | 其他 | 低楼层(共18层)  | 暂无数据,2人关注 / 26天以前发布,36,"5,155元/平"
烈山路学林公园旁次新小区大四房业主诚心出售,晖悦花园 -东站,4室2厅 | 135.98平米 | 南 | 精装 | 中楼层(共25层) | 2021年建 | 板塔结合,114人关注 / 1个月以前发布,168.7,"12,407元/平"
户型方正、小区环境优美、精装修、地铁口,美的·金科郡 -磨店,3室2厅 | 103.74平米 | 南 | 精装 | 中楼层(共21层)  | 板塔结合,2人关注 / 23天以前发布,163.5,"15,761元/平"
此房位于一环内，交通便利，视野开阔，价格优惠,星海世纪广场 -嘉山路,3室2厅 | 146.18平米 | 南 | 精装 | 中楼层(共18层)  | 塔楼,1人关注 / 17天以前发布,138,"9,441元/平"
中间楼层  经典小三居  青年  四十八阳光,美菱大道268号 -包公,3室1厅 | 61.44平米 | 南 北 | 其他 | 中楼层(共6层) | 2000年建 | 板楼,0人关注 / 18天以前发布,116,"18,881元/平"
新小区，环境好，户型方正！采光充足！,金辉中梁优步学府 -肥西,3室2厅 | 109.71平米 | 南 | 毛坯 | 高楼层(共18层)  | 板楼,0人关注 / 16天以前发布,188,"17,137元/平"
近地铁.安师大旁.精装修.格局方正采光不挡..看房方便,和顺东方花园水云涧 -肥东,3室2厅 | 106.09平米 | 南 北 | 精装 | 低楼层(共19层)  | 板塔结合,3人关注 / 22天以前发布,88,"8,295元/平"
标准小三房.中间楼成.采光好.视野开阔,华南城紫荆名都四期锦园 -肥西,3室2厅 | 87.92平米 | 南 | 毛坯 | 中楼层(共30层)  | 板楼,1人关注 / 28天以前发布,106,"12,057元/平"
丽景碧雅。环境优雅，景观怡人，宜居,丽景碧雅 -莲花,3室2厅 | 127.49平米 | 南 | 简装 | 中楼层(共13层) | 2006年建 | 板楼,1人关注 / 19天以前发布,218,"17,100元/平"
中间楼层，采光无遮挡，两室朝南小三房,万达悦湖苑 -环湖CBD,3室2厅 | 100.66平米 | 南 | 精装 | 中楼层(共29层) | 2016年建 | 板楼,5人关注 / 1个月以前发布,230,"22,850元/平"
小区观景房；位置佳楼层佳；精装东户型，空户,文一名门首府 -兴园,4室2厅 | 105.51平米 | 南 北 东 | 精装 | 中楼层(共34层) | 2017年建 | 板塔结合,19人关注 / 8个月以前发布,346,"32,794元/平"
精装三房，楼层好，采光刺眼，一号线秋浦河路地铁口,金悦领地 -周谷堆,3室2厅 | 79.43平米 | 南 | 精装 | 16层 | 2008年建 | 板楼,40人关注 / 8个月以前发布,172,"21,655元/平"
