标题,开发商,房子信息,发布信息,售价/万,单价
该小区位于安吉山川，云上草原就在旁边,隐约乡居 -安吉县,6室2厅 | 345平米 | 南 | 精装 | 低楼层(共3层)  | 暂无数据,0人关注 / 2个月以前发布,422,"12,232元/平"
锦绣豪园，大面积拓展，附带5平方大露台，交通便利,中房锦绣豪园 -德清县,5室2厅 | 142.05平米 | 南 | 精装 | 高楼层(共5层)  | 板楼,12人关注 / 一年前发布,185,"13,024元/平"
房东诚售一期（紫竹院）纯一层，中式现房，带菜地66平,绿城桃花源 -安吉县,1室2厅 | 99.07平米 | 东南 | 简装 | 低楼层(共1层)  | 暂无数据,0人关注 / 8天以前发布,328,"33,108元/平"
政务板块 品质小区 次新房 6楼跃层 看房方便,新黄浦四象府 -南浔区,5室2厅 | 184.54平米 | 南 北 | 其他 | 高楼层(共6层)  | 塔楼,0人关注 / 8天以前发布,260,"14,090元/平"
出售 三开间朝南户型 满两年 带一个自行车库 采光很好,浮玉花园 -其他（吴兴南部）,3室2厅 | 125平米 | 南 | 其他 | 高楼层(共6层)  | 板楼,0人关注 / 6天以前发布,148,"11,840元/平"
全新毛坯，户型方正通透，另有一个产权车位另售,佳源奚塘景城 -西南分区,4室2厅 | 123.82平米 | 南 | 其他 | 高楼层(共32层)  | 板塔结合,0人关注 / 5天以前发布,128,"10,338元/平"
湖州府 精装修平层 随时可看 总价含车位  看中可来去,湖州府 -仁皇山分区,4室2厅 | 171平米 | 东 南 北 | 精装 | 高楼层(共33层)  | 暂无数据,0人关注 / 19天以前发布,450,"26,316元/平"
名仕府 低楼层房源 恐高者的福音  老人家的福音,赞成名仕府 -仁皇山分区,3室2厅 | 88平米 | 南 | 毛坯 | 低楼层(共33层)  | 板塔结合,0人关注 / 18天以前发布,180,"20,455元/平"
依山傍水带花园、天然氧吧。安吉避暑胜地,隐约乡居 -安吉县,2室1厅 | 63平米 | 东南 南 | 精装 | 低楼层(共2层)  | 暂无数据,0人关注 / 8天以前发布,115,"18,254元/平"
装修好的三室二厅一厨一卫，西南科技城。中上楼层,岁金时代书香苑二期 -西南分区,3室2厅 | 87.44平米 | 南 北 | 简装 | 高楼层(共20层)  | 板楼,0人关注 / 11天以前发布,99,"11,323元/平"
湖州府 业主包税出售 看房方便 中间楼层 开发精装修,湖州府 -仁皇山分区,4室2厅 | 141平米 | 南 北 | 毛坯 | 高楼层(共33层)  | 暂无数据,0人关注 / 14天以前发布,270,"19,149元/平"
张家村北区，有朝南大露台，毛坯房出售。,张家村花园北区 -长兴县,3室2厅 | 101平米 | 南 | 毛坯 | 低楼层(共32层)  | 板塔结合,1人关注 / 13天以前发布,141,"13,961元/平"
花园电梯洋房得房率高 ，小区环境好， 绿城物业,绿城玉兰花园 -长兴县,2室1厅 | 97.42平米 | 南 | 毛坯 | 中楼层(共8层)  | 板塔结合,0人关注 / 7天以前发布,105,"10,779元/平"
碧桂园大品牌 好楼层 因房东定居杭州 急售这房子。,碧桂园禧悦 -西南分区,3室2厅 | 93平米 | 南 | 毛坯 | 中楼层(共18层)  | 暂无数据,0人关注 / 13天以前发布,122,"13,119元/平"
面积合适，采光好，配套齐全，，舒服。安逸,城市之心 -仁皇山分区,3室2厅 | 110平米 | 南 | 精装 | 中楼层(共5层)  | 板塔结合,0人关注 / 15天以前发布,200,"18,182元/平"
该小区品质高，配套齐全安逸的理想居所。,依山府  -西南分区,4室2厅 | 123.27平米 | 南 北 | 毛坯 | 低楼层(共7层)  | 暂无数据,0人关注 / 12天以前发布,176,"14,278元/平"
高铁新城铂悦府，三开间朝南，视野好，公立教育边,碧桂园铂悦府 -南浔区,3室2厅 | 101.75平米 | 南 北 | 毛坯 | 高楼层(共26层)  | 暂无数据,0人关注 / 10天以前发布,98,"9,632元/平"
名仕府新出房源 低楼层业主诚心出售,赞成名仕府 -仁皇山分区,4室2厅 | 134平米 | 南 北 | 毛坯 | 低楼层(共32层)  | 板楼,0人关注 / 11天以前发布,210,"15,672元/平"
新登记房源，视线采光好，提前联系可看房,绿色家園 -仁皇山分区,3室1厅 | 115.99平米 | 南 | 精装 | 高楼层(共6层)  | 板塔结合,3人关注 / 10个月以前发布,175,"15,088元/平"
浮玉花园  高层中间楼层 店长力荐！！有钥匙随时看,浮玉花园 -其他（吴兴南部）,2室2厅 | 88.84平米 | 南 | 毛坯 | 中楼层(共28层)  | 板楼,7人关注 / 一年前发布,98,"11,032元/平"
华都旗下小区，河边景观房，适合居住,华都兰廷公馆 -安吉县,3室2厅 | 86.96平米 | 南 北 | 毛坯 | 高楼层(共11层)  | 板楼,0人关注 / 6个月以前发布,113,"12,995元/平"
承安新都会  4室2厅1厨2卫,承安新都会 -西南分区,4室2厅 | 119.06平米 | 南 | 精装 | 中楼层(共11层)  | 板楼,5人关注 / 一年前发布,159,"13,355元/平"
碧桂园凤凰府，3室2厅1卫，精装修,碧桂园凤凰府 -安吉县,3室2厅 | 120.52平米 | 南 | 精装 | 中楼层(共5层)  | 板楼,0人关注 / 一年前发布,188,"15,600元/平"
利用空间多，前后通风，户型方正，朝南主卧大,景瑞西西那堤花园 -西南分区,3室2厅 | 120.67平米 | 南 | 毛坯 | 中楼层(共26层)  | 板楼,3人关注 / 一年前发布,127,"10,525元/平"
环境优美凤凰山脚下毛坯叠排 双车位 位置佳 未满两年,碧桂园凤凰府 -安吉县,5室2厅 | 172.06平米 | 北 南 | 毛坯 | 中楼层(共4层)  | 暂无数据,5人关注 / 一年前发布,266,"15,460元/平"
好房出售 浮玉毛坯房 满两年 税少 有车位 看房方便,浮玉花园 -其他（吴兴南部）,3室2厅 | 113.81平米 | 南 | 毛坯 | 高楼层(共28层)  | 塔楼,14人关注 / 一年前发布,115,"10,105元/平"
未来府五楼南北通透 位置佳 双车位有空中花园精致装修,佳源未来广场 -安吉县,3室2厅 | 123.38平米 | 南 北 | 精装 | 低楼层(共22层)  | 板楼,0人关注 / 5个月以前发布,183,"14,833元/平"
南北通风，采光充足，配套设施齐全，户型好,汎港润合 -西南分区,3室2厅 | 107.9平米 | 南 | 毛坯 | 中楼层(共18层)  | 板楼,0人关注 / 6个月以前发布,139.5,"12,929元/平"
湖师旁，满2年，东边套，四开间朝南，有钥匙,碧桂园凤凰湾南浔公馆 -南浔区,4室2厅 | 141.68平米 | 南 | 精装 | 高楼层(共18层)  | 塔楼,0人关注 / 4个月以前发布,178,"12,564元/平"
此房源房东诚心出售，不满两年，看中价可谈,中远华城 -长兴县,3室2厅 | 137.1平米 | 南 | 毛坯 | 低楼层(共9层)  | 暂无数据,2人关注 / 一年前发布,145,"10,577元/平"
市区小洋房，好楼层，89平，三室两厅两卫，双阳台！,汎港润合 -西南分区,3室2厅 | 86.95平米 | 南 | 毛坯 | 高楼层(共11层)  | 板楼,0人关注 / 一年前发布,116.5,"13,399元/平"
房型方正，带2个卫生间，小高层架空一楼,国际花园（长兴县） -长兴县,3室2厅 | 134.86平米 | 东南 南 | 精装 | 高楼层(共9层)  | 板塔结合,10人关注 / 一年前发布,127,"9,418元/平"
此房南北通，架空1楼，带大储藏室，配套齐全,清风苑 -长兴县,3室2厅 | 112.71平米 | 南 北 | 简装 | 低楼层(共5层)  | 暂无数据,3人关注 / 一年前发布,111,"9,849元/平"
幸福里 大家好房源 位置环境设计无可挑剔,幸福里(安吉县) -安吉县,4室2厅 | 130.04平米 | 南 北 | 毛坯 | 低楼层(共11层)  | 板楼,1人关注 / 7个月以前发布,173.8,"13,366元/平"
三开间朝南，客厅带大阳台，楼层好，采光好，适合居家,御景新城 -仁皇山分区,4室2厅 | 149.76平米 | 南 | 毛坯 | 高楼层(共39层)  | 板塔结合,0人关注 / 5个月以前发布,280,"18,697元/平"
地理位置好，商圈围绕，满五唯一，高档装修,南门新天地 -长兴县,3室2厅 | 133.56平米 | 南 北 | 精装 | 中楼层(共24层)  | 板塔结合,1人关注 / 7个月以前发布,209,"15,649元/平"
诚心出售 文苑南区 中间楼层 满两年 带自行车库6平,文苑南区 -老城区,3室1厅 | 78.83平米 | 南 北 | 简装 | 中楼层(共6层)  | 板楼,0人关注 / 3个月以前发布,110,"13,955元/平"
民乐小区，小面积低总价，配套成熟，随时入住,民乐小区 -德清县,2室2厅 | 86.29平米 | 南 | 简装 | 低楼层(共7层)  | 板楼,5人关注 / 一年前发布,132.9,"15,402元/平"
电梯房西边套 顶楼带阁楼，有车位精装修 拎包入住。,碧水嘉园 -安吉县,3室2厅 | 117.37平米 | 南 北 | 精装 | 高楼层(共8层)  | 板楼,9人关注 / 7个月以前发布,128,"10,906元/平"
依山傍水边套带花园、天然氧吧、安吉避暑胜地,隐约乡居 -安吉县,3室1厅 | 84.77平米 | 东南 南 | 精装 | 低楼层(共2层)  | 暂无数据,10人关注 / 6个月以前发布,162,"19,111元/平"
碧水嘉园毛坯满两年 坐北朝南户型通透 环境优美典雅,碧水嘉园 -安吉县,3室2厅 | 137.06平米 | 南 北 | 毛坯 | 低楼层(共8层)  | 板楼,2人关注 / 10个月以前发布,111,"8,099元/平"
永晖壹号院87平住宅，业主诚心出售,永晖壹号院 -老城区,3室2厅 | 87.7平米 | 东南 | 毛坯 | 低楼层(共26层)  | 板楼,7人关注 / 一年前发布,167,"19,043元/平"
总高七层的洋房，东边套，格局通透,铂金公馆南苑 -安吉县,4室2厅 | 141.41平米 | 南 | 毛坯 | 中楼层(共7层)  | 塔楼,3人关注 / 3个月以前发布,158,"11,174元/平"
碧桂园凤凰府 品质洋房 舒适三居！,碧桂园凤凰府 -安吉县,3室2厅 | 125.21平米 | 南 北 | 毛坯 | 高楼层(共5层)  | 板楼,4人关注 / 一年前发布,148,"11,821元/平"
好房急售 大四房 双露台阳光房 21年装修 可拎包入住,湖东南区 -老城区,4室3厅 | 175平米 | 南 北 | 精装 | 高楼层(共5层)  | 板楼,108人关注 / 7个月以前发布,173.8,"9,932元/平"
难得一见的好房子，不容错过，房东诚意出售。,风华苑西区 -南浔区,3室2厅 | 122.78平米 | 南 北 | 毛坯 | 中楼层(共5层)  | 塔楼,2人关注 / 一年前发布,125,"10,181元/平"
好房急售 大四房 双露台阳光房 21年装修 可拎包入住,湖东南区 -老城区,4室3厅 | 175平米 | 南 北 | 精装 | 高楼层(共5层)  | 板楼,108人关注 / 7个月以前发布,173.8,"9,932元/平"
新黄浦新上房源，无抵押，带产权车位，看房方便,新黄浦四象府 -南浔区,3室2厅 | 119.71平米 | 南 北 | 毛坯 | 低楼层(共18层)  | 塔楼,6人关注 / 一年前发布,148,"12,364元/平"
诚售 余家漾 五楼跃层 单价不高 大面积 良好装修,韵海苑 -老城区,3室2厅 | 139.78平米 | 南 北 | 精装 | 高楼层(共6层)  | 塔楼,3人关注 / 7个月以前发布,182,"13,021元/平"
房东诚售，户型方正，看房方便，生活配套齐全,望湖花园 -凤凰分区,3室2厅 | 117.31平米 | 南 北 | 精装 | 低楼层(共11层)  | 暂无数据,0人关注 / 2个月以前发布,190.8,"16,265元/平"
靠别墅东边套//无遮挡//好楼层//看房方便,新南浔孔雀城 -南浔区,4室2厅 | 128平米 | 南 北 | 毛坯 | 低楼层(共28层)  | 板塔结合,1人关注 / 2个月以前发布,136.8,"10,688元/平"
新交付的小区，精装修可拎包入住，户型方正，视野开阔,碧桂园玉翠湾 -西南分区,3室2厅 | 125.03平米 | 南 北 | 精装 | 低楼层(共18层)  | 暂无数据,0人关注 / 一年前发布,145,"11,598元/平"
房东诚心出售，望湖花园高层视野好房,望湖花园天韵苑 -凤凰分区,3室2厅 | 124.9平米 | 南 | 毛坯 | 中楼层(共26层)  | 板楼,2人关注 / 一年前发布,182,"14,572元/平"
看中价格可以谈，业主买的位置好，水景房，位置好好,佳源奚塘景城 -西南分区,3室2厅 | 91.59平米 | 南 | 毛坯 | 低楼层(共28层)  | 暂无数据,1人关注 / 一年前发布,130,"14,194元/平"
此房是毛坯房空置中，小区环境优美清幽娴静,江南美墅 -其他（吴兴南部）,3室2厅 | 87.93平米 | 西南 | 毛坯 | 低楼层(共18层)  | 板楼,0人关注 / 一年前发布,69,"7,848元/平"
南太湖新区  三开间朝南  诚意出售 看房有钥匙,佳源奚塘景城 -西南分区,3室2厅 | 88.65平米 | 南 | 毛坯 | 中楼层(共24层)  | 塔楼,0人关注 / 11个月以前发布,118,"13,311元/平"
南浔新小区，金象湖，环境优美，交通方便,碧桂园凤凰湾南浔公馆 -南浔区,4室2厅 | 141.89平米 | 南 | 精装 | 高楼层(共18层)  | 塔楼,0人关注 / 一年前发布,160,"11,277元/平"
香缇溪岸 品质小区 舒适三居  带地下车位！,香缇溪岸 -安吉县,3室2厅 | 97.97平米 | 南 北 | 精装 | 中楼层(共6层)  | 板楼,9人关注 / 一年前发布,111.8,"11,412元/平"
罗马风情边套毛坯房，三室两厅两卫,罗马风情城 -安吉县,3室2厅 | 143.34平米 | 南 | 毛坯 | 中楼层(共7层)  | 板楼,1人关注 / 6个月以前发布,179,"12,488元/平"
房东诚心出售，价格好，户型好.,港达·太湖天地 -太湖度假区,3室2厅 | 89.45平米 | 南 北 | 毛坯 | 低楼层(共11层)  | 塔楼,2人关注 / 一年前发布,108,"12,074元/平"
此房前面没遮挡，买去可以按自己的风格来装修。,春天尚居 -安吉县,3室2厅 | 106.13平米 | 南 北 | 毛坯 | 低楼层(共23层)  | 板楼,1人关注 / 6个月以前发布,179,"16,867元/平"
岁金时代户型方正，采光好，南北通透。,岁金时代书香苑 -西南分区,4室2厅 | 92.92平米 | 南 北 | 毛坯 | 高楼层(共18层)  | 平房,1人关注 / 7个月以前发布,105,"11,301元/平"
三开间朝南，采光充足，视野开阔，看房方便,恒泰阳光苑 -西南分区,3室2厅 | 129.53平米 | 南 北 | 简装 | 中楼层(共18层)  | 板楼,0人关注 / 3个月以前发布,117,"9,033元/平"
满2年，四室二厅一厨二卫，四开间朝南，明厨明卫,岁金时代书香苑 -西南分区,4室2厅 | 128.95平米 | 南 | 毛坯 | 低楼层(共11层)  | 板楼,2人关注 / 一年前发布,146,"11,323元/平"
诚心出售！天河中上楼层，全新毛坯房！,天河理想城 -西南分区,3室2厅 | 92.59平米 | 南 | 毛坯 | 中楼层(共38层)  | 板楼,1人关注 / 4个月以前发布,112,"12,097元/平"
自住精装修，达多灝庭3室2厅一厨一卫,达多灏庭 -西南分区,3室2厅 | 116.27平米 | 南 | 精装 | 高楼层(共35层)  | 板塔结合,1人关注 / 一年前发布,150,"12,902元/平"
房东诚心出售   釆光充足，配套齐 ，明厨明卫,巴黎春天 -西南分区,3室2厅 | 123.13平米 | 南 北 | 精装 | 低楼层(共33层)  | 板楼,15人关注 / 一年前发布,148,"12,020元/平"
余家漾 朝南大三房 满五年不唯一 几乎毛坯 看房方便,韵海苑 -老城区,3室2厅 | 134.89平米 | 南 北 | 毛坯 | 中楼层(共11层)  | 塔楼,4人关注 / 6个月以前发布,190,"14,086元/平"
诚心出售，洋房好楼层，总价带车位，随时看房,光明御品 -西南分区,4室2厅 | 135.83平米 | 南 | 毛坯 | 高楼层(共8层)  | 暂无数据,3人关注 / 5个月以前发布,210,"15,461元/平"
城中小面积住宅  业主诚心出售,文苑一村 -老城区,3室1厅 | 63.79平米 | 南 | 简装 | 高楼层(共6层)  | 板楼,2人关注 / 6个月以前发布,77,"12,071元/平"
岁金时代    书香苑   诚意出售,岁金时代书香苑 -西南分区,4室2厅 | 131.81平米 | 南 北 | 毛坯 | 低楼层(共18层)  | 塔楼,1人关注 / 一年前发布,140,"10,622元/平"
洋房，户型正气，三室俩厅一厨一卫，全新毛坯。,岁金时代书香苑 -西南分区,3室2厅 | 86.76平米 | 南 | 毛坯 | 低楼层(共11层)  | 板楼,2人关注 / 一年前发布,100,"11,527元/平"
碧桂园田园里东区景观房业主急售有钥匙有车位有储藏室,碧桂园田园里东区 -西南分区,3室2厅 | 125.64平米 | 南 北 | 精装 | 高楼层(共18层)  | 板塔结合,3人关注 / 10个月以前发布,150,"11,939元/平"
美颂广场 精装修舒适三居，东边套，带大露台！,美颂广场 -安吉县,3室2厅 | 103.36平米 | 南 北 | 精装 | 低楼层(共13层)  | 板楼,1人关注 / 一年前发布,133.8,"12,946元/平"
山水华庭南苑 3室2厅 南,山水华庭南苑 -安吉县,3室2厅 | 95.19平米 | 南 | 精装 | 中楼层(共10层)  | 暂无数据,0人关注 / 2个月以前发布,139,"14,603元/平"
无车位，看房方便，户型方正，采光充足,赞成名仕府 -仁皇山分区,4室2厅 | 117.81平米 | 南 | 毛坯 | 高楼层(共33层)  | 板塔结合,0人关注 / 1个月以前发布,200,"16,977元/平"
毛坯房，楼层好，视野佳，采光充足,赞成名仕府 -仁皇山分区,4室2厅 | 134.35平米 | 南 | 毛坯 | 高楼层(共33层)  | 板塔结合,0人关注 / 1个月以前发布,245,"18,236元/平"
精装入住，采光通透，户型朝南，南北通透,在水一方家园 -仁皇山分区,3室2厅 | 120.71平米 | 南 北 | 精装 | 中楼层(共11层)  | 板楼,6人关注 / 一年前发布,206,"17,066元/平"
名仕府三开间朝南，户型方正，小区景观房,赞成名仕府 -仁皇山分区,4室2厅 | 127.21平米 | 南 | 毛坯 | 中楼层(共32层)  | 板楼,0人关注 / 10个月以前发布,230,"18,081元/平"
楼层佳，三房朝南，交通便利。  价格实惠,碧水嘉园 -安吉县,3室2厅 | 121.02平米 | 南 北 | 毛坯 | 中楼层(共8层)  | 板楼,15人关注 / 11个月以前发布,88,"7,272元/平"
此房，户型方正，好楼层，视野辽阔。,赞成名仕府 -仁皇山分区,4室2厅 | 130.82平米 | 南 | 毛坯 | 高楼层(共27层)  | 板塔结合,3人关注 / 一年前发布,210,"16,053元/平"
奥体边吾悦旁房东诚心出售看房方便,赞成名仕府 -仁皇山分区,3室2厅 | 89.22平米 | 南 | 毛坯 | 高楼层(共33层)  | 板塔结合,3人关注 / 一年前发布,152,"17,037元/平"
绿城御园，三室朝南，高楼层景观房，精装拎包入住,绿城御园 -仁皇山分区,4室2厅 | 167.91平米 | 南 | 精装 | 高楼层(共16层)  | 塔楼,15人关注 / 一年前发布,350,"20,845元/平"
中间楼层，精装修，景观视野好，产权车位另售,金色水岸 -凤凰分区,4室2厅 | 150.2平米 | 南 | 精装 | 低楼层(共36层)  | 塔楼,0人关注 / 2个月以前发布,285,"18,975元/平"
近爱山仁北和五中仁北，可利用面积多，采光好,国贸仁皇君澜阁 -仁皇山分区,3室2厅 | 111.72平米 | 南 | 毛坯 | 低楼层(共27层)  | 板楼,1人关注 / 5个月以前发布,175,"15,665元/平"
城市之心东边套，满五，二楼，采光充足,城市之心 -仁皇山分区,3室2厅 | 130.34平米 | 东南 南 | 精装 | 中楼层(共5层)  | 板塔结合,4人关注 / 一年前发布,218,"16,726元/平"
君阅国际公寓，多层楼层房，小区环境好，交通出行便利,利嘉君阅国际 -安吉县,3室1厅 | 86.88平米 | 南 | 简装 | 中楼层(共6层)  | 板楼,1人关注 / 一年前发布,103,"11,856元/平"
仁皇优质好房，三房朝南，户型方正，南北通风，高楼层,赞成名仕府 -仁皇山分区,4室2厅 | 127.78平米 | 南 | 毛坯 | 高楼层(共33层)  | 板塔结合,0人关注 / 3个月以前发布,200,"15,652元/平"
健康城观澜苑 28楼 毛坯 三室二厅,健康城观澜苑 -太湖度假区,3室2厅 | 101.91平米 | 南 | 毛坯 | 高楼层(共28层)  | 板楼,0人关注 / 5个月以前发布,112,"10,991元/平"
满两年，小区中间位置，楼层较低,华都龙山玺园 -安吉县,3室2厅 | 118.93平米 | 南 | 毛坯 | 低楼层(共11层)  | 板楼,1人关注 / 一年前发布,149.8,"12,596元/平"
太湖印8楼76平一室一厅毛坯出售,印湖璟园 -太湖度假区,2室1厅 | 76.16平米 | 南 北 | 毛坯 | 中楼层(共20层)  | 板楼,5人关注 / 一年前发布,89,"11,686元/平"
吾悦广场，浙北大厦旁，精装三房，已满二税少,碧桂园天玺 -南浔区,3室2厅 | 123.39平米 | 南 | 精装 | 高楼层(共10层)  | 暂无数据,0人关注 / 4个月以前发布,145,"11,752元/平"
太湖边品质小区 楼间距宽采光无遮挡,印湖璟园 -太湖度假区,3室2厅 | 111.65平米 | 南 北 | 毛坯 | 高楼层(共20层)  | 板楼,2人关注 / 7个月以前发布,146,"13,077元/平"
东边套，户型正气，采光足，视野宽阔，通透明亮,山水华府 -仁皇山分区,3室2厅 | 126.9平米 | 南 北 | 毛坯 | 中楼层(共16层)  | 塔楼,5人关注 / 一年前发布,220,"17,337元/平"
诚意出售，品质小区，配套齐全，生活便利,恒大悦珑湾 -湖东西区,3室2厅 | 117.11平米 | 南 | 精装 | 低楼层(共22层)  | 板楼,4人关注 / 9个月以前发布,199,"16,993元/平"
开发商精装，中区段，户型通透，硬装齐全,恒大悦珑湾 -湖东西区,3室2厅 | 102.09平米 | 南 | 精装 | 中楼层(共22层)  | 板楼,0人关注 / 7个月以前发布,186,"18,220元/平"
加利广场复式，户型方正，景观好，得房率高,加利广场 -老城区,4室2厅 | 261.8平米 | 南 | 毛坯 | 高楼层(共30层)  | 塔楼,3人关注 / 8个月以前发布,316,"12,071元/平"
出售 湖东小区 标准套型 满五年 有自行车库看房方便,湖东小区 -老城区,3室1厅 | 67.4平米 | 南 北 | 简装 | 高楼层(共6层)  | 板楼,2人关注 / 6个月以前发布,71,"10,535元/平"
融创太湖印两室两厅的房子，业主诚心出售,印湖璟园 -太湖度假区,2室2厅 | 76.16平米 | 南 北 | 毛坯 | 低楼层(共20层)  | 板楼,1人关注 / 一年前发布,80,"10,505元/平"
太湖边景观房，物业好，户型正气，全新毛坯，随时看房,印湖璟园 -太湖度假区,3室2厅 | 110.14平米 | 南 北 | 毛坯 | 中楼层(共20层)  | 板塔结合,2人关注 / 一年前发布,138,"12,530元/平"
太湖天地顶跃大露台，面积很大，居住舒适,港达·太湖天地 -太湖度假区,4室2厅 | 121.61平米 | 南 | 毛坯 | 高楼层(共12层)  | 暂无数据,10人关注 / 7个月以前发布,190,"15,624元/平"
御湖天誉，太湖景观3室户型149平，带3个阳台，南北通,御湖天誉 -太湖度假区,3室2厅 | 148.6平米 | 南 | 简装 | 低楼层(共22层)  | 塔楼,4人关注 / 一年前发布,168,"11,306元/平"
名仕府西边套，大阳台，产权车位另售18万,赞成名仕府 -仁皇山分区,4室1厅 | 129.95平米 | 南 | 毛坯 | 低楼层(共33层)  | 板塔结合,22人关注 / 一年前发布,186,"14,314元/平"
房东诚心出售，满五不唯一，毛坯房,桂雨居 -太湖度假区,4室2厅 | 132平米 | 南 北 | 毛坯 | 中楼层(共5层)  | 板楼,12人关注 / 一年前发布,148,"11,213元/平"
诚售 铁路新村 中间楼层 良装 满五年带车库 看房方便,湖东铁路新村 -老城区,3室1厅 | 75.15平米 | 南 北 | 简装 | 中楼层(共7层)  | 板楼,23人关注 / 一年前发布,86,"11,444元/平"
岁金时代现房全新毛坯，业主诚心出售，价格可协商！,岁金时代书香苑 -西南分区,4室2厅 | 128.79平米 | 南 | 毛坯 | 低楼层(共17层)  | 板楼,21人关注 / 一年前发布,113.8,"8,837元/平"
诚售 铁路新村 中间楼层 良装 满五年带车库 看房方便,湖东铁路新村 -老城区,3室1厅 | 75.15平米 | 南 北 | 简装 | 中楼层(共7层)  | 板楼,23人关注 / 一年前发布,86,"11,444元/平"
房东急售，楼层好，精装修，带地暖，满五年，看房方便,太阳城天成大厦 -凤凰分区,2室2厅 | 88.71平米 | 南 | 精装 | 中楼层(共32层)  | 塔楼,2人关注 / 6个月以前发布,166,"18,713元/平"
岁金时代现房全新毛坯，业主诚心出售，价格可协商！,岁金时代书香苑 -西南分区,4室2厅 | 128.79平米 | 南 | 毛坯 | 低楼层(共17层)  | 板楼,21人关注 / 一年前发布,113.8,"8,837元/平"
此房户型方正，采光好，小区绿化好，全新毛坯房,佳源奚塘景城 -西南分区,2室1厅 | 87.21平米 | 南 | 毛坯 | 高楼层(共32层)  | 板楼,3人关注 / 一年前发布,104,"11,926元/平"
万邦小区位置居中，小区环境好，物业服务好,万邦沁河湾 -安吉县,3室2厅 | 186.9平米 | 南 | 精装 | 低楼层(共23层)  | 板塔结合,3人关注 / 10个月以前发布,249.5,"13,350元/平"
三开间朝南东边套、采光无遮挡、产权清晰,汎港润合 -西南分区,4室2厅 | 127.51平米 | 南 | 毛坯 | 中楼层(共11层)  | 板楼,3人关注 / 一年前发布,149,"11,686元/平"
汎港润合，洋房全新毛坯，三室两厅两卫，双阳台！,汎港润合 -西南分区,3室2厅 | 89.07平米 | 南 北 | 毛坯 | 低楼层(共11层)  | 板楼,1人关注 / 8个月以前发布,100,"11,228元/平"
环境好 生活比较方便的 空气质量比较高,光明御品 -西南分区,4室2厅 | 133.48平米 | 南 | 毛坯 | 低楼层(共11层)  | 暂无数据,0人关注 / 一年前发布,238,"17,831元/平"
沿河东边套，有钥匙，看房方便。大阳台，采光好。,绿城诚园 -安吉县,3室1厅 | 111.17平米 | 南 | 毛坯 | 低楼层(共18层)  | 板楼,1人关注 / 一年前发布,153,"13,763元/平"
房东诚售丨5楼，东边套带车位丨精装现房，即买即入住,绿城诚园 -安吉县,3室2厅 | 117.18平米 | 东南 | 精装 | 中楼层(共8层)  | 板楼,0人关注 / 5个月以前发布,195,"16,642元/平"
嘉华苑三房两厅两卫配套齐全居住舒适,嘉和苑 -安吉县,3室2厅 | 124.28平米 | 南 北 | 精装 | 高楼层(共6层)  | 板楼,2人关注 / 一年前发布,136,"10,944元/平"
双阳台，楼层好，全明户型，动静分明户型，产权明晰,岁金时代书香苑 -西南分区,4室2厅 | 131.81平米 | 南 北 | 毛坯 | 中楼层(共18层)  | 塔楼,1人关注 / 3个月以前发布,145,"11,001元/平"
三开间朝南 前后无遮挡  诚心出售,佳源奚塘景城 -西南分区,3室2厅 | 87.21平米 | 南 | 毛坯 | 低楼层(共32层)  | 板楼,3人关注 / 一年前发布,108,"12,384元/平"
巴黎春天，满五唯一，新上房源，看房方便，可小刀。,巴黎春天 -西南分区,2室2厅 | 77.6平米 | 南 | 精装 | 高楼层(共33层)  | 板楼,4人关注 / 8个月以前发布,106,"13,660元/平"
公园旁/小三房/全景落地窗////,观景府 -南浔区,3室1厅 | 87.78平米 | 南 北 | 精装 | 中楼层(共9层)  | 板楼,0人关注 / 2个月以前发布,108,"12,304元/平"
南林公园 近高铁站 大象酒店，可随时看房,新南浔孔雀城 -南浔区,4室2厅 | 127.91平米 | 南 | 毛坯 | 低楼层(共28层)  | 板塔结合,1人关注 / 一年前发布,110,"8,600元/平"
高层，采光好，楼间距大，中间套。,新南浔孔雀城 -南浔区,3室2厅 | 89.38平米 | 南 | 毛坯 | 高楼层(共28层)  | 板塔结合,1人关注 / 一年前发布,85,"9,510元/平"
业主诚心出售，配套成熟，满五唯一,御景新城 -仁皇山分区,4室2厅 | 133.94平米 | 北 南 | 精装 | 中楼层(共39层)  | 板塔结合,3人关注 / 一年前发布,290,"21,652元/平"
格局好，视野宽阔，采光充足，配套设施齐全，物业给力,嘉华苑 -安吉县,3室2厅 | 103.24平米 | 南 | 精装 | 高楼层(共7层)  | 板楼,2人关注 / 7个月以前发布,115,"11,140元/平"
市心地段，出行方便，标准户型，居住舒适,金湖人家 -西南分区,4室2厅 | 76.14平米 | 南 | 简装 | 高楼层(共5层)  | 塔楼,11人关注 / 一年前发布,81.8,"10,744元/平"
龙山玺园  毛坯  3室2卫  户型好,华都龙山玺园 -安吉县,3室2厅 | 101.52平米 | 南 | 其他 | 低楼层(共6层)  | 板楼,3人关注 / 一年前发布,117.8,"11,604元/平"
爱家锦绣澜岸，纯毛胚，户型方正，四房两卫,爱家锦绣澜岸花园 -安吉县,4室2厅 | 135.01平米 | 南 | 毛坯 | 中楼层(共11层)  | 暂无数据,0人关注 / 5个月以前发布,140,"10,370元/平"
