min_frame_area,max_frame_area,open_date,has_short_video,longitude,urban_district_population,gdp,urban_district_temporary_population,lowest_total_price,urban_population,max_frame_rooms,greenland,c_area,near_main_road,region,reference_highest_total_price,decoration,latitude,biz,shopping,green_space_and_square,reference_lowest_total_price,reference_unit_price
2.511573089,0.619969127,0.013897298,-0.765132103,-2.526640346,-0.714420624,-0.797882488,-0.684737884,-0.038401443,-0.645878937,2.065875677,-0.283689006,-0.917171831,1.2468584,0.383918537,0.431323041,0.81811501,-0.790551729,-0.541325029,1.175215757,-0.837799937,0.882467557,13000
-0.152528293,0.572447198,0.06593641,-0.765132103,-2.526640346,-0.714420624,-0.797882488,-0.684737884,-0.043672712,-0.645878937,1.149805718,-0.283689006,-0.917171831,1.2468584,0.383918537,-0.193628193,0.81811501,-0.792120817,-0.541325029,1.175215757,-0.837799937,-0.345294841,10000
-0.696605336,2.106726619,0.325786191,-0.765132103,-2.54840483,-0.714420624,-0.797882488,-0.684737884,-0.025716869,-0.645878937,3.898015596,-0.283689006,-0.917171831,1.2468584,0.383918537,1.096951574,0.81811501,-0.785844466,-0.541325029,1.175215757,-0.837799937,1.206722754,20000
-0.321379789,0.27373793,0.03118604,-0.765132103,-2.526640346,-0.714420624,-0.797882488,-0.684737884,-0.042368864,-0.645878937,1.149805718,-0.283689006,-0.917171831,-0.80201569,0.383918537,-0.197326129,0.81811501,-0.792120817,-0.541325029,1.175215757,-0.837799937,-0.247703471,9000
0.166413422,-0.133592889,0.007673352,-0.765132103,-2.528454053,-0.714420624,-0.797882488,-0.684737884,-0.043449195,-0.645878937,-0.682334201,-0.283689006,-0.917171831,1.2468584,0.383918537,-0.208974629,-1.22232203,-0.792120817,-0.541325029,1.175215757,-0.837799937,-0.121779122,14000
0.147652145,-0.398357922,0.155146315,-0.765132103,-2.546591123,-0.714420624,-0.797882488,-0.684737884,-0.039761169,-0.645878937,-0.682334201,-0.283689006,-0.917171831,1.2468584,0.383918537,-0.104877722,0.81811501,-0.788982642,-0.541325029,1.175215757,-0.837799937,0.01988577,18800
-0.790411722,0.497769881,-0.005638979,-0.765132103,-2.555659657,-0.714420624,-0.797882488,-0.684737884,-0.039761169,-0.645878937,1.149805718,-0.283689006,-0.917171831,-0.80201569,0.383918537,0.93054444,-1.22232203,-0.779568114,-0.541325029,-0.850907584,-0.837799937,0.051366857,35000
0.203935977,-0.228636747,-0.120781996,-0.765132103,0.12318548,-0.630581892,-0.845077841,-0.720452943,-0.044529526,-0.655712224,0.233735758,-0.283689006,-0.964399844,1.2468584,1.470253051,-0.42659818,0.81811501,-0.05151134,-0.541325029,-0.850907584,-0.851002069,-0.383072146,6600
0.466593859,-0.282947523,-0.048860832,-0.765132103,0.126812894,-0.630581892,-0.845077841,-0.720452943,-0.043900997,-0.655712224,-0.682334201,-0.283689006,-0.964399844,-0.80201569,1.470253051,-0.316159312,0.81811501,-0.048373164,-0.541325029,1.175215757,-0.851002069,-0.339848613,6900
-0.396424898,-0.242214441,-0.092255573,-0.765132103,0.079656514,-0.630581892,-0.845077841,-0.720452943,-0.045907879,-0.655712224,-0.682334201,-0.283689006,-0.964399844,-0.80201569,1.470253051,-0.461728575,0.81811501,-0.0436659,-0.541325029,-0.850907584,-0.851002069,-0.461774863,5000
-0.115005738,-0.350835993,-0.167115823,-0.765132103,0.079656514,-0.630581892,-0.845077841,-0.720452943,-0.043486448,-0.655712224,-0.682334201,-0.283689006,-0.964399844,1.2468584,1.470253051,-0.302717314,0.81811501,-0.031113197,-0.541325029,1.175215757,-0.851002069,-0.316961863,9900
-0.077483183,-0.249003288,-0.047477733,-0.765132103,0.085097635,-0.630581892,-0.845077841,-0.720452943,-0.045051065,-0.655712224,0.233735758,-0.283689006,-0.964399844,1.2468584,1.470253051,-0.415504371,-1.22232203,-0.023267758,-0.541325029,-0.850907584,-0.851002069,-0.376775928,5800
0.260219809,-0.15395943,-0.133921439,-0.765132103,0.124999187,-0.630581892,-0.845077841,-0.720452943,-0.044231503,-0.655712224,0.233735758,-0.283689006,-0.964399844,-0.80201569,1.470253051,-0.409957466,0.81811501,-0.05151134,-0.541325029,1.175215757,-0.851002069,-0.373627819,6500
0.091368313,-0.167537124,-0.123893969,-0.765132103,0.081470221,-0.630581892,-0.845077841,-0.720452943,-0.04311392,-0.655712224,0.233735758,-0.283689006,-0.964399844,-0.80201569,1.470253051,-0.361884295,0.81811501,-0.034251373,-0.541325029,1.175215757,-0.851002069,-0.313813754,7000
-0.302618511,-0.344047146,-0.116114036,-0.765132103,0.079656514,-0.630581892,-0.845077841,-0.720452943,-0.044380515,-0.655712224,-0.682334201,-0.283689006,-0.964399844,-0.80201569,1.470253051,-0.391467785,0.81811501,-0.031113197,-0.541325029,1.175215757,-0.851002069,-0.356753957,8300
-0.077483183,-0.269369829,-0.153457717,-0.765132103,0.079656514,-0.630581892,-0.845077841,-0.720452943,-0.043858976,-0.655712224,0.233735758,-0.283689006,-0.964399844,1.2468584,1.470253051,-0.363733263,0.81811501,-0.031113197,-0.541325029,1.175215757,-0.851002069,-0.326406189,9500
-0.227573402,-0.323680605,-0.223304232,1.30696385,-0.185144698,0.1040051,0.349170926,0.548061911,-0.03789853,-0.418049566,0.233735758,-0.283689006,-0.619345644,1.2468584,0.927085794,0.153977818,-1.22232203,-1.176547347,-0.541325029,-0.850907584,-0.360200578,0.177291205,26000
-0.246334679,-0.249003288,-0.236443675,1.30696385,-0.201468061,0.1040051,0.349170926,0.548061911,-0.040319961,-0.418049566,0.233735758,-0.283689006,-0.619345644,-0.80201569,0.927085794,0.028247984,-1.22232203,-1.207929105,-0.541325029,-0.850907584,-0.360200578,-0.049372622,21500
-1.37201132,-0.269369829,-0.231602828,-0.765132103,-0.176076164,0.1040051,0.349170926,0.548061911,-0.039761169,-0.418049566,-0.682334201,3.524986796,-0.619345644,-0.80201569,0.927085794,0.061529411,-1.22232203,-1.209498192,-0.541325029,-0.850907584,-0.360200578,-0.058816948,25500
-0.415186175,-0.2218479,-0.260647913,-0.765132103,-0.205095474,0.1040051,0.349170926,0.548061911,-0.043486448,-0.418049566,1.149805718,-0.283689006,-0.619345644,-0.80201569,0.927085794,-0.269435887,-1.22232203,-1.226758159,-0.541325029,-0.850907584,-0.360200578,-0.310665645,12800
-0.283857234,-0.330469452,-0.299547581,-0.765132103,-0.181517284,0.1040051,0.349170926,0.548061911,-0.041437545,-0.418049566,1.149805718,-0.283689006,-0.619345644,-0.80201569,0.927085794,-0.230607556,-1.22232203,-1.222050895,-0.541325029,-0.850907584,-0.360200578,-0.216222384,15800
-0.302618511,-0.235425594,-0.21604296,1.30696385,-0.24318332,0.1040051,0.349170926,0.548061911,-0.043896228,-0.418049566,0.233735758,-0.283689006,-0.619345644,-0.80201569,0.927085794,-0.372978103,-1.22232203,-1.185961874,-0.541325029,1.175215757,-0.360200578,-0.357887276,8300
-0.640321504,-0.133592889,-0.158298565,1.30696385,-0.21960513,0.1040051,0.349170926,0.548061911,-0.042741392,-0.418049566,0.233735758,-0.283689006,-0.619345644,1.2468584,0.927085794,-0.128914308,-1.22232203,-1.192238226,-0.541325029,1.175215757,-0.360200578,-0.294925102,16000
-1.09059216,0.40951487,-0.065976686,1.30696385,-0.176076164,0.1040051,0.349170926,0.548061911,-0.036594682,-0.418049566,0.233735758,-0.283689006,-0.619345644,-0.80201569,0.927085794,0.616219855,0.81811501,-1.21106728,-0.541325029,1.175215757,-0.360200578,-0.121779122,22000
-1.09059216,0.042917133,-0.074102395,1.30696385,-0.19602694,0.1040051,0.349170926,0.548061911,-0.039761169,-0.418049566,0.233735758,-0.283689006,-0.619345644,-0.80201569,0.927085794,-0.045710741,0.81811501,-1.21106728,-0.541325029,-0.850907584,-0.360200578,-0.351591058,21000
0.053845758,0.042917133,-0.205842603,1.30696385,-0.239555906,0.1040051,0.349170926,0.548061911,-0.045162823,-0.418049566,0.233735758,-0.283689006,-0.619345644,-0.80201569,0.927085794,-0.409957466,0.81811501,-1.226758159,-0.541325029,-0.850907584,-0.360200578,-0.383072146,5800
-0.865456832,-0.49340178,-0.07911613,-0.765132103,-1.059351439,-0.723312611,-0.886946427,-0.699864262,-0.045334186,-0.677767797,-0.682334201,-0.283689006,-0.927120325,-0.80201569,0.927085794,-0.50610381,0.81811501,-1.415048704,1.84731898,1.175215757,-0.788047457,-0.481293137,6000
-0.621560226,-0.323680605,-0.068915772,1.30696385,-1.059351439,-0.723312611,-0.886946427,-0.699864262,-0.045155373,-0.677767797,0.233735758,-0.283689006,-0.927120325,1.2468584,0.927085794,-0.452483734,0.81811501,-1.413479616,1.84731898,1.175215757,-0.788047457,-0.486959733,6500
-0.340141066,-0.215059053,-0.090180924,-0.765132103,-1.061165146,-0.723312611,-0.886946427,-0.699864262,-0.044902054,-0.677767797,0.233735758,-0.283689006,-0.927120325,1.2468584,0.927085794,-0.42659818,-1.22232203,-1.413479616,1.84731898,1.175215757,-0.788047457,-0.468071081,8500
-1.334488765,-0.42551331,-0.11715136,-0.765132103,-1.059351439,-0.723312611,-0.886946427,-0.699864262,-0.045572604,-0.677767797,-0.682334201,-0.283689006,-0.927120325,1.2468584,0.927085794,-0.446936829,-1.22232203,-1.413479616,1.84731898,1.175215757,-0.788047457,-0.477515407,8000
-0.659082781,-0.452668698,-0.05301013,-0.765132103,-1.061165146,-0.723312611,-0.886946427,-0.699864262,-0.044627873,-0.677767797,-0.682334201,-0.283689006,-0.927120325,1.2468584,0.927085794,-0.465426511,0.81811501,-1.415048704,1.84731898,1.175215757,-0.788047457,-0.47121919,6800
-0.17128957,-0.160748277,-0.119398897,-0.765132103,-1.061165146,-0.723312611,-0.886946427,-0.699864262,-0.043858976,-0.677767797,0.233735758,-0.283689006,-0.927120325,1.2468584,0.927085794,-0.350790486,0.81811501,-1.415048704,1.84731898,1.175215757,-0.788047457,-0.357887276,9000
0.016323203,-0.391569075,-0.049379495,1.30696385,-1.050282904,-0.723312611,-0.886946427,-0.699864262,-0.045535351,-0.677767797,-0.682334201,-0.283689006,-0.927120325,1.2468584,0.927085794,-0.48576516,0.81811501,-1.408772353,1.84731898,1.175215757,-0.788047457,-0.452330537,5400
-0.377663621,-0.249003288,-0.253213754,-0.765132103,-0.128919783,1.002640174,2.101372119,2.318268298,-0.038271058,0.856544956,0.233735758,-0.283689006,2.623699202,-0.80201569,0.927085794,0.076321156,0.81811501,-1.234603598,-0.541325029,-0.850907584,1.476973921,0.054514965,28000
-0.321379789,-0.28973637,-0.218982047,1.30696385,-0.112596421,1.002640174,2.101372119,2.318268298,-0.038643586,0.856544956,0.233735758,-0.283689006,2.623699202,1.2468584,0.927085794,-0.021674156,0.81811501,-1.160856468,-0.541325029,-0.850907584,1.476973921,0.01988577,25000
-0.246334679,-0.15395943,-0.29695427,1.30696385,-0.128919783,1.002640174,2.101372119,2.318268298,-0.036110396,0.856544956,0.233735758,-0.283689006,2.623699202,1.2468584,0.927085794,0.375853996,-1.22232203,-1.181254611,-0.541325029,-0.850907584,1.476973921,0.375622054,35200
-0.602798949,-0.398357922,-0.240592973,-0.765132103,-0.110782714,1.002640174,2.101372119,2.318268298,-0.042368864,0.856544956,-0.682334201,-0.283689006,2.623699202,-0.80201569,0.927085794,-0.280529696,-1.22232203,-1.170270995,-0.541325029,-0.850907584,1.476973921,-0.279184558,14000
-0.227573402,-0.235425594,-0.192876047,1.30696385,-0.119851249,1.002640174,2.101372119,2.318268298,-0.03789853,0.856544956,0.233735758,-0.283689006,2.623699202,1.2468584,0.927085794,0.006060367,-1.22232203,-1.242449038,-0.541325029,-0.850907584,1.476973921,0.035626313,26000
-0.358902343,-0.371202534,-0.254596854,-0.765132103,-0.127106076,1.002640174,2.101372119,2.318268298,-0.037488749,0.856544956,-0.682334201,-0.283689006,2.623699202,-0.80201569,0.927085794,0.085565997,-1.22232203,-1.244018126,-0.541325029,-0.850907584,1.476973921,0.211920401,33000
-0.058721906,-0.296525217,-0.089662262,1.30696385,-0.112596421,1.002640174,2.101372119,2.318268298,-0.036035891,0.856544956,-0.682334201,-0.283689006,2.623699202,-0.80201569,0.927085794,0.024550048,-1.22232203,-1.245587214,-0.541325029,-0.850907584,1.476973921,0.397658815,25000
-0.002438074,-0.181114818,-0.042463998,1.30696385,-0.161566508,1.002640174,2.101372119,2.318268298,-0.03696721,0.856544956,0.233735758,-0.283689006,2.623699202,1.2468584,0.927085794,0.089263933,-1.22232203,-1.157718292,-0.541325029,-0.850907584,1.476973921,0.255993923,27500
-0.152528293,0.27373793,-0.184058789,1.30696385,-0.116223835,1.002640174,2.101372119,2.318268298,-0.037526002,0.856544956,1.149805718,-0.283689006,2.623699202,-0.80201569,0.927085794,0.616219855,-1.22232203,-1.181254611,-0.541325029,1.175215757,1.476973921,0.01988577,23000
-0.377663621,-0.201481359,-0.157607015,1.30696385,-0.738325312,-0.584488736,-0.72398027,-0.705746743,-0.045349087,-0.512457655,0.233735758,-0.283689006,-0.699015584,1.2468584,0.927085794,-0.446936829,0.81811501,-0.854884332,1.84731898,-0.850907584,-0.704433952,-0.468071081,5300
-0.17128957,0.008972898,-0.115941148,1.30696385,-0.711119708,-0.584488736,-0.72398027,-0.705746743,-0.045535351,-0.512457655,1.149805718,-0.283689006,-0.699015584,1.2468584,0.927085794,-0.42659818,0.81811501,-0.839193454,1.84731898,-0.850907584,-0.704433952,-0.468071081,5200
-0.096244461,-0.147170583,-0.110927414,-0.765132103,-0.734697898,-0.584488736,-0.72398027,-0.705746743,-0.044790295,-0.512457655,0.233735758,-0.283689006,-0.699015584,1.2468584,0.927085794,-0.419202307,0.81811501,-0.854884332,1.84731898,1.175215757,-0.704433952,-0.39566458,5700
-0.45270873,-0.201481359,-0.039697799,-0.765132103,-0.731070484,-0.584488736,-0.72398027,-0.705746743,-0.045349087,-0.512457655,0.233735758,-0.283689006,-0.699015584,1.2468584,0.927085794,-0.382222944,0.81811501,-0.853315244,1.84731898,-0.850907584,-0.704433952,-0.452330537,5200
-0.17128957,-0.147170583,-0.161064763,1.30696385,-0.707492294,-0.584488736,-0.72398027,-0.705746743,-0.044641284,-0.512457655,0.233735758,-0.283689006,-0.699015584,-0.80201569,0.927085794,-0.404410562,0.81811501,-0.85645342,1.84731898,-0.850907584,-0.704433952,-0.401960798,7100
-0.696605336,-0.310102911,-0.045403084,-0.765132103,-0.731070484,-0.584488736,-0.72398027,-0.705746743,-0.045721615,-0.512457655,-0.682334201,-0.283689006,-0.699015584,-0.80201569,0.927085794,-0.493161033,0.81811501,-0.851746157,1.84731898,-0.850907584,-0.704433952,-0.486959733,5900
-0.508992562,0.54529181,-0.105567904,1.30696385,-0.732884191,-0.584488736,-0.72398027,-0.705746743,-0.045684362,-0.512457655,1.149805718,-0.283689006,-0.699015584,-0.80201569,0.927085794,-0.215815811,0.81811501,-0.851746157,1.84731898,1.175215757,-0.704433952,-0.464922972,6000
0.091368313,-0.160748277,-0.047823508,-0.765132103,-0.705678587,-0.584488736,-0.72398027,-0.705746743,-0.043747217,-0.512457655,0.233735758,-0.283689006,-0.699015584,1.2468584,0.927085794,-0.178836448,0.81811501,-0.853315244,1.84731898,-0.850907584,-0.704433952,-0.106038579,11800
-0.265095957,0.070072521,-0.040908011,-0.765132103,-0.732884191,-0.584488736,-0.72398027,-0.705746743,-0.045162823,-0.512457655,1.149805718,-0.283689006,-0.699015584,1.2468584,0.927085794,-0.372978103,0.81811501,-0.85645342,1.84731898,1.175215757,-0.704433952,-0.436589994,6300
-0.17128957,0.110805603,-0.179390829,-0.765132103,-0.731070484,-0.584488736,-0.72398027,-0.705746743,-0.045162823,-0.512457655,1.149805718,-0.283689006,-0.699015584,1.2468584,0.927085794,-0.413655403,0.81811501,-0.851746157,1.84731898,-0.850907584,-0.704433952,-0.436589994,5800
0.39154875,-0.194692512,-0.042463998,-0.765132103,-1.340476013,-0.355837646,-0.462380087,-0.364562886,-0.043896228,-0.251758228,-0.682334201,-0.283689006,-0.058567659,-0.80201569,0.383918537,-0.283857839,0.81811501,-0.63521203,-0.541325029,1.175215757,-0.299568563,-0.307517537,9500
0.504116414,-0.004604796,-0.165905611,-0.765132103,-1.378563859,-0.355837646,-0.462380087,-0.364562886,-0.040878753,-0.251758228,0.233735758,-0.283689006,-0.058567659,-0.80201569,0.383918537,-0.252795174,0.81811501,-0.628935678,-0.541325029,-0.850907584,-0.299568563,-0.071409383,11000
-0.321379789,-0.439091004,-0.05301013,-0.765132103,-1.378563859,-0.355837646,-0.462380087,-0.364562886,-0.041996336,-0.251758228,-0.682334201,-0.283689006,-0.058567659,-0.80201569,0.383918537,-0.335998741,-1.22232203,-0.632073854,-0.541325029,1.175215757,-0.299568563,-0.266592123,11500
0.016323203,0.687857597,-0.090008037,-0.765132103,-1.380377566,-0.355837646,-0.462380087,-0.364562886,-0.042257106,-0.251758228,0.233735758,-0.283689006,-0.058567659,-0.80201569,0.383918537,0.299676508,0.81811501,-0.633642942,-0.541325029,1.175215757,-0.299568563,-0.294925102,10000
-0.096244461,-0.262580982,0.078384303,-0.765132103,-1.369495324,-0.355837646,-0.462380087,-0.364562886,-0.043486448,-0.251758228,-0.682334201,-0.283689006,-0.058567659,-0.80201569,0.383918537,-0.400712626,0.81811501,-0.639919293,-0.541325029,-0.850907584,-0.299568563,-0.376775928,9500
-0.415186175,-0.255792135,-0.168844697,-0.765132103,-1.378563859,-0.355837646,-0.462380087,-0.364562886,-0.043858976,-0.251758228,-0.682334201,-0.283689006,-0.058567659,1.2468584,0.383918537,-0.308264218,0.81811501,-0.639919293,-0.541325029,-0.850907584,-0.299568563,-0.326406189,12000
0.185174699,-0.167537124,-0.050243932,-0.765132103,-1.382191273,-0.355837646,-0.462380087,-0.364562886,-0.043672712,-0.251758228,0.233735758,-0.283689006,-0.058567659,-0.80201569,0.383918537,-0.337108121,0.81811501,-0.636781118,-0.541325029,1.175215757,-0.299568563,-0.294925102,8800
0.485355137,-0.262580982,-0.042463998,-0.765132103,-1.351358255,-0.355837646,-0.462380087,-0.364562886,-0.041921831,-0.251758228,-0.682334201,-0.283689006,-0.058567659,-0.80201569,0.383918537,-0.323055963,0.81811501,-0.649333821,-0.541325029,-0.850907584,-0.299568563,-0.169000753,11300
-0.358902343,0.253371389,-0.05301013,-0.765132103,-1.371309031,-0.355837646,-0.462380087,-0.364562886,-0.044604031,-0.251758228,1.149805718,-0.283689006,-0.058567659,-0.80201569,0.383918537,-0.136310181,0.81811501,-0.669731963,-0.541325029,1.175215757,-0.299568563,-0.425886424,7500
-0.321379789,-0.276158676,-0.074275282,-0.765132103,-1.364054203,-0.355837646,-0.462380087,-0.364562886,-0.044231503,-0.251758228,-0.682334201,-0.283689006,-0.058567659,-0.80201569,0.383918537,-0.413655403,0.81811501,-0.650902908,-0.541325029,-0.850907584,-0.299568563,-0.42084945,7500
-0.865456832,0.959411477,0.340654509,1.30696385,-0.442691082,-0.562530972,-0.635644443,-0.457422039,-0.044529526,-0.402137131,0.233735758,-0.283689006,-0.321874761,-0.80201569,-1.245583235,0.348119474,-1.22232203,1.592892755,-0.541325029,1.175215757,-0.662260474,-0.383072146,14000
0.729251742,-0.187903665,0.180733652,-0.765132103,-0.44994591,-0.562530972,-0.635644443,-0.457422039,-0.040878753,-0.402137131,-0.682334201,-0.283689006,-0.321874761,-0.80201569,-1.245583235,-0.160346767,-1.22232203,1.583478227,-0.541325029,1.175215757,-0.662260474,-0.074557492,12800
-0.340141066,-0.337258299,-0.063556262,1.30696385,-0.431808841,-0.562530972,-0.635644443,-0.457422039,-0.044492273,-0.402137131,-0.682334201,-0.283689006,-0.321874761,-0.80201569,-1.245583235,-0.404410562,0.81811501,1.547389206,1.84731898,-0.850907584,-0.662260474,-0.39566458,8700
-0.039960629,-0.174325971,0.192662883,-0.765132103,-0.44994591,-0.562530972,-0.635644443,-0.457422039,-0.042368864,-0.402137131,-0.682334201,-0.283689006,-0.321874761,-0.80201569,-1.245583235,-0.252795174,0.81811501,1.591323667,-0.541325029,1.175215757,-0.662260474,-0.376775928,13000
0.410310027,0.592813739,0.212372048,-0.765132103,-0.455387031,-0.562530972,-0.635644443,-0.457422039,-0.041623808,-0.402137131,1.149805718,-0.283689006,-0.321874761,1.2468584,-1.245583235,-0.141857085,0.81811501,1.597600018,-0.541325029,1.175215757,-0.662260474,-0.049372622,11500
0.035084481,-0.174325971,-0.309747938,-0.765132103,1.097146102,0.563484907,0.998027189,1.6485059,-0.037153474,0.395255003,0.233735758,3.524986796,1.123854505,-0.80201569,-0.702415978,0.031945921,-1.22232203,-0.045234988,-0.541325029,-0.850907584,1.173080395,0.167846879,24000
0.166413422,-0.174325971,-0.310785263,-0.765132103,1.075381619,0.563484907,0.998027189,1.6485059,-0.036035891,0.395255003,0.233735758,3.524986796,1.123854505,-0.80201569,-0.702415978,0.1724675,-1.22232203,-0.048373164,-0.541325029,-0.850907584,1.173080395,0.381918271,29500
0.016323203,-0.174325971,-0.309747938,-0.765132103,1.077195326,0.563484907,0.998027189,1.6485059,-0.038643586,0.395255003,0.233735758,3.524986796,1.123854505,-0.80201569,-0.702415978,0.024550048,-1.22232203,-0.048373164,-0.541325029,-0.850907584,1.173080395,0.114329031,23600
-0.17128957,-0.282947523,-0.299547581,-0.765132103,1.10440093,0.563484907,0.998027189,1.6485059,-0.037414244,0.395255003,0.233735758,-0.283689006,1.123854505,-0.80201569,-0.702415978,0.033794889,-1.22232203,-0.078185834,-0.541325029,-0.850907584,1.173080395,0.318956097,32000
-0.17128957,-0.330469452,-0.311476812,-0.765132103,1.08082274,0.563484907,0.998027189,1.6485059,-0.043304282,0.395255003,0.233735758,-0.283689006,1.123854505,1.2468584,-0.702415978,-0.308264218,-1.22232203,-0.115843943,-0.541325029,-0.850907584,1.173080395,-0.244555362,13000
-1.053069605,-0.683489496,-0.121473546,1.30696385,1.068126791,0.563484907,0.998027189,1.6485059,-0.043300184,0.395255003,-1.598404161,-0.283689006,1.123854505,1.2468584,-0.702415978,-0.238003429,-1.22232203,-0.056218603,-0.541325029,-0.850907584,1.173080395,-0.294925102,24000
-0.996785773,-0.622389873,-0.168844697,1.30696385,1.088077567,0.563484907,0.998027189,1.6485059,-0.0421826,0.395255003,0.233735758,-0.283689006,1.123854505,-0.80201569,-0.702415978,-0.197326129,-1.22232203,-0.053080428,-0.541325029,1.175215757,1.173080395,-0.175296971,31000
-1.165637269,-0.717433731,-0.094503109,1.30696385,1.093518688,0.563484907,0.998027189,1.6485059,-0.040878753,0.395255003,-0.682334201,-0.283689006,1.123854505,-0.80201569,-0.702415978,-0.143706053,-1.22232203,-0.060925867,-0.541325029,1.175215757,1.173080395,-0.20048184,40000
-0.190050847,0.076861368,-0.040043574,-0.765132103,1.12797912,-0.627315447,-0.578590156,-0.441455307,-0.044097393,-0.616976325,2.065875677,-0.283689006,-0.707351547,-0.80201569,-0.702415978,-0.320097614,0.81811501,0.003406736,1.84731898,1.175215757,-0.57180142,-0.346554085,9500
2.530334366,0.463825646,-0.095021772,-0.765132103,0.995578514,-0.627315447,-0.578590156,-0.441455307,-0.033800724,-0.616976325,1.149805718,-0.283689006,-0.707351547,-0.80201569,-0.702415978,0.128092264,0.81811501,-0.012284143,1.84731898,1.175215757,-0.57180142,0.416547467,15500
-0.959263218,0.002184051,-0.21604296,-0.765132103,1.064499377,-0.627315447,-0.578590156,-0.441455307,-0.04190693,-0.616976325,0.233735758,-0.283689006,-0.707351547,1.2468584,-0.702415978,-0.345243581,0.81811501,0.028512142,-0.541325029,1.175215757,-0.57180142,-0.389368363,16000
0.447832582,-0.174325971,-0.104011917,-0.765132103,1.100773516,-0.627315447,-0.578590156,-0.441455307,-0.04244337,-0.616976325,0.233735758,-0.283689006,-0.707351547,-0.80201569,-0.702415978,-0.308264218,0.81811501,-0.010715055,1.84731898,1.175215757,-0.57180142,-0.206778058,10500
0.748013019,0.022550592,-0.059925627,-0.765132103,0.988323686,-0.627315447,-0.578590156,-0.441455307,-0.038271058,-0.616976325,0.233735758,-0.283689006,-0.707351547,-0.80201569,-0.702415978,-0.058653518,0.81811501,-0.013853231,1.84731898,1.175215757,-0.57180142,0.145810118,17000
-0.433947453,-0.194692512,-0.21604296,-0.765132103,1.060871964,-0.627315447,-0.578590156,-0.441455307,-0.042592381,-0.616976325,0.233735758,-0.283689006,-0.707351547,-0.80201569,-0.702415978,-0.289774537,0.81811501,0.044203021,1.84731898,1.175215757,-0.57180142,-0.310665645,12500
-0.152528293,-0.323680605,-0.195296471,1.30696385,1.044548601,-0.627315447,-0.578590156,-0.441455307,-0.043858976,-0.616976325,-0.682334201,-0.283689006,-0.707351547,-0.80201569,-0.702415978,-0.400712626,0.81811501,0.056755724,1.84731898,1.175215757,-0.57180142,-0.332702406,9600
-0.358902343,-0.391569075,-0.231948602,1.30696385,0.533083247,-0.265466025,0.268104223,0.658148328,-0.042927656,-0.057588134,-0.682334201,-0.283689006,0.317507254,-0.80201569,-0.702415978,-0.3267539,0.81811501,0.201111808,1.84731898,-0.850907584,0.175341473,-0.285480776,12500
-0.17128957,-0.411935616,-0.269292284,-0.765132103,0.585680748,-0.265466025,0.268104223,0.658148328,-0.042964909,-0.057588134,-0.682334201,3.524986796,0.317507254,-0.80201569,-0.702415978,-0.341545645,0.81811501,0.17757549,1.84731898,-0.850907584,0.175341473,-0.263444015,12800
0.016323203,-0.303314064,7.445808511,-0.765132103,0.55484773,-0.265466025,0.268104223,0.658148328,-0.040506225,-0.057588134,-0.682334201,3.524986796,0.317507254,-0.80201569,-0.702415978,-0.160346767,-1.22232203,0.197973633,-0.541325029,-0.850907584,0.175341473,-0.027335861,18500
-0.17128957,-0.316891758,-0.260475026,-0.765132103,0.538524367,-0.265466025,0.268104223,0.658148328,-0.041251281,-0.057588134,-0.682334201,3.524986796,0.317507254,-0.80201569,-0.702415978,-0.215815811,-1.22232203,0.158746436,1.84731898,-0.850907584,0.175341473,-0.074557492,18600
-0.17128957,-0.445879851,-0.311476812,-0.765132103,0.57842592,-0.265466025,0.268104223,0.658148328,-0.041996336,-0.057588134,-0.682334201,-0.283689006,0.317507254,-0.80201569,-0.702415978,-0.297170409,-1.22232203,0.193266369,-0.541325029,-0.850907584,0.175341473,-0.194185623,15800
-0.021199351,-0.235425594,-0.312687024,-0.765132103,0.534896953,-0.265466025,0.268104223,0.658148328,-0.039761169,-0.057588134,-0.682334201,3.524986796,0.317507254,-0.80201569,-0.702415978,-0.151101926,-1.22232203,0.163453699,1.84731898,-0.850907584,0.175341473,-0.106038579,17500
-0.039960629,0.511347575,-0.205323941,1.30696385,0.582053334,-0.265466025,0.268104223,0.658148328,-0.041102269,-0.057588134,0.233735758,-0.283689006,0.317507254,1.2468584,-0.702415978,-0.178836448,-1.22232203,0.186990017,1.84731898,-0.850907584,0.175341473,-0.024187752,13000
-0.17128957,-0.255792135,-0.294360958,-0.765132103,0.576612213,-0.265466025,0.268104223,0.658148328,-0.042368864,-0.057588134,0.233735758,-0.283689006,0.317507254,1.2468584,-0.702415978,-0.215815811,0.81811501,0.183851842,1.84731898,-0.850907584,0.175341473,-0.216222384,14600
-0.902979386,-0.778533354,-0.024656595,-0.765132103,0.551220316,-0.265466025,0.268104223,0.658148328,-0.043672712,-0.057588134,-2.51447412,-0.283689006,0.317507254,1.2468584,-0.702415978,-0.299019378,-1.22232203,0.17757549,-0.541325029,1.175215757,0.175341473,-0.310665645,19000
-0.039960629,-0.194692512,-0.219673596,1.30696385,0.534896953,-0.265466025,0.268104223,0.658148328,-0.041996336,-0.057588134,0.233735758,-0.283689006,0.317507254,1.2468584,-0.702415978,-0.215815811,-1.22232203,0.202680896,1.84731898,1.175215757,0.175341473,-0.169000753,13000
